,Unnamed: 0,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades,cluster,silhouette
840,840,17851,3.819782,24.136712,8.42,18.71,-46.74,5.05,-0.08199999999999999,0,0,0.2906862778729162
843,843,18368,3.927156,9.92902,8.4,56.53,-15.2,8.55,0.496,0,0,0.02208094727262159
848,848,17692,3.789158,23.803347,8.35,19.78,-43.97,6.99,0.03,0,0,0.274507989492977
849,849,18778,4.0226,9.333738,8.34,30.07,-23.33,9.91,0.73,0,0,-0.0314310255772869
852,852,21682,4.654299,7.0289899999999985,8.32,22.42,-29.45,9.43,0.62,0,0,0.01613958635988616
856,856,19664,4.213176,10.607032,8.29,22.3,-48.92,9.21,0.5529999999999999,0,0,0.31431308247451073
859,859,15054,3.2334650000000003,10.453345,8.27,63.36,-67.56,8.46,0.56,0,0,0.3070454023049267
861,861,25806,5.512041,22.462255,8.26,42.87,-20.54,6.29,1.18,0,0,0.036560208787764524
872,872,14971,3.216682,17.132225,8.21,35.48,-10.83,8.52,0.46,0,0,-0.18713960476631586
876,876,26690,5.671711,15.350331,8.18,13.96,-28.28,8.33,0.448,0,0,-0.11258091617174944
877,877,16961,3.636371,19.360414,8.17,20.4,-18.02,7.72,0.384,0,0,-0.26519505189945836
881,881,25965,5.539453,19.122437,8.16,-14.78,-64.02,7.49,0.501,0,0,0.19086447562907516
882,882,23607,5.076153,15.404105,8.15,18.4,-30.99,4.65,-0.064,0,0,0.030308910718275812
883,883,19054,4.082368,20.85648,8.15,12.9,-51.39,8.94,0.821,0,0,0.2983679222189482
888,888,19549,4.186963,18.379925,8.13,-25.19,-122.41,9.66,0.537,0,0,0.236478687387167
891,891,16639,3.568697,24.344449,8.11,19.64,-43.71,9.54,0.51,0,0,0.26835734258786265
893,893,17058,3.657153,16.536685000000002,8.09,40.42,-33.28,6.18,1.0,0,0,0.2049014976760802
894,894,16469,3.5350620000000004,16.728003,8.08,30.96,-69.91,8.6,0.512,0,0,0.3766813594335681
895,895,28696,6.058964,8.589571000000001,8.08,-4.63,-34.51,7.72,0.35600000000000004,0,0,-0.18331438496103422
898,898,17421,3.732422,18.896135,8.07,15.34,-22.13,9.9,0.606,0,0,-0.25057734118929054
901,901,17426,3.733355,14.620438,8.06,9.32,-25.45,8.61,0.57,0,0,-0.26403154348183705
902,902,21359,4.582948,16.994685999999998,8.06,-0.08,-80.46,7.19,1.18,0,0,0.3147309057157637
909,909,17862,3.822708,24.380956,8.02,18.34,-44.53,6.62,-0.027000000000000003,0,0,0.2701104929168174
915,915,16674,3.576373,18.873872,7.98,22.7,-35.39,9.24,0.71,0,0,0.17665366913845065
926,926,17000,3.644645,22.659612,7.88,19.34,-45.29,6.71,-0.001,0,0,0.28687900248596565
932,932,15267,3.2824980000000004,23.126759,7.86,8.72,-70.4,7.32,1.296,0,0,0.3352904511057735
935,935,23542,5.062667,6.640319,7.84,0.07,-35.92,7.52,0.926,0,0,-0.10668425790753551
936,936,22475,4.835966,10.604856,7.83,17.08,-68.94,7.94,0.41,0,0,0.3581511585056647
937,937,14477,3.113944,5.65004,7.82,56.57,-54.85,8.21,0.417,0,0,0.2968068560181595
942,942,13787,2.958084,7.778027000000002,7.8,36.83,-47.88,8.95,0.422,0,0,0.3121601412241961
945,945,27263,5.77904,11.050417,7.78,56.64,-57.82,7.6,0.7170000000000001,0,0,0.31177703659638045
947,947,14378,3.091744,20.902374,7.78,27.45,-27.64,7.73,0.3,0,0,0.05908864160496696
948,948,17043,3.653667,21.843252,7.78,21.89,-41.6,7.27,0.068,0,0,0.26169204447248096
951,951,15552,3.339236,23.689288,7.76,30.52,-56.38,7.46,0.279,0,0,0.35733957628816315
953,953,15882,3.409578,22.040317,7.74,23.14,-18.17,6.91,0.11,0,0,-0.21323306549162221
955,955,27316,5.786987,14.488322,7.72,3.84,-42.3,5.72,0.077,0,0,0.10549592374862171
957,957,18091,3.86689,19.596858,7.71,13.35,-46.2,10.5,0.635,0,0,0.2585205088822562
960,960,28169,5.952209,20.977453,7.7,13.0,-26.89,7.91,0.271,0,0,-0.15521046575706013
961,961,22947,4.937276,21.572348,7.69,22.56,-24.52,7.35,0.284,0,0,-0.07607725775908025
964,964,20782,4.4516589999999985,18.210267,7.69,-5.93,-33.28,9.57,0.609,0,0,-0.21141507271167645
966,966,22886,4.922802,15.196856,7.68,40.08,-80.35,9.26,0.635,0,0,0.3628444178071492
973,973,25572,5.465391,23.293059,7.65,-2.0,-47.03,8.24,0.7,0,0,0.12381450972010248
977,977,19112,4.098024,10.973254,7.63,-4.31,-72.08,8.16,0.0,0,0,0.28124848806853314
980,980,20268,4.34479,6.130798,7.62,-13.06,-44.79,5.76,0.914,0,0,-0.03429607053781965
983,983,20447,4.380822,9.771325,7.6,14.13,-56.33,8.11,0.457,0,0,0.31882682666720547
984,984,15628,3.353899,3.856869,7.59,58.87,-14.04,8.9,0.389,0,0,0.010613810926188216
988,988,17413,3.731216,16.022059,7.58,21.45,-85.86,8.58,0.441,0,0,0.3607215415072254
989,989,14384,3.092594,6.19549,7.56,18.18,-25.27,9.74,0.5529999999999999,0,0,-0.1522795062993979
995,995,25209,5.392907,5.821793,7.54,41.18,-51.45,8.1,0.445,0,0,0.318330725865998
1000,1000,18634,3.988808,13.975045,7.51,-9.77,-59.6,6.77,1.178,0,0,0.19217898900417568
1001,1001,19860,4.258905,8.892357,7.5,20.39,-21.75,4.27,-0.054000000000000006,0,0,-0.2007966944716898
1003,1003,25890,5.5268180000000005,17.114692,7.48,-27.96,-78.0,9.37,0.698,0,0,0.18601466328003866
1004,1004,26986,5.725896,4.5048309999999985,7.47,8.26,-26.52,9.17,0.409,0,0,-0.25646740646567945
1014,1014,18855,4.042356,4.464283999999998,7.43,-11.21,-60.47,10.0,0.6679999999999999,0,0,0.17297376670589373
1020,1020,25037,5.361244,12.668312,7.39,5.67,-29.35,7.95,0.35100000000000003,0,0,-0.20963450241260198
1022,1022,17059,3.657261,9.065168,7.38,56.58,-2.1,8.79,0.529,0,0,-0.10678398543312642
1026,1026,18033,3.854408,13.046078,7.36,20.62,-22.18,6.3,-0.058,0,0,-0.18153382218891653
1032,1032,22918,4.931972,22.271806,7.32,34.94,-67.84,9.57,0.457,0,0,0.36988483388488225
1035,1035,18576,3.976448,15.086095000000002,7.32,3.82,-44.38,8.41,0.727,0,0,0.14334411665566715
1039,1039,17289,3.701312,22.858564,7.29,19.7,-41.66,9.17,0.463,0,0,0.2482028915073558
1042,1042,18549,3.968479,12.769416,7.28,43.31,-5.02,8.51,0.13699999999999998,0,0,-0.18010017568147052
1049,1049,25250,5.399187,19.99925,7.25,22.86,-48.95,8.4,0.588,0,0,0.3277921602923223
1052,1052,26951,5.71884,20.072898,7.24,8.33,-34.08,9.86,0.466,0,0,-0.023612812651181637
1054,1054,14062,3.019709,19.402775,7.23,12.38,-27.72,8.44,0.513,0,0,-0.14531055388221673
1055,1055,19663,4.2130230000000015,11.171307,7.22,-2.88,-36.75,8.09,0.378,0,0,-0.11155874031058839
1056,1056,21314,4.576201,20.324668,7.21,61.57,-103.21,9.93,0.573,0,0,0.2830214029307385
1061,1061,19361,4.147709,23.871138,7.19,52.1,-11.03,6.97,1.143,0,0,-0.03928458825265957
1067,1067,16613,3.56347,18.227789,7.17,55.07,-1.94,7.99,1.062,0,0,-0.11249637842096266
1075,1075,19484,4.173097,22.83388,7.12,32.86,-30.47,9.83,0.5379999999999999,0,0,0.14436327700005175
1076,1076,13892,2.981409,21.617728,7.1,40.49,-17.35,6.69,0.235,0,0,-0.03234145779739664
1077,1077,25613,5.472038,21.443623,7.1,8.25,-24.79,8.67,0.486,0,0,-0.2789142694774412
1078,1078,17778,3.806094,10.793061,7.09,-19.21,-118.44,7.93,0.765,0,0,0.2504217023722146
1080,1080,20960,4.494639,12.175768,7.07,5.81,-36.56,8.33,0.5760000000000001,0,0,-0.005975917868302334
1083,1083,22935,4.935176,22.57656,7.06,39.12,-52.62,7.16,1.21,0,0,0.3388624403803063
1084,1084,15850,3.402814,12.62959,7.06,25.97,-21.32,6.03,1.227,0,0,-0.12417990104384244
1085,1085,15627,3.353785,21.147086,7.06,21.68,-22.41,5.27,-0.067,0,0,-0.14265900900262807
1088,1088,28620,6.0418949999999985,13.289632,7.05,56.38,-64.33,7.9,0.485,0,0,0.32537091184772016
1102,1102,16342,3.510363,8.574755999999999,6.95,24.53,-21.26,9.72,0.608,0,0,-0.15416461238068624
1119,1119,17791,3.80836,24.345524,6.9,17.7,-43.2,6.96,0.128,0,0,0.25029190957026265
1120,1120,25070,5.366983,22.168718,6.9,3.74,-45.21,10.53,0.6679999999999999,0,0,0.15396134126820804
1125,1125,16985,3.640659,15.149635,6.85,3.65,-57.55,7.35,1.164,0,0,0.27362417590669735
1127,1127,25051,5.363597,23.283517,6.84,28.1,-15.24,10.04,0.609,0,0,-0.19978503146897067
1128,1128,17907,3.829582,9.407495,6.84,25.82,-24.4,6.77,-0.026,0,0,-0.060522597118595915
1132,1132,20580,4.408193,22.741511,6.8,31.05,-36.92,7.95,0.406,0,0,0.23025942882467093
1137,1137,18459,3.944369,21.957635,6.78,42.2,-40.72,9.53,0.469,0,0,0.2699885827347714
1139,1139,19772,4.239152,19.579661,6.78,16.04,-50.71,8.18,0.5429999999999999,0,0,0.31163807757230655
1141,1141,15954,3.423396,17.743809,6.77,57.93,-83.22,8.69,0.667,0,0,0.3289712480252445
1142,1142,20493,4.392324,20.982045,6.77,15.93,-35.07,6.0,0.029,0,0,0.10481144213629938
1145,1145,16568,3.5555260000000004,15.536956,6.74,28.98,-20.59,9.1,0.523,0,0,-0.09610816259609932
1146,1146,21687,4.656307,19.118538,6.74,19.41,-35.07,9.53,0.536,0,0,0.1410535711409282
1151,1151,17133,3.669433,13.19873,6.72,23.96,-27.05,10.08,0.693,0,0,-0.008740134870888452
1161,1161,17317,3.706673,22.421138,6.66,19.29,-44.43,10.4,0.7,0,0,0.27502021182436104
1162,1162,21629,4.644142,6.874783,6.66,19.16,-25.2,8.32,0.271,0,0,-0.14123283606388237
1166,1166,13878,2.97934,13.604442,6.65,30.73,-80.89,7.27,1.047,0,0,0.36797906202254677
1169,1169,14767,3.177748,21.892646,6.65,-29.16,-78.05,7.22,1.065,0,0,0.17988320079294723
1171,1171,18263,3.907011,24.360077,6.64,20.29,-48.98,10.94,0.7140000000000001,0,0,0.30936427428094854
1173,1173,22426,4.825813,7.637339,6.64,-0.38,-41.19,10.01,0.59,0,0,0.01333459269911125
1182,1182,14843,3.195187,11.141712,6.61,10.03,-124.12,9.14,0.6779999999999999,0,0,0.2916548460564504
1184,1184,18477,3.948735,10.3142,6.6,15.51,-28.44,9.38,0.643,0,0,-0.10128320636070579
1186,1186,17026,3.650017,20.915765,6.6,-4.67,-34.27,6.5,0.151,0,0,-0.17332787414111775
1187,1187,25312,5.414075,22.972069,6.59,30.45,-22.08,9.44,0.506,0,0,-0.03793388113708362
1193,1193,26568,5.648813,20.030543,6.56,-12.35,-37.73,9.3,0.597,0,0,-0.15307615939677754
1198,1198,18831,4.0368900000000005,4.583888,6.53,50.88,-12.86,10.01,0.6809999999999999,0,0,-0.04061494973906693
1201,1201,27214,5.767742,21.285359,6.52,-2.26,-41.8,8.06,0.324,0,0,0.027570865890291812
1208,1208,19720,4.22627,10.212458,6.49,26.34,-25.19,6.24,0.021,0,0,-0.03354655412077377
1209,1209,22740,4.892192,16.821968,6.49,6.8,-26.69,10.42,0.6509999999999999,0,0,-0.26346014164607895
1216,1216,15612,3.350364,19.476262,6.44,63.85,-56.74,7.96,0.594,0,0,0.28925380205996587
1217,1217,14649,3.155592,20.761123,6.44,51.46,-11.77,6.41,1.241,0,0,-0.03640362521140683
1221,1221,27560,5.8369620000000015,4.423406,6.43,7.86,-38.28,5.96,1.361,0,0,0.03379848872651409
1224,1224,21341,4.579289,22.692312,6.42,40.31,-28.79,6.78,0.482,0,0,0.1437911188623753
1225,1225,18721,4.0111,20.303296,6.42,21.83,-20.29,9.39,0.487,0,0,-0.19492055701099717
1234,1234,25698,5.488164,10.135971,6.37,24.57,-17.58,8.74,1.195,0,0,-0.23300739970710713
1240,1240,21899,4.708551,17.877842,6.35,21.33,-55.5,10.54,0.5770000000000001,0,0,0.34972911420528824
1253,1253,16358,3.512617,6.188703,6.31,42.38,-16.79,5.93,0.953,0,0,-0.045563521598253456
1256,1256,17923,3.832793,23.848696,6.3,18.74,-44.35,6.73,0.063,0,0,0.2689504351976374
1259,1259,19262,4.128611,21.262622,6.29,-5.4,-48.19,9.18,0.63,0,0,0.10672450050576732
1261,1261,17316,3.706666,21.473491,6.28,24.13,-47.88,9.85,0.55,0,0,0.320446201821757
1262,1262,16664,3.574062,24.464393,6.28,2.7,-33.96,5.95,0.123,0,0,-0.09860058982226037
1263,1263,22967,4.942101999999998,15.813829,6.27,49.86,-44.2,9.26,0.584,0,0,0.2805407143996339
1264,1264,22676,4.876886,17.333476,6.27,16.66,-23.02,9.26,0.583,0,0,-0.21693752864125823
1266,1266,28337,5.987925,4.465848,6.26,48.04,-19.74,7.98,1.08,0,0,0.029483448446366203
1267,1267,18762,4.018606,20.199158,6.26,31.67,-79.25,6.76,1.055,0,0,0.36871196591323285
1269,1269,23382,5.026882,12.340892,6.24,53.1,-116.5,7.66,1.038,0,0,0.30256751611414673
1270,1270,14764,3.177443,11.872627,6.24,30.74,-26.98,5.97,-0.061,0,0,0.058311830872967235
1274,1274,16478,3.536651,11.542426,6.23,31.18,-40.99,6.79,0.035,0,0,0.2688272597636047
1275,1275,25139,5.379825,3.824824,6.22,8.66,-32.95,9.09,0.506,0,0,-0.09110973488214132
1287,1287,16152,3.469208,17.167525,6.16,35.76,-30.95,8.33,0.384,0,0,0.16399363199193834
1288,1288,19367,4.148719,20.385998,6.16,23.25,-51.07,9.37,0.5870000000000001,0,0,0.33721248895714057
1289,1289,13966,2.997328,11.977839,6.16,6.74,-31.53,9.44,0.725,0,0,-0.13768277624849184
1291,1291,27502,5.823675,18.618109,6.15,33.85,-35.42,7.83,0.358,0,0,0.21944434285656633
1292,1292,19538,4.184989,6.718512,6.14,54.6,-22.39,8.77,0.4920000000000001,0,0,0.08651471460671067
1296,1296,18955,4.06227,22.944283,6.13,19.18,-45.37,9.68,0.57,0,0,0.282157504187327
1303,1303,26229,5.588615,19.752907,6.12,10.19,-34.91,8.07,0.304,0,0,0.02466716527960937
1305,1305,17617,3.773959,13.5091,6.11,24.62,-27.24,6.88,0.069,0,0,0.004874047908709938
1313,1313,14176,3.046846,8.471845,6.07,7.81,-28.63,8.2,1.422,0,0,-0.21019525696242528
1315,1315,16627,3.565653,15.625604999999998,6.06,25.96,-36.55,9.57,0.552,0,0,0.20774560786003704
1321,1321,22667,4.875545,14.250642,6.02,-2.62,-56.13,4.71,1.773,0,0,0.21473122424996743
1333,1333,19665,4.213297,20.735203,5.96,17.32,-24.14,9.17,0.479,0,0,-0.16887644034687913
1334,1334,24657,5.290623,11.723382,5.96,3.16,-30.16,8.53,0.168,0,0,-0.2229667299798552
1338,1338,18274,3.909305,13.770891,5.95,10.37,-64.0,7.55,1.107,0,0,0.3321596283481456
1347,1347,27205,5.76689,21.317804,5.91,1.05,-41.14,7.7,0.394,0,0,0.05155683251915053
1355,1355,16979,3.639605,22.499683,5.86,20.33,-43.05,10.09,0.634,0,0,0.2642791321847485
1359,1359,16651,3.5704550000000004,3.432278,5.86,-3.12,-35.62,7.51,1.133,0,0,-0.15136654366046884
1360,1360,23049,4.960329,17.392173,5.85,69.62,-104.11,9.18,0.708,0,0,0.21188996967240012
1363,1363,17318,3.707149,15.815328,5.84,15.07,-21.2,9.32,0.28300000000000003,0,0,-0.2930264781155404
1365,1365,27495,5.822368,21.039117,5.84,0.47,-31.87,9.06,0.406,0,0,-0.18714440282737724
1371,1371,22753,4.894247,12.907831,5.82,3.32,-90.37,10.18,0.612,0,0,0.32129605757836627
1376,1376,15072,3.238099,22.953768,5.8,59.19,-8.35,6.76,1.111,0,0,-0.033146478195539945
1378,1378,26240,5.59053,22.438062,5.78,24.66,-26.83,8.35,0.5770000000000001,0,0,0.00485026403707926
1380,1380,17771,3.804519,11.143294,5.77,28.25,-29.82,5.08,-0.125,0,0,0.09161141018515138
1383,1383,19085,4.091978,14.286293,5.77,11.32,-36.71,7.3,1.22,0,0,0.07626510656177653
1389,1389,28323,5.984117,15.314901999999998,5.74,14.82,-71.87,8.16,0.585,0,0,0.35620673510643264
1391,1391,14586,3.139197,18.795053,5.72,37.88,-14.33,6.24,1.56,0,0,-0.10959386731230548
1400,1400,25785,5.505534,4.204795,5.68,17.38,-25.34,6.21,1.28,0,0,-0.16904221753706364
1403,1403,16808,3.605963,19.559316,5.68,9.77,-26.1,8.36,0.274,0,0,-0.23312379616054404
1404,1404,25678,5.484111,14.744021,5.67,21.08,-45.34,10.26,0.6809999999999999,0,0,0.28770882371370216
1407,1407,17038,3.65227,9.143687,5.66,14.46,-35.76,7.76,0.194,0,0,0.07487880122302659
1411,1411,16109,3.4588970000000003,19.187133,5.64,-56.75,-67.2,9.17,0.624,0,0,0.024243005559712864
1413,1413,25621,5.473807,22.742547,5.63,-0.46,-35.67,7.21,1.155,0,0,-0.09679064767079333
1415,1415,16530,3.547521,5.254597,5.62,27.41,-26.49,7.33,0.965,0,0,-0.008325103768580627
1417,1417,16609,3.5629120000000003,8.290569999999999,5.61,24.95,-25.99,8.74,0.33,0,0,-0.03967074786818674
1419,1419,25297,5.411523000000001,11.529365,5.6,-46.2,-116.6,7.19,1.077,0,0,0.18423578343688407
1421,1421,20188,4.32706,10.121437,5.59,-16.92,-40.9,6.31,1.4280000000000002,0,0,-0.1281762772864839
1423,1423,13762,2.952664,3.678703,5.57,23.72,-18.49,7.59,0.418,0,0,-0.22917990100549385
1424,1424,16551,3.552141,19.383256,5.57,18.01,-30.95,8.07,0.081,0,0,0.026158702380138503
1437,1437,22805,4.905732,17.609144,5.52,17.67,-23.12,9.59,0.515,0,0,-0.19959922278983505
1442,1442,17908,3.829773,9.87793,5.51,13.06,-44.31,7.8,1.31,0,0,0.2136521092351065
1450,1450,27496,5.822609,23.624686,5.48,34.39,-41.63,9.18,0.64,0,0,0.27649458841562874
1458,1458,26248,5.5908690000000005,24.039589000000007,5.44,14.98,-20.22,5.37,-0.092,0,0,-0.2864326342576677
1460,1460,26539,5.644115,20.035054,5.43,0.23,-30.14,9.34,0.653,0,0,-0.2383127362079198
1461,1461,27091,5.744843,12.415317,5.42,13.55,-26.14,6.95,0.938,0,0,-0.19443940173869234
1462,1462,25959,5.5383510000000005,17.743645,5.42,7.4,-37.7,7.99,0.476,0,0,0.05281334327265985
1468,1468,26520,5.639901999999998,18.136213,5.41,3.94,-39.0,9.33,0.6,0,0,0.037261811269034516
1473,1473,18823,4.034191000000001,17.297379,5.37,44.48,-8.98,9.44,0.802,0,0,-0.12387293570644715
1474,1474,18820,4.0331199999999985,18.786953,5.37,35.67,-16.75,10.13,0.509,0,0,-0.0932256662773799
1476,1476,24634,5.284892,16.351588,5.37,4.92,-27.56,7.43,1.03,0,0,-0.2668468570826315
1487,1487,22990,4.94653,16.734294000000002,5.32,3.84,-28.38,7.31,1.205,0,0,-0.2560395282753463
1492,1492,15038,3.2306060000000003,22.25251,5.31,-9.35,-41.29,8.64,0.593,0,0,-0.05751299591573331
1495,1495,23589,5.072664,21.277931,5.3,15.18,-25.17,6.2,1.324,0,0,-0.17424976867372174
1503,1503,17677,3.787091,5.439932,5.28,23.52,-18.89,9.43,0.457,0,0,-0.2257954492882
1506,1506,26287,5.597625,5.028807,5.28,-7.03,-45.76,7.97,0.519,0,0,0.0271858640677668
1507,1507,19459,4.167244,24.092639,5.27,29.83,-16.24,9.12,0.7340000000000001,0,0,-0.16090297122446326
1510,1510,20546,4.402602,7.4462100000000015,5.26,6.05,-31.34,10.59,0.594,0,0,-0.1627302715202269
1516,1516,16707,3.5829150000000003,19.312783,5.25,32.75,-24.2,9.18,0.434,0,0,0.026225278360120716
1518,1518,19466,4.16857,7.697907000000002,5.24,22.64,-20.6,8.64,0.355,0,0,-0.20164524706817952
1525,1525,28689,6.057243,3.862454,5.21,-14.92,-67.61,7.1,1.267,0,0,0.1923827171738872
1535,1535,14318,3.077957,15.856023,5.17,-11.92,-91.94,6.37,1.4,0,0,0.27544959958368265
1543,1543,23045,4.95655,11.509809,5.12,1.18,-43.65,10.01,0.614,0,0,0.08811481486133341
1554,1554,13586,2.917055,11.491442,5.09,-7.12,-47.28,9.08,0.545,0,0,0.06601553375019864
1555,1555,18559,3.972472,24.081125,5.08,17.54,-44.24,7.21,0.035,0,0,0.25684773936071376
1568,1568,23707,5.096514,17.380861,5.02,-7.95,-68.22,9.06,0.459,0,0,0.25009774413716185
1575,1575,25745,5.49716,18.416195,4.99,4.11,-38.77,7.64,0.101,0,0,0.033598120815335676
1586,1586,26616,5.65753,21.762929,4.94,2.87,-32.09,6.42,0.066,0,0,-0.1542541075068977
1593,1593,14531,3.127416,22.572332,4.9,25.22,-26.35,8.98,1.064,0,0,-0.0024452106606541375
1603,1603,19829,4.251752,24.310128,4.85,17.7,-22.3,8.86,0.306,0,0,-0.20166154160166255
1605,1605,18754,4.017087999999998,16.521171,4.85,7.67,-36.23,9.96,0.565,0,0,0.014898780052371113
1612,1612,13752,2.950426,17.23949,4.83,19.42,-20.87,8.74,0.118,0,0,-0.22989534411317286
1619,1619,16268,3.495158,16.762335,4.81,23.87,-16.28,7.05,-0.052000000000000005,0,0,-0.261188651470868
1625,1625,24286,5.211977,13.372635999999998,4.79,-7.13,-62.94,8.85,1.202,0,0,0.22780622897627806
1634,1634,18430,3.941138,7.571267999999999,4.75,45.22,-18.32,8.14,1.024,0,0,-0.002534845867169235
1635,1635,18110,3.87185,18.917605,4.75,27.48,-27.78,8.26,0.151,0,0,0.05433704927688896
1640,1640,25323,5.416633999999998,11.127216,4.74,4.05,-36.62,8.06,1.099,0,0,-0.03899324089351213
1644,1644,21120,4.526608,22.845044,4.72,26.82,-30.47,7.51,0.2,0,0,0.10381404321454572
1661,1661,24622,5.281145,12.409346,4.67,9.42,-28.68,8.07,1.042,0,0,-0.18573984219622525
1662,1662,17068,3.658242,14.482431,4.67,-3.11,-34.25,9.9,1.245,0,0,-0.1774212759270995
1664,1664,25550,5.462192,24.332475,4.66,28.24,-36.35,9.36,0.74,0,0,0.2052365876517585
1666,1666,17301,3.703521,10.739793,4.66,11.78,-40.39,10.74,0.584,0,0,0.14111806455203135
1673,1673,14689,3.162682,20.000992,4.64,20.16,-49.78,7.49,1.222,0,0,0.3187897765823291
1674,1674,22583,4.860096,12.794097,4.64,19.2,-41.29,9.64,0.659,0,0,0.22620451809161737
1680,1680,25583,5.467114,17.23913,4.63,16.53,-46.15,5.77,1.634,0,0,0.27198245070372035
1681,1681,14497,3.121343,15.203088,4.63,11.18,-23.34,8.03,1.54,0,0,-0.3014096853051004
1692,1692,22642,4.871794,5.676886,4.61,6.82,-30.05,8.56,1.5,0,0,-0.19060819332347836
1698,1698,19223,4.119773,12.268178,4.6,16.12,-23.35,7.7,0.092,0,0,-0.231828180476188
1706,1706,20558,4.4040230000000005,12.157987,4.57,15.83,-22.23,6.42,1.408,0,0,-0.26458387831131636
1709,1709,15333,3.295927,3.681439,4.56,27.81,-55.79,7.8,1.018,0,0,0.32699970757454616
1710,1710,15777,3.3885910000000004,16.565732999999998,4.56,-0.55,-32.7,7.86,1.12,0,0,-0.18862985199457616
1712,1712,15593,3.347083,6.433231,4.55,61.86,-13.95,9.61,0.5589999999999999,0,0,0.019029369379448855
1713,1713,19075,4.08884,22.057633,4.55,5.21,-63.94,7.94,0.726,0,0,0.30450413700836915
1716,1716,19460,4.167338,10.846234,4.54,21.64,-19.58,7.71,1.23,0,0,-0.2378541373618155
1723,1723,15129,3.251802,16.255277,4.53,-16.39,-50.93,8.44,0.5820000000000001,0,0,0.047436070000291604
1733,1733,15532,3.335208,12.718566,4.48,27.74,-32.64,10.51,0.914,0,0,0.1418606404804489
1750,1750,24835,5.323935,20.218386,4.42,12.86,-33.73,8.97,0.447,0,0,0.025576702713350136
1752,1752,27729,5.871377,7.329386,4.41,30.84,-25.47,7.59,1.332,0,0,0.008366413887293022
1768,1768,16822,3.607592,12.007195,4.35,2.1,-49.01,8.41,1.19,0,0,0.17822583225909897
1776,1776,17680,3.787798,6.119208,4.31,38.69,-29.64,9.32,0.557,0,0,0.12764849347339316
1777,1777,24994,5.35264,24.221706,4.31,20.01,-27.51,10.87,0.642,0,0,-0.04306914331313822
1788,1788,15951,3.423161,15.826375,4.26,49.26,-34.16,7.91,1.252,0,0,0.20686324703638204
1793,1793,20530,4.399031,14.412888,4.25,26.47,-24.55,8.75,1.37,0,0,-0.04395279174868789
1797,1797,21318,4.576494,21.105712,4.25,-22.47,-44.83,8.42,1.08,0,0,-0.0801760307655688
1799,1799,21551,4.62747,23.782363,4.24,28.97,-16.63,9.99,0.871,0,0,-0.16725314062543933
1802,1802,27257,5.777891,10.931768,4.23,-7.1,-42.18,7.4,1.384,0,0,-0.03526844598309538
1805,1805,14069,3.021473,14.982244,4.22,39.08,-50.73,7.78,0.6559999999999999,0,0,0.3307807545629346
1806,1806,16120,3.4610730000000003,8.765202,4.22,38.22,-34.8,7.8,0.321,0,0,0.2005511987453494
1825,1825,16221,3.48292,14.996787,4.16,21.02,-18.63,7.38,0.036000000000000004,0,0,-0.26243585147525067
1826,1826,17607,3.772038,20.879788,4.16,14.07,-42.94,11.54,0.843,0,0,0.21456821545249136
1844,1844,22355,4.812469,22.315132,4.11,-1.94,-32.38,9.38,0.493,0,0,-0.19766523211570816
1852,1852,19363,4.148196,23.098583,4.08,17.33,-25.93,6.87,0.306,0,0,-0.12135849790031167
1857,1857,19997,4.288717,20.512533,4.07,23.78,-20.82,8.44,1.307,0,0,-0.1588024301681014
1861,1861,16003,3.434685,5.535573,4.06,28.29,-14.68,8.78,1.294,0,0,-0.23760491420980273
1867,1867,24351,5.225528,5.768168,4.04,60.28,-30.42,8.1,0.995,0,0,0.15705062469141867
1884,1884,26386,5.617883999999999,11.035005,3.97,52.25,-16.18,5.97,1.592,0,0,0.01063280049758047
1896,1896,16133,3.464228,20.92516,3.9,7.3,-28.79,7.85,1.129,0,0,-0.19278649883258764
1899,1899,16108,3.458876,5.870437,3.89,9.91,-41.96,7.19,1.266,0,0,0.1285674937316462
