,Unnamed: 0,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades,keep
12415,12415,105445,1299,727,1,5.770131,16.445372,4.4,-3.3,10.594,10.209,10.174,0.327,      ,,,0,1
12416,12416,105446,1299,753,1,5.841427,15.968247,-14.8,-18.0,10.92,10.421,10.376,0.424,      ,,,0,1
12417,12417,105447,1299,822,1,5.8593470000000005,16.777299,5.7,5.8,10.689,9.649,9.555,0.884,248464,,,0,1
12418,12418,105448,1299,858,1,5.783777,15.856117,9.2,-18.2,9.363,9.062,9.035,0.256,38516,,,0,1
12419,12419,105449,1299,867,1,5.8348559999999985,16.454968,12.8,-20.4,11.065,10.495,10.444,0.485,      ,,,0,1
12420,12420,105450,1299,917,1,5.863502,15.882077,-3.9,-9.2,9.94,9.506,9.467,0.369,248515,27695.0,3.12,0,1
12421,12421,105451,1299,919,1,5.770086,16.825183,3.4,3.3,12.136,10.229,10.057,1.621,      ,,,0,1
12422,12422,105452,1299,943,1,5.852385,15.784192,1.9,-2.1,9.823,9.632,9.615,0.162,      ,,,0,1
12423,12423,105453,1299,952,1,5.862092,16.820731,-0.5,-3.6,9.711,9.598,9.588,0.096,248480,,,0,1
12424,12424,105454,1299,981,1,5.744638,16.202719000000002,4.9,-7.3,9.977,9.792,9.775,0.157,      ,,,0,1
12425,12425,105455,1299,984,1,5.863968,16.238972,3.6,-16.2,11.023,10.453,10.402,0.485,      ,,,0,1
12426,12426,105456,1299,985,1,5.793517,16.227141,13.1,-19.3,11.015999999999998,10.357,10.298,0.56,      ,,,0,1
12427,12427,105457,1299,1041,1,5.839482,16.7216,3.7,-23.4,9.512,9.22,9.194,0.248,      ,,,0,1
12428,12428,105458,1299,1047,1,5.842812,16.406866,6.4,3.0,10.896,10.719,10.703,0.15,      ,,,0,1
12429,12429,105459,1299,1056,1,5.77785,15.830795000000002,6.2,-4.9,10.056,9.7,9.668,0.303,      ,,,0,1
12430,12430,105460,1299,1059,1,5.817751,16.196824,-14.7,-3.2,9.658,9.14,9.093,0.44,247950,,,0,1
12431,12431,105461,1299,1074,1,5.734331,15.826199,0.8,2.4,12.138,10.382,10.224,1.493,      ,,,0,1
12432,12432,105462,1299,1086,1,5.784362000000002,16.192895999999998,5.1,1.5,11.28,10.9,10.866,0.32299999999999995,      ,,,0,1
12433,12433,105463,1299,1090,1,5.779305,15.822493,7.4,-4.3,5.901,5.984,5.9910000000000005,-0.071,38478,27265.0,3.71,0,1
12434,12434,105464,1299,1147,1,5.864536,15.933584,4.2,-3.5,10.497,10.292,10.274,0.174,      ,,,0,1
12435,12435,105465,1299,1178,1,5.815809,15.746443,4.1,-7.1,10.994000000000002,10.358,10.300999999999998,0.541,      ,,,0,1
12436,12436,105466,1299,1210,1,5.862507,16.188066,-1.2,-11.2,10.313,9.842,9.8,0.4,      ,,,0,1
12437,12437,105467,1299,1249,1,5.848269,16.256211999999998,3.6,5.0,11.536,9.682,9.515,1.5759999999999998,      ,,,0,1
12438,12438,105468,1299,1277,1,5.735994,16.054781,22.1,2.8,10.778,10.236,10.187,0.461,      ,,,0,1
12439,12439,105469,1299,1285,1,5.810817,16.546363,8.8,-12.7,11.003,9.786,9.676,1.034,      ,,,0,1
12440,12440,105470,1299,1336,1,5.798943,16.396419,12.7,-8.0,10.83,9.504,9.385,1.127,      ,,,0,1
12441,12441,105471,1299,1347,1,5.734183,16.00196,4.6,-2.4,9.614,9.326,9.3,0.245,      ,,,0,1
12442,12442,105472,1299,1391,1,5.804606,15.613483,-0.2,3.1,12.267,10.342,10.169,1.636,      ,,,0,1
12443,12443,105473,1299,1414,1,5.751333,16.379223,3.2,1.4,10.158,10.133,10.131,0.021,247138,,,0,1
12444,12444,105474,1299,1457,1,5.749358,15.635836,-49.8,-0.6,9.16,8.631,8.583,0.45,38235,,,0,1
12445,12445,105475,1299,1500,1,5.756193,15.811197,-3.8,-2.4,10.777,10.731,10.727,0.039,      ,,,0,1
12446,12446,105476,1299,1508,1,5.837048,16.106359,8.7,-12.7,10.922,10.386,10.338,0.456,      ,,,0,1
12447,12447,105477,1299,1527,1,5.857516,15.508357,-4.5,-5.5,11.321,10.007,9.889,1.117,      ,,,0,1
12448,12448,105478,1299,1629,1,5.735653,15.811265,0.0,-0.8,11.568,11.149,11.111,0.35600000000000004,      ,,,0,1
12449,12449,105479,1299,1640,1,5.792374,15.714408,2.9,-149.0,9.382,8.404,8.316,0.831,38585,27347.0,9.59,0,1
12450,12450,105480,1299,1641,1,5.8343440000000015,15.752781,34.4,-34.6,11.104,10.238,10.16,0.736,      ,,,0,1
12451,12451,105481,1299,1653,1,5.764345,16.693064,0.0,6.0,10.918,10.743,10.727,0.149,      ,,,0,1
12452,12452,105482,1299,1734,1,5.746432,15.383398,10.6,-6.3,10.782,10.379,10.343,0.343,      ,,,0,1
12453,12453,105483,1299,1750,1,5.8344010000000015,15.666141,3.6,-10.0,9.749,9.582,9.567,0.142,38962,,,0,1
12454,12454,105484,1299,1796,1,5.842772,15.509107,-4.9,-6.0,9.554,9.134,9.096,0.35700000000000004,39031,,,0,1
12455,12455,105485,1299,1845,1,5.792536,16.566357999999994,6.8,-2.8,10.595,10.508,10.5,0.07400000000000001,      ,,,0,1
12456,12456,105486,1299,1877,1,5.858403,15.377524,4.3,-1.0,11.066,10.524,10.475,0.461,      ,,,0,1
12457,12457,105487,1299,1881,1,5.7994629999999985,15.375964000000002,-5.2,2.1,10.057,9.799,9.776,0.219,      ,,,0,1
12458,12458,105488,1299,1894,1,5.797458,15.894975,1.8,1.6,11.305,9.845,9.714,1.241,      ,,,0,1
12459,12459,105489,1299,1910,1,5.827921,15.656004,-6.0,-11.3,10.709,10.298,10.261,0.349,      ,,,0,1
12460,12460,105490,1299,1931,1,5.760669,15.321357999999998,0.5,-10.9,10.42,9.867,9.817,0.47,      ,,,0,1
12461,12461,105491,1299,1959,1,5.8339620000000005,16.013271,1.5,-3.6,8.744,8.633,8.623,0.094,38961,,,0,1
12462,12462,105492,1300,38,1,5.45153,16.880957000000002,-1.6,-4.2,12.130999999999998,10.672,10.541,1.24,      ,,,0,1
12463,12463,105493,1300,42,1,5.404617,16.87574,-4.8,-5.4,12.125,10.242,10.073,1.601,      ,,,0,1
12464,12464,105494,1300,50,1,5.461178,16.899002,-6.9,-0.8,11.427,10.768,10.709,0.56,      ,,,0,1
12465,12465,105495,1300,140,1,5.3868800000000014,16.966886,-17.7,-7.1,11.246,10.947,10.92,0.254,      ,,,0,1
12466,12466,105496,1300,164,1,5.390704,16.981482999999994,6.5,-155.9,8.79,8.197000000000001,8.144,0.504,35147,25195.0,19.97,0,1
12467,12467,105497,1300,171,1,5.347797,17.063177,2.2,-8.5,11.778,10.809,10.722,0.8240000000000001,      ,,,0,1
12468,12468,105498,1300,187,1,5.385868,16.996917,-7.9,-18.4,11.169,10.325,10.249,0.7170000000000001,      ,,,0,1
12469,12469,105499,1300,200,1,5.41717,17.002935,2.1,-17.2,10.627,9.432,9.324,1.016,      ,,,0,1
12470,12470,105500,1300,321,1,5.3342800000000015,17.122418,3.2,-2.4,10.731,10.635,10.626,0.08199999999999999,      ,,,0,1
12471,12471,105501,1300,327,1,5.385498,17.531732,-1.9,-9.8,11.041,10.4,10.342,0.545,      ,,,0,1
12472,12472,105502,1300,343,1,5.3454190000000015,17.242952,-10.4,-3.3,7.862,7.7970000000000015,7.791,0.055,34791,24959.0,3.72,0,1
12473,12473,105503,1300,392,1,5.45373,17.504333,0.0,-2.4,11.134,10.906,10.885,0.194,      ,,,0,1
12474,12474,105504,1300,433,1,5.3333330000000005,17.139012,3.7,-20.8,11.128,10.492,10.435,0.541,      ,,,0,1
12475,12475,105505,1300,438,1,5.451812,17.334403,3.8,-10.5,11.643,11.021,10.965,0.529,      ,,,0,1
12476,12476,105506,1300,481,1,5.3382510000000005,17.210694,-3.6,-1.1,10.585,10.396,10.379,0.161,      ,,,0,1
12477,12477,105507,1300,498,1,5.348365,17.253899,6.7,-7.6,11.079,9.776,9.659,1.108,242804,,,0,1
12478,12478,105508,1300,528,1,5.342232,17.477326,-0.4,-7.0,11.505,11.067,11.028,0.3720000000000001,      ,,,0,1
12479,12479,105509,1300,532,1,5.414039,17.196976,-3.6,-8.1,7.575,7.588999999999999,7.59,-0.012,35349,,,0,1
12480,12480,105510,1300,567,1,5.448949,17.187332,7.7,-13.2,12.19,10.485,10.332,1.449,      ,,,0,1
12481,12481,105511,1300,569,1,5.3671,17.363460999999994,-9.0,14.6,10.849,9.843,9.752,0.855,      ,,,0,1
12482,12482,105512,1300,580,1,5.451404,17.447884,8.3,-24.2,12.225,10.647,10.505,1.341,      ,,,0,1
12483,12483,105513,1300,631,1,5.382028,17.187368,-0.9,-6.5,10.869000000000002,10.436,10.397,0.368,      ,,,0,1
12484,12484,105514,1300,652,1,5.362381,17.155419000000002,0.6,-1.9,11.694,11.588,11.578,0.09,      ,,,0,1
12485,12485,105515,1300,657,1,5.37911,17.434827,1.7,-4.4,10.999,10.803,10.785,0.16699999999999998,      ,,,0,1
12486,12486,105516,1300,712,1,5.355132,17.166435,6.6,-5.6,11.963,10.761,10.653,1.022,      ,,,0,1
12487,12487,105517,1300,733,1,5.36929,17.41743,-20.4,-41.7,10.546,10.041,9.996,0.429,      ,,,0,1
12488,12488,105518,1300,753,1,5.456258999999998,17.269584,3.2,-21.3,9.583,9.158,9.12,0.361,35710,25514.0,8.0,0,1
12489,12489,105519,1300,754,1,5.358406,17.283131,0.0,-4.4,11.585,10.048,9.91,1.306,      ,,,0,1
12490,12490,105520,1300,780,1,5.340324,17.405139000000002,-8.4,-4.8,9.53,9.352,9.336,0.151,34744,,,0,1
12491,12491,105521,1300,788,1,5.372227,17.387382000000002,-3.1,-6.6,10.386,9.724,9.664,0.563,      ,,,0,1
12492,12492,105522,1300,792,1,5.405058,17.383926000000002,10.5,-14.2,10.12,8.786,8.666,1.134,243294,,,0,1
12493,12493,105523,1300,804,1,5.408161,17.170018,-3.5,-2.3,11.001,10.487,10.441,0.4370000000000001,      ,,,0,1
12494,12494,105524,1300,815,1,5.41431,18.57188,-3.5,-3.0,10.882,10.541,10.51,0.29,      ,,,0,1
12495,12495,105525,1300,833,1,5.393541,18.583672,1.0,-4.3,11.729,11.674,11.669,0.047,      ,,,0,1
12496,12496,105526,1300,836,1,5.346342,18.594925,0.6,-4.7,11.305,10.863,10.823,0.376,      ,,,0,1
12497,12497,105527,1300,837,1,5.33914,18.593381,-2.3,-5.4,11.36,9.271,9.083,1.776,242725,24910.0,,0,1
12498,12498,105528,1300,838,1,5.4226269999999985,18.58218,-0.1,-7.1,11.144,10.822,10.793,0.274,      ,,,0,1
12499,12499,105529,1300,843,1,5.4331830000000005,18.585582,-15.6,-0.4,10.732,10.227,10.182,0.429,      ,,,0,1
12500,12500,105530,1300,847,1,5.391846,18.600694,6.0,-9.3,9.485,7.468,7.286,1.714,35146,25204.0,2.72,0,1
12501,12501,105531,1300,892,1,5.432429,18.635793,1.7,0.6,11.39,10.353,10.26,0.8809999999999999,      ,,,0,1
12502,12502,105532,1300,931,1,5.342563,18.686688,1.8,-5.1,10.751,10.376,10.342,0.319,      ,,,0,1
12503,12503,105533,1300,975,1,5.455521,18.709213,-0.9,-8.8,11.663,10.919,10.852,0.632,      ,,,0,1
12504,12504,105534,1300,982,1,5.4561660000000005,18.717864,4.5,-4.4,8.831,8.544,8.517999999999999,0.244,35692,,,0,1
12505,12505,105535,1300,993,1,5.410942,18.735954,-12.3,-6.6,11.712,11.199000000000002,11.153,0.436,      ,,,0,1
12506,12506,105536,1300,998,1,5.38082,18.744272,14.3,-8.9,10.598,8.855,8.698,1.482,243042,,,0,1
12507,12507,105537,1300,1006,1,5.461526,18.742958,-1.9,-7.1,9.495,9.446,9.442,0.042,35745,,,0,1
12508,12508,105538,1300,1032,1,5.343814,18.058482,-10.1,-11.2,11.728,10.672,10.577,0.898,      ,,,0,1
12509,12509,105539,1300,1042,1,5.40163,18.322509,-2.0,-31.4,9.876,9.5,9.466,0.32,      ,,,0,1
12510,12510,105540,1300,1111,1,5.410669,18.331534,0.3,-3.0,11.723,11.16,11.109000000000002,0.479,      ,,,0,1
12511,12511,105541,1300,1123,1,5.378339,18.085073,4.0,-3.8,11.505,10.792,10.728,0.606,      ,,,0,1
12512,12512,105542,1300,1125,1,5.360356,18.544551,-2.8,-20.2,10.879,10.322,10.272,0.473,      ,,,0,1
12513,12513,105543,1300,1130,1,5.411906,18.081432,0.1,-3.7,10.069,9.862,9.843,0.17600000000000002,243370,,,0,1
12514,12514,105544,1300,1199,1,5.399108,18.285756,8.7,9.8,11.903,10.967,10.883,0.7959999999999999,      ,,,0,1
12515,12515,105545,1300,1200,1,5.359333,18.108365,6.2,-15.5,11.604,10.476,10.374,0.959,      ,,,0,1
12516,12516,105546,1300,1229,1,5.458062,18.497738,-1.0,-18.1,8.953,8.683,8.658999999999999,0.23,35709,,,0,1
12517,12517,105547,1300,1234,1,5.452528,18.104547,-0.4,-12.9,10.485,10.437,10.433,0.041,      ,,,0,1
12518,12518,105548,1300,1354,1,5.424784,18.251377,4.5,-4.8,11.821,11.387,11.348,0.369,      ,,,0,1
12519,12519,105549,1300,1404,1,5.413839,18.470518,-2.7,-16.4,11.152,9.171,8.993,1.6840000000000002,243369,,,0,1
12520,12520,105550,1300,1414,1,5.4575190000000005,18.458724,12.9,-8.7,11.354,10.027,9.908,1.128,      ,,,0,1
12521,12521,105551,1300,1488,1,5.4503879999999985,18.440957,0.0,-5.4,11.209,10.686,10.639,0.445,      ,,,0,1
12522,12522,105552,1300,1523,1,5.351729,18.446915,70.9,-60.9,10.968,10.274,10.212,0.59,      ,,,0,1
12523,12523,105553,1300,1580,1,5.419283,18.18482,2.8,-30.1,11.729,11.183,11.134,0.464,      ,,,0,1
12524,12524,105554,1300,1582,1,5.394218,18.411009,13.7,3.8,11.174,10.548,10.492,0.532,      ,,,0,1
12525,12525,105555,1300,1599,1,5.364803,18.416118,22.3,-36.5,10.597,10.18,10.142,0.354,      ,,,0,1
12526,12526,105556,1300,1601,1,5.403596,18.194645,-1.6,-2.2,10.972,11.047,11.054,-0.064,      ,,,0,1
12527,12527,105557,1300,1602,1,5.447701,18.419957,55.0,-37.0,11.432,11.0,10.961,0.3670000000000001,      ,,,0,1
12528,12528,105558,1300,1614,1,5.37153,18.212417,-10.0,-7.7,10.597,10.343,10.32,0.21600000000000005,242966,,,0,1
12529,12529,105559,1300,1624,1,5.43829,18.41659,4.0,-9.5,11.442,10.955,10.911,0.414,      ,,,0,1
12530,12530,105560,1300,1652,1,5.420078,18.039239,-1.1,-9.5,11.675999999999998,11.169,11.123,0.431,      ,,,0,1
12531,12531,105561,1300,1653,1,5.337486,17.825922,9.9,-54.4,11.507,10.523,10.434,0.836,      ,,,0,1
12532,12532,105562,1300,1672,1,5.39966,17.82389,8.6,-8.5,11.259,10.605,10.546,0.556,      ,,,0,1
12533,12533,105563,1300,1675,1,5.333872,17.821811,4.4,-3.0,12.295,10.672,10.526,1.38,      ,,,0,1
12534,12534,105564,1300,1702,1,5.428255,17.564227,-9.9,-16.9,10.752,10.476,10.451,0.235,      ,,,0,1
12535,12535,105565,1300,1770,1,5.422202,18.01397,3.6,-15.9,10.364,9.798,9.747,0.481,      ,,,0,1
12536,12536,105566,1300,1785,1,5.378027,17.849202,5.2,-8.2,11.388,10.84,10.791,0.466,      ,,,0,1
12537,12537,105567,1300,1880,1,5.3389440000000015,17.993166,-8.2,-11.6,9.199,8.913,8.887,0.243,34731,,,0,1
12538,12538,105568,1300,1892,1,5.360479,17.989853,-1.5,-36.8,11.22,10.304,10.222,0.779,      ,,,0,1
12539,12539,105569,1300,1909,1,5.442478,17.757611999999995,5.3,-10.0,10.315,9.89,9.852,0.361,243673,25446.0,1.91,0,1
12540,12540,105570,1300,1955,1,5.3819370000000015,17.632555,8.3,-19.6,9.966,9.692,9.667,0.233,243083,,,0,1
12541,12541,105571,1300,1973,1,5.399155,17.636173,-3.9,-9.8,10.61,10.057,10.007,0.47,243241,25248.0,3.25,0,1
12542,12542,105572,1300,2014,1,5.3879980000000005,17.749332,1.3,-7.5,11.015,10.699000000000002,10.671,0.269,      ,,,0,1
12543,12543,105573,1300,2029,1,5.462984,17.735429,2.3,-7.6,10.659,10.365,10.339,0.25,      ,,,0,1
12544,12544,105574,1300,2044,1,5.3566150000000015,17.952409,-9.0,-3.7,11.688,10.734000000000002,10.648,0.8109999999999999,242848,,,0,1
12545,12545,105575,1300,2047,1,5.370699,17.743881,3.6,-2.4,12.219,10.71,10.574000000000002,1.283,      ,,,0,1
12546,12546,105576,1300,2054,1,5.33443,17.891313,18.8,-24.6,11.259,10.799,10.758,0.391,      ,,,0,1
12547,12547,105577,1300,2058,1,5.363635,17.949791,9.4,-23.3,11.913,10.392,10.255,1.293,      ,,,0,1
12548,12548,105578,1300,2062,1,5.378239,17.739391,-1.7,-4.1,11.215,9.682,9.544,1.3030000000000002,      ,,,0,1
12549,12549,105579,1300,2077,1,5.376012,17.735539000000006,-0.2,-3.8,10.802,10.461,10.43,0.29,243014,,,0,1
12550,12550,105580,1300,2079,1,5.408138,17.657951,2.2,-4.7,10.621,10.656,10.659,-0.03,243315,,,0,1
12551,12551,105581,1300,2122,1,5.355696,17.935089,1.9,-6.6,12.678,10.184,9.96,2.12,      ,,,0,1
12552,12552,105582,1300,2156,1,5.416481,17.682626000000006,2.0,-7.1,10.993,10.661,10.630999999999998,0.282,      ,,,0,1
12553,12553,105583,1300,2158,1,5.355175,17.721592,-0.8,-3.2,12.032,10.437,10.293,1.356,      ,,,0,1
12554,12554,105584,1300,2203,1,5.3725,17.705814,-1.6,-4.2,10.869000000000002,10.720999999999998,10.708,0.126,      ,,,0,1
12555,12555,105585,1300,2224,1,5.452804,17.962206,9.7,-25.0,5.284,5.3889999999999985,5.398,-0.08900000000000001,35671,25499.0,4.88,0,1
12556,12556,105586,1301,1,1,5.4867040000000005,17.899155,3.3,-7.4,10.539,10.229,10.201,0.264,244102,,,0,1
12557,12557,105587,1301,14,1,5.482427,17.89465,7.0,-11.6,11.252,10.713,10.664,0.458,      ,,,0,1
12558,12558,105588,1301,26,1,5.474596,18.179055,23.7,14.0,11.472,10.72,10.652,0.639,      ,,,0,1
12559,12559,105589,1301,45,1,5.547841,17.892504000000006,1.9,-5.4,11.497,11.138,11.106,0.305,      ,,,0,1
12560,12560,105590,1301,68,1,5.488017,17.708432000000006,11.6,1.7,12.264,10.028,9.827,1.901,244121,,,0,1
12561,12561,105591,1301,92,1,5.52085,17.870292000000006,-3.8,-10.5,11.121,10.695,10.657,0.362,      ,,,0,1
12562,12562,105592,1301,104,1,5.548868,17.906073000000006,0.8,0.5,11.569,10.864,10.800999999999998,0.599,      ,,,0,1
12563,12563,105593,1301,123,1,5.511425,17.925138,0.3,-20.0,11.352,10.601,10.533,0.638,      ,,,0,1
12564,12564,105594,1301,159,1,5.530122,17.938056,0.8,-8.1,11.109000000000002,10.722,10.687,0.329,      ,,,0,1
12565,12565,105595,1301,160,1,5.529086,17.84862,-16.2,-8.8,10.526,10.002,9.955,0.445,      ,,,0,1
12566,12566,105596,1301,166,1,5.48146,17.738129999999995,-16.1,-33.6,11.703,11.288,11.251,0.353,      ,,,0,1
12567,12567,105597,1301,197,1,5.552875,17.947442000000006,0.8,-6.7,10.285,10.066,10.046,0.18600000000000005,244748,,,0,1
12568,12568,105598,1301,199,1,5.505358,17.744382,3.7,-4.9,12.183,11.253,11.169,0.7909999999999999,      ,,,0,1
12569,12569,105599,1301,226,1,5.5383510000000005,17.743643,8.7,-38.2,8.55,8.043,7.997000000000001,0.431,36407,25959.0,5.42,0,1
12570,12570,105600,1301,231,1,5.496329,17.971249,28.2,-23.8,11.95,10.746,10.638,1.023,      ,,,0,1
12571,12571,105601,1301,235,1,5.472847,18.101681,-66.4,-62.2,10.082,9.422,9.363,0.561,243959,25618.0,6.09,0,1
12572,12572,105602,1301,239,1,5.474957,17.979472,11.0,-11.8,11.431,10.733,10.67,0.593,      ,,,0,1
12573,12573,105603,1301,251,1,5.4995980000000015,17.837029,9.0,-7.9,10.851,10.508,10.477,0.292,      ,,,0,1
12574,12574,105604,1301,273,1,5.522769,18.080344,5.5,-27.3,11.835,11.123,11.059,0.605,      ,,,0,1
12575,12575,105605,1301,305,1,5.549861,17.978147,0.8,-10.7,11.774,10.932,10.856,0.716,      ,,,0,1
12576,12576,105606,1301,330,1,5.499714,17.818706,4.5,-5.5,11.857,10.78,10.683,0.915,      ,,,0,1
12577,12577,105607,1301,418,1,5.487076,18.19397,4.3,-9.1,11.619000000000002,11.244000000000002,11.21,0.319,      ,,,0,1
12578,12578,105608,1301,447,1,5.497161,18.41619,5.2,-40.5,7.741,7.6389999999999985,7.63,0.087,36073,25745.0,4.99,0,1
12579,12579,105609,1301,474,1,5.528467,18.413323,8.8,-14.2,10.923,10.523,10.487,0.34,      ,,,0,1
12580,12580,105610,1301,488,1,5.502017,18.705137,4.3,-6.0,10.904000000000002,10.688,10.669,0.184,      ,,,0,1
12581,12581,105611,1301,512,1,5.4975580000000015,18.430741,12.3,-14.8,8.68,8.202,8.158999999999999,0.406,36072,25747.0,3.52,0,1
12582,12582,105612,1301,527,1,5.491372,18.4385,2.9,-3.1,12.128,10.448,10.297,1.4280000000000002,      ,,,0,1
12583,12583,105613,1301,561,1,5.48865,18.365692000000006,-14.6,-7.7,6.899,6.766,6.754,0.113,35985,25702.0,5.06,0,1
12584,12584,105614,1301,576,1,5.5076,18.662166,3.7,-7.4,11.243,10.531,10.467,0.605,      ,,,0,1
12585,12585,105615,1301,596,1,5.530693,18.226061,2.6,-8.5,11.604,9.444,9.25,1.836,244538,,,0,1
12586,12586,105616,1301,614,1,5.546886,18.630203,-1.8,-11.3,11.316,10.554,10.485,0.648,      ,,,0,1
12587,12587,105617,1301,640,1,5.469912,18.63525,5.1,-13.8,9.814,9.369,9.329,0.378,      ,,,0,1
12588,12588,105618,1301,654,1,5.527553,18.244104,7.5,-41.3,8.856,6.938,6.765,1.63,36320,25893.0,2.4,0,1
12589,12589,105619,1301,689,1,5.507197,18.489971,6.3,-12.7,12.146,11.217,11.133,0.79,      ,,,0,1
12590,12590,105620,1301,707,1,5.536875,18.594243,-0.4,-1.0,7.024,4.593,4.374,2.066,36389,25945.0,1.7,0,1
12591,12591,105621,1301,729,1,5.519989,18.266623000000006,7.9,-26.6,9.342,8.869,8.826,0.402,36247,,,0,1
12592,12592,105622,1301,773,1,5.480377,18.577954,24.4,-21.0,10.967,10.300999999999998,10.241,0.5660000000000001,      ,,,0,1
12593,12593,105623,1301,792,1,5.518425,18.560538,-6.3,-25.4,10.457,8.826,8.679,1.386,36231,,,0,1
12594,12594,105624,1301,818,1,5.558786,18.540234,0.6,1.1,5.635,5.664,5.667000000000002,-0.025,36576,26064.0,1.74,0,1
12595,12595,105625,1301,833,1,5.479425,18.298085,9.8,-10.0,11.044,9.584,9.453,1.241,      ,,,0,1
12596,12596,105626,1301,865,1,5.492925,17.680909,4.4,-11.0,11.482,11.182,11.155,0.255,      ,,,0,1
12597,12597,105627,1301,889,1,5.559034,17.366638000000002,-4.1,-5.9,10.535,10.144,10.109,0.332,      ,,,0,1
12598,12598,105628,1301,891,1,5.554135,17.349155,9.3,-4.0,11.705,11.23,11.187,0.404,      ,,,0,1
12599,12599,105629,1301,906,1,5.515486,17.384981,2.0,-12.5,9.341,9.117,9.097,0.19,36216,,,0,1
12600,12600,105630,1301,915,1,5.519222,17.659289,2.7,-2.2,11.903,10.594,10.476,1.113,      ,,,0,1
12601,12601,105631,1301,918,1,5.481357,17.39885,8.4,-8.2,11.071,10.358,10.294,0.606,      ,,,0,1
12602,12602,105632,1301,973,1,5.46729,17.275082,6.1,-8.8,11.663,11.053,10.998,0.519,      ,,,0,1
12603,12603,105633,1301,989,1,5.476261,17.424522,8.6,-9.5,11.444,11.022,10.984000000000002,0.359,      ,,,0,1
12604,12604,105634,1301,991,1,5.502235,17.41889,8.3,-13.7,11.961,10.724,10.613,1.051,      ,,,0,1
12605,12605,105635,1301,1064,1,5.478505,17.184,9.0,-6.4,11.18,10.557,10.501,0.53,      ,,,0,1
12606,12606,105636,1301,1096,1,5.477907,17.336735,1.1,-11.0,10.524,10.229,10.202,0.251,      ,,,0,1
12607,12607,105637,1301,1137,1,5.540689,17.461924,2.3,-14.6,11.300999999999998,10.746,10.696,0.472,      ,,,0,1
12608,12608,105638,1301,1145,1,5.526692,17.318579,1.0,-15.0,9.023,8.631,8.596,0.333,36321,25888.0,3.89,0,1
12609,12609,105639,1301,1172,1,5.524019,17.474643,6.6,-12.9,11.513,10.79,10.725,0.615,      ,,,0,1
12610,12610,105640,1301,1200,1,5.555282,17.475904999999994,3.1,-2.6,10.462,8.706,8.548,1.493,244772,26043.0,,0,1
12611,12611,105641,1301,1219,1,5.4879999999999995,17.499378,13.0,-26.2,11.664,11.173,11.129,0.417,      ,,,0,1
12612,12612,105642,1301,1258,1,5.543906,17.503643,4.3,-6.0,11.515999999999998,10.797,10.732,0.611,      ,,,0,1
12613,12613,105643,1301,1263,1,5.520277,17.302796,1.5,-10.9,11.845,10.229,10.084,1.374,      ,,,0,1
12614,12614,105644,1301,1277,1,5.534136,17.53078,-13.6,-20.4,7.973,7.85,7.838999999999999,0.105,36375,,,0,1
12615,12615,105645,1301,1318,1,5.48652,17.015701999999994,3.6,-4.7,9.162,9.05,9.04,0.095,35986,,,0,1
12616,12616,105646,1301,1341,1,5.520423,17.132013,5.7,-9.0,10.57,10.07,10.025,0.425,      ,,,0,1
12617,12617,105647,1301,1348,1,5.499534,16.983719,-0.9,-47.0,11.072,10.357,10.293,0.608,      ,,,0,1
12618,12618,105648,1301,1359,1,5.5368879999999985,17.121007000000002,2.9,-2.3,10.174,9.963,9.944,0.179,      ,,,0,1
12619,12619,105649,1301,1380,1,5.511481,17.122279000000002,1.1,-7.4,11.969,10.811,10.707,0.984,      ,,,0,1
12620,12620,105650,1301,1396,1,5.5268180000000005,17.114692,-26.5,-77.1,10.185,9.419,9.35,0.6509999999999999,244499,25890.0,7.48,0,1
12621,12621,105651,1301,1420,1,5.544407,17.105439999999998,3.1,-6.4,12.376,10.53,10.364,1.569,      ,,,0,1
12622,12622,105652,1301,1504,1,5.474175,16.905874,4.8,-15.4,11.995,11.443,11.393,0.469,      ,,,0,1
12623,12623,105653,1301,1511,1,5.546871,16.880857000000002,-4.7,0.6,10.133,9.859,9.834,0.233,      ,,,0,1
12624,12624,105654,1301,1543,1,5.514829,16.877669,4.7,-12.8,11.611,11.052,11.002,0.475,      ,,,0,1
12625,12625,105655,1301,1562,1,5.585168,17.601556,-5.4,6.0,11.407,10.732,10.671,0.574,      ,,,0,1
12626,12626,105656,1301,1573,1,5.581591,18.696471,0.4,-9.1,10.592,10.253,10.222,0.28800000000000003,      ,,,0,1
12627,12627,105657,1301,1591,1,5.595545,18.328208,-2.1,-2.1,11.158,10.731,10.693,0.363,      ,,,0,1
12628,12628,105658,1301,1606,1,5.587367,17.512923,4.6,-16.0,12.042,10.82,10.71,1.039,      ,,,0,1
12629,12629,105659,1301,1614,1,5.566618,17.095118,-1.4,-5.7,11.85,10.974,10.895,0.745,      ,,,0,1
12630,12630,105660,1301,1627,1,5.583059,18.628974,-3.5,-8.0,9.141,8.955,8.937999999999997,0.158,36796,,,0,1
12631,12631,105661,1301,1655,1,5.590851,17.845689,5.9,-6.5,11.833,11.211,11.155,0.529,      ,,,0,1
12632,12632,105662,1301,1690,1,5.5924010000000015,17.738306,16.5,-40.2,11.208,10.401,10.328,0.6859999999999999,      ,,,0,1
