,Unnamed: 0,Unnamed: 0.1,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades,keep,cluster,silhouette
3676,3700,3700,52596,651,1191,1,3.147231,10.993494,18.0,-43.5,11.286,10.399000000000001,10.319,0.754,      ,,,0,1,0,0.4079060227822996
3680,3704,3704,52600,651,1506,1,3.1774430000000002,11.872624,29.8,-28.4,5.89,5.959,5.965,-0.059000000000000004,19698,14764.0,6.24,0,1,0,0.41872403644292666
3681,3705,3705,52601,651,1507,1,3.104756,11.665282000000001,16.9,-10.9,9.468,7.3770000000000024,7.189,1.777,19258,14433.0,3.84,0,1,0,0.09126256874050442
3691,3716,3716,52612,652,390,1,3.248831,12.432394,16.8,-19.1,10.245999999999999,9.538,9.474,0.602,      ,15117.0,7.06,0,1,0,0.32416762404108407
3700,3726,3726,52622,652,769,1,3.3620059999999996,12.101162,13.2,-43.0,10.129,9.465,9.405,0.564,      ,,,0,1,0,0.3908114858347753
3702,3728,3728,52624,652,876,1,3.29238,10.288067999999999,34.6,-7.7,11.357000000000001,9.702,9.552999999999999,1.4069999999999998,      ,,,0,1,0,0.23958679444236422
3703,3729,3729,52625,652,1034,1,3.3616300000000003,10.829899000000001,25.7,-19.6,10.615,9.718,9.637,0.762,      ,15661.0,13.94,0,1,0,0.3888097523414935
3707,3733,3733,52629,653,105,1,3.5453940000000004,12.119862,0.2,-24.6,10.939,9.656,9.541,1.091,      ,,,0,1,0,0.04764699684059617
3708,3734,3734,52630,653,149,1,3.540454,12.363489,21.8,-5.8,8.738,8.389,8.357999999999999,0.297,21914,16497.0,6.65,0,1,0,0.06664046055180119
3709,3735,3735,52631,653,184,1,3.570964,10.636742,38.3,-26.9,11.276,10.759,10.712,0.439,      ,,,0,1,0,0.39585064293592
3713,3739,3739,52635,653,326,1,3.563597,10.233799000000001,15.9,-12.6,11.25,8.972000000000003,8.767000000000001,1.936,22061,16615.0,,0,1,0,0.12023745221754659
3716,3742,3742,52638,653,371,1,3.516465,11.209373,31.5,-2.6,11.662,10.084,9.942,1.341,      ,,,0,1,0,0.14266275540174492
3718,3744,3744,52640,653,429,1,3.566669,11.395511,46.9,-13.5,11.329,9.662,9.512,1.4169999999999998,      ,,,0,1,0,0.1964348028591629
3720,3746,3746,52642,653,551,1,3.4973019999999995,11.457467999999999,16.6,-45.4,11.421,10.982999999999999,10.944,0.3720000000000001,      ,,,0,1,0,0.3946772260192888
3722,3748,3748,52644,653,560,1,3.484349,10.947974,10.9,-25.8,11.457,10.684000000000001,10.614,0.657,      ,,,0,1,0,0.33294652432690014
3723,3749,3749,52645,653,566,1,3.41961,12.485384,30.7,-27.6,7.739,7.447999999999999,7.4220000000000015,0.247,21142,15928.0,9.42,0,1,0,0.42789201619829237
3724,3750,3750,52646,653,673,1,3.4894540000000003,11.364842,-4.1,-32.6,10.623,10.32,10.293,0.258,      ,,,0,1,0,0.12245066637649828
3725,3751,3751,52647,653,674,1,3.4042800000000004,11.861007,-1.4,-23.2,12.062999999999999,9.402000000000001,9.163,2.262,      ,15857.0,3.0,0,1,0,-0.04911555435979121
3726,3752,3752,52648,653,790,1,3.4321040000000003,12.095281,30.1,4.2,11.61,10.265999999999998,10.145,1.1420000000000001,      ,,,0,1,0,0.011466157089369043
3729,3755,3755,52651,653,1005,1,3.4179440000000003,10.976453999999999,15.0,-20.5,7.47,7.312,7.297999999999999,0.134,21134,15922.0,8.77,0,1,0,0.3029866088887538
3730,3757,3757,52653,653,1056,1,3.5081230000000003,12.073336999999999,-3.3,-34.0,11.140999999999998,10.522,10.466,0.526,      ,,,0,1,0,0.15762028184378757
3732,3759,3759,52655,653,1137,1,3.476761,11.390526,-7.1,-33.5,7.973,6.853,6.7520000000000024,0.9520000000000001,21524,16193.0,8.69,0,1,0,0.0765760866210408
3735,3762,3762,52658,653,1149,1,3.473364,11.003009,9.9,-14.2,11.418,10.517000000000001,10.436,0.7659999999999999,      ,,,0,1,0,-0.03646514877211737
3736,3763,3763,52659,653,1158,1,3.5073260000000004,10.458766,5.8,-20.8,8.894,7.145,6.9879999999999995,1.4869999999999999,21687,16325.0,2.81,0,1,0,0.08558771569369518
3742,3769,3769,52665,653,1360,1,3.490354,10.900403,10.7,-40.8,11.373,10.806,10.755,0.48200000000000004,      ,16250.0,3.6,0,1,0,0.3759697454464262
3743,3770,3770,52666,653,1365,1,3.536651,11.542428999999998,30.0,-39.6,6.8329999999999975,6.785,6.7810000000000015,0.040999999999999995,21915,16478.0,6.23,0,1,0,0.4193319968645739
3745,3772,3772,52668,653,1367,1,3.53635,11.540697,29.6,-40.7,10.63,9.871,9.802999999999999,0.645,      ,16478.0,6.23,0,1,0,0.4254724385195673
3746,3773,3773,52669,654,10,1,3.0804560000000003,13.797472,27.0,-8.9,8.56,7.4689999999999985,7.371,0.927,19112,14329.0,5.48,0,1,0,0.21965433804163062
3756,3783,3783,52679,654,149,1,3.131266,14.116516,19.6,-15.5,12.427,10.661,10.502,1.501,      ,,,0,1,0,0.2853093214036803
3761,3788,3788,52684,654,174,1,3.139443,13.547642000000002,6.6,-29.8,10.599,8.97,8.823,1.385,19495,,,0,1,0,0.307939522238675
3762,3789,3789,52685,654,186,1,3.082957,13.809994,-1.2,-27.9,11.437999999999999,10.289000000000001,10.186,0.977,      ,,,0,1,0,0.10171950664111717
3766,3793,3793,52689,654,199,1,3.0827419999999996,12.660003999999999,34.7,-22.6,10.292,8.879,8.752,1.2009999999999998,19120,14343.0,3.8,0,1,0,0.3981946135307736
3768,3795,3795,52691,654,228,1,3.091354,13.425319,18.5,-15.4,11.475,11.365,11.355,0.09300000000000001,      ,,,0,1,0,0.2646565104819436
3769,3796,3796,52692,654,231,1,3.096589,14.267617000000001,-0.5,-31.0,9.568,9.014,8.964,0.47100000000000003,19208,14404.0,3.64,0,1,0,0.17680355048197882
3782,3809,3809,52705,654,411,1,3.14633,14.684643,46.1,-24.7,11.014000000000001,10.728,10.702,0.243,      ,,,0,1,0,0.27273354841176056
3783,3810,3810,52706,654,437,1,3.085476,14.587302,0.1,-21.9,10.415,9.001,8.874,1.202,19136,,,0,1,0,-0.052908203232645556
3784,3811,3811,52707,654,447,1,3.113162,14.614119,42.0,-7.1,11.876,11.002,10.923,0.743,      ,,,0,1,0,0.24072905751894946
3786,3813,3813,52709,654,479,1,3.119749,13.633103,9.5,-15.3,10.58,10.077,10.032,0.428,19362,,,0,1,0,0.0024903661405917994
3789,3816,3816,52712,654,702,1,3.204223,14.039526,25.5,-2.5,10.984000000000002,8.967,8.785,1.714,19884,14897.0,2.53,0,1,0,0.0638851642562073
3790,3817,3817,52713,654,753,1,3.162046,13.140154999999998,34.0,-3.5,10.616,9.882,9.816,0.624,      ,,,0,1,0,0.17783657812394543
3797,3824,3824,52720,654,973,1,3.179764,13.122698000000002,21.4,-2.7,11.633,11.027000000000001,10.972000000000001,0.515,      ,,,0,1,0,-0.028271897824674826
3802,3829,3829,52725,654,1060,1,3.179464,14.343162,8.2,-35.2,11.065999999999999,9.046,8.863999999999997,1.7169999999999999,19697,,,0,1,0,0.3606366252612303
3809,3836,3836,52732,654,1608,1,3.1653919999999998,13.694348999999999,32.1,0.2,10.812999999999999,8.758,8.573,1.7469999999999999,19619,,,0,1,0,0.10286470928399573
3815,3842,3842,52738,654,1721,1,3.1640900000000003,13.767767000000001,13.4,-8.9,8.55,8.382,8.367,0.14300000000000002,19610,14694.0,4.69,0,1,0,-0.10642930399302941
3816,3843,3843,52739,654,1743,1,3.223286,14.353051999999998,-1.7,-26.4,9.701,9.074,9.017999999999999,0.5329999999999999,20018,,,0,1,0,0.05113737354881204
3817,3844,3844,52740,654,1746,1,3.158934,13.604853,37.2,-17.9,11.511,10.882,10.825,0.535,      ,,,0,1,0,0.35626990501213873
3824,3851,3851,52747,655,109,1,3.3967370000000003,14.715289000000002,0.5,-48.8,12.164000000000001,10.747,10.619000000000002,1.204,      ,,,0,1,0,0.16951243533580804
3827,3854,3854,52750,655,191,1,3.385129,14.021388,16.9,-10.0,12.2,10.759,10.629000000000001,1.225,      ,,,0,1,0,0.0638209491822868
3831,3858,3858,52754,655,352,1,3.2552,14.303088,9.2,-27.2,8.714,8.051,7.9910000000000005,0.564,20212,15153.0,9.77,0,1,0,0.3237111215721575
3832,3859,3859,52755,655,396,1,3.340546,14.174648999999999,13.3,-19.1,9.734,9.168,9.117,0.48100000000000004,      ,15558.0,3.42,0,1,0,0.2631664782959603
3835,3862,3862,52758,655,441,1,3.382692,13.891874,31.7,-19.4,12.058,11.165999999999999,11.085999999999999,0.758,      ,,,0,1,0,0.3851362642306692
3837,3864,3864,52760,655,672,1,3.314513,14.319081,10.6,-28.2,10.786,9.887,9.806000000000001,0.764,      ,,,0,1,0,0.36323283084534536
3840,3867,3867,52763,655,756,1,3.248679,13.142373000000001,35.3,-4.9,10.329,9.682,9.624,0.55,      ,15113.0,7.32,0,1,0,0.205188881898755
3845,3872,3872,52768,655,866,1,3.353468,13.783992999999999,36.8,-3.1,11.034,10.333,10.27,0.596,      ,15625.0,3.79,0,1,0,0.18512444685245696
3846,3873,3873,52769,655,901,1,3.294918,14.5592,49.4,-34.7,11.597000000000001,10.344000000000001,10.231,1.065,      ,,,0,1,0,0.19991265342319064
3855,3882,3882,52778,655,1165,1,3.3454370000000004,13.427972,-3.8,-24.4,10.835,10.283,10.232999999999999,0.469,      ,,,0,1,0,-0.06805185786376597
3858,3885,3885,52781,655,1278,1,3.3206269999999996,12.73602,14.5,-30.9,11.5,9.639,9.472000000000001,1.5819999999999999,      ,,,0,1,0,0.4182686969854051
3861,3888,3888,52784,655,1345,1,3.335208,12.718568,29.0,-31.7,11.43,10.712,10.647,0.61,      ,15532.0,4.48,0,1,0,0.44546661269841753
3865,3892,3892,52788,655,1492,1,3.324637,12.615435,10.1,-17.5,10.716,8.921,8.759,1.526,      ,15471.0,4.33,0,1,0,0.11997852723576843
3867,3894,3894,52790,655,1563,1,3.3705589999999996,14.588985000000001,-8.3,-30.6,11.593,10.757,10.682,0.711,      ,,,0,1,0,0.004817400287100396
3869,3897,3897,52793,655,1642,1,3.402814,12.629601,27.1,-16.8,7.586,6.18,6.053,1.195,21051,15850.0,7.06,0,1,0,0.3432188217208545
3871,3899,3899,52795,656,74,1,3.5486480000000005,12.974553,8.1,-21.4,10.780999999999999,10.222999999999999,10.173,0.474,      ,16534.0,,0,1,0,0.18975270770746785
3879,3907,3907,52803,656,368,1,3.5549480000000004,12.695197,3.4,-17.8,11.557,10.582,10.494000000000002,0.8290000000000001,      ,,,0,1,0,-0.12582625717768683
3881,3909,3909,52805,656,421,1,3.5233190000000003,14.684514000000002,28.1,-36.8,10.156,9.606,9.557,0.46799999999999997,      ,,,0,1,0,0.444019006826593
3883,3911,3911,52807,656,516,1,3.515657,12.542405,25.7,-20.7,11.535,10.956,10.904000000000002,0.4920000000000001,      ,,,0,1,0,0.40298230356412634
3891,3919,3919,52815,656,840,1,3.4829199999999996,14.996785999999998,21.8,-19.5,7.4110000000000005,7.3770000000000024,7.374,0.028999999999999998,21541,16221.0,4.16,0,1,0,0.36759006700345526
3897,3925,3925,52821,656,1002,1,3.4479370000000005,14.154013,0.0,-36.0,10.378,9.658,9.593,0.612,      ,,,0,1,0,0.23910750724692525
3907,3935,3935,52831,656,1201,1,3.500255,14.206789,20.7,-12.3,10.901,10.113,10.042,0.67,      ,,,0,1,0,0.2272016503353415
3909,3937,3937,52833,656,1276,1,3.4720660000000003,14.724985,36.5,-15.1,11.867,10.878,10.789000000000001,0.841,      ,,,0,1,0,0.3335270166305773
3912,3940,3940,52836,656,1318,1,3.4541180000000002,12.888435000000001,35.6,-18.3,11.032,10.295,10.229,0.626,      ,,,0,1,0,0.3656314028153704
3916,3944,3944,52840,656,1611,1,3.4811080000000003,12.529064,22.9,-28.2,11.458,10.869000000000002,10.815999999999999,0.501,      ,,,0,1,0,0.4479285757424738
3917,3945,3945,52841,656,1633,1,3.472486,12.713372999999999,23.0,-17.9,11.059000000000001,9.579,9.446,1.258,      ,,,0,1,0,0.3631385788138115
3920,3948,3948,52844,656,1725,1,3.5145510000000004,12.936674,27.7,-3.0,5.565,4.253,4.135,1.115,21754,16369.0,9.05,0,1,0,0.09564142493424527
3923,3951,3951,52847,657,117,1,3.6584559999999997,9.336584,22.3,-20.3,11.025,10.137,10.057,0.755,      ,,,0,1,0,0.3801314591760052
3926,3954,3954,52850,657,145,1,3.693105,9.330353,25.6,-10.4,11.605,10.865,10.798,0.629,      ,17244.0,4.74,0,1,0,0.23233216409338633
3930,3958,3958,52854,657,197,1,3.719286,9.474828,10.2,-15.3,12.315,10.761,10.620999999999999,1.321,      ,,,0,1,0,0.02311965670347716
3933,3961,3961,52857,657,335,1,3.631936,9.932839,21.1,-18.1,10.365,8.167,7.9689999999999985,1.868,22545,16934.0,2.22,0,1,0,0.3400536936086588
3934,3962,3962,52858,657,347,1,3.651237,9.652838000000001,4.2,-34.1,9.853,9.084,9.015,0.654,22670,17032.0,16.71,0,1,0,0.2885084432078298
3936,3964,3964,52860,657,400,1,3.710716000000001,9.145442999999998,33.5,-16.5,11.183,10.637,10.588,0.46399999999999997,      ,,,0,1,0,0.345604720172523
3941,3969,3969,52865,657,419,1,3.6077739999999996,8.334722,8.0,-19.9,11.985999999999999,10.539000000000001,10.409,1.23,      ,,,0,1,0,0.1209339874847864
3951,3979,3979,52875,657,588,1,3.6926099999999997,7.5723970000000005,18.7,-7.8,11.126,10.661,10.619000000000002,0.395,      ,,,0,1,0,0.03510126998710184
3954,3982,3982,52878,657,671,1,3.5973,8.106266,5.3,-18.3,11.867,10.401,10.269,1.246,      ,,,0,1,0,-0.03608822517847999
3956,3984,3984,52880,657,698,1,3.674548,8.793037,21.9,-26.1,11.013,10.437000000000001,10.385,0.49,      ,,,0,1,0,0.4246090056771074
3958,3986,3986,52882,657,705,1,3.699493,7.741675,26.7,-6.4,10.869000000000002,10.121,10.054,0.636,      ,,,0,1,0,0.15729163445972108
3963,3991,3991,52887,657,744,1,3.598361,7.8686490000000004,13.5,-28.9,11.917,10.857000000000001,10.762,0.9009999999999999,      ,,,0,1,0,0.37672470337499836
3964,3992,3992,52888,657,756,1,3.648546,7.776578,3.7,-35.5,11.845,10.325,10.187999999999999,1.2919999999999998,      ,,,0,1,0,0.27919170854964387
3968,3996,3996,52892,657,791,1,3.6522690000000004,9.143689,12.9,-35.5,7.995,7.7920000000000025,7.774,0.17300000000000001,22684,17038.0,5.66,0,1,0,0.3903863240730458
3971,3999,3999,52895,657,794,1,3.712754,7.902939,32.7,-21.6,8.038,7.768,7.744,0.23,23110,17348.0,8.62,0,1,0,0.3809464206820707
3980,4008,4008,52904,658,153,1,3.8297730000000003,9.877927,12.6,-45.5,9.502,7.941,7.801,1.327,23989,17908.0,5.51,0,1,0,0.36996643172949906
3983,4011,4011,52907,658,272,1,3.8798190000000004,9.978733,39.3,-10.9,8.666,8.269,8.232999999999999,0.337,24346,18146.0,8.77,0,1,0,0.2788111118402714
3986,4014,4014,52910,658,303,1,3.7784089999999995,9.907838,-4.6,-27.3,10.323,9.774,9.725,0.467,      ,,,0,1,0,-0.0005618333762418705
3989,4017,4017,52913,658,352,1,3.8414910000000004,9.813546,23.2,-22.4,11.809000000000001,10.754000000000001,10.659,0.897,      ,,,0,1,0,0.4061915124153119
3993,4021,4021,52917,658,454,1,3.877042,9.333247,2.9,-33.4,11.747,11.681,11.675,0.055999999999999994,      ,,,0,1,0,0.25662176353194166
3996,4024,4024,52920,658,504,1,3.8295809999999997,9.407503,20.6,-20.8,6.728,6.765,6.768,-0.031,23990,17907.0,6.84,0,1,0,0.3565046777507534
3997,4025,4025,52921,658,509,1,3.849767,9.277557,8.2,-18.1,9.64,9.249,9.214,0.332,      ,,,0,1,0,0.06713224639946692
3999,4027,4027,52923,658,523,1,3.9126440000000002,9.177577000000001,24.0,-40.0,7.4910000000000005,7.421,7.415,0.059000000000000004,24573,18297.0,8.98,0,1,0,0.4212120997164077
4007,4035,4035,52931,658,595,1,3.858072,8.96535,11.4,-28.6,10.911,9.654,9.541,1.068,      ,,,0,1,0,0.3596101509013767
4014,4042,4042,52938,658,699,1,3.889847,7.9867740000000005,47.9,-27.0,11.384,10.764000000000001,10.708,0.527,      ,,,0,1,0,0.21897215820457286
4015,4043,4043,52939,658,707,1,3.792033,7.957412,23.0,-23.6,11.042,10.512,10.464,0.451,      ,,,0,1,0,0.4062430701762043
4022,4051,4051,52947,658,806,1,3.880759,7.5131770000000015,6.9,-15.0,11.795,10.262,10.124,1.3030000000000002,      ,,,0,1,0,-0.11839308409587582
4028,4057,4057,52953,658,860,1,3.9036809999999997,8.183000999999999,15.3,-22.0,10.446,9.824,9.767999999999999,0.529,      ,,,0,1,0,0.3331172033635282
4031,4060,4060,52956,658,909,1,3.7838260000000004,8.664757,8.8,-23.4,11.424000000000001,10.867,10.817,0.473,      ,17668.0,8.85,0,1,0,0.2385968908511601
4032,4061,4061,52957,658,918,1,3.888933,8.198906,32.2,-24.1,11.037,10.365,10.305,0.5710000000000001,      ,,,0,1,0,0.4037275548663714
4033,4062,4062,52958,658,922,1,3.80873,8.526866,20.1,-20.4,11.79,10.995,10.923,0.6759999999999999,      ,,,0,1,0,0.3603444030580427
4035,4064,4064,52960,658,932,1,3.847637,8.717533999999999,0.3,-32.8,11.935,11.12,11.047,0.693,      ,,,0,1,0,0.20306014097092606
4040,4069,4069,52965,658,979,1,3.8021830000000003,8.229683,32.1,-29.9,11.765,11.372,11.337,0.33399999999999996,      ,,,0,1,0,0.4200794022753761
4043,4072,4072,52968,658,1007,1,3.7497019999999996,8.319546,23.5,-33.9,9.837,9.378,9.337,0.39,23376,17512.0,8.9,0,1,0,0.43790847827365825
4044,4073,4073,52969,658,1008,1,3.842147,8.796136,30.5,-0.5,11.84,10.755,10.657,0.922,      ,,,0,1,0,0.09167801087245542
4048,4077,4077,52973,658,1043,1,3.899599,7.815395,-2.2,-30.6,9.956,9.527999999999999,9.488999999999999,0.364,      ,,,0,1,0,0.12148944572083484
4057,4088,4088,52984,659,123,1,4.022599,9.333735,27.0,-24.5,10.764000000000001,9.957,9.884,0.6859999999999999,      ,18778.0,8.34,0,1,0,0.4231963693620522
4058,4091,4091,52987,659,250,1,3.9657410000000004,9.625269,19.8,-8.5,10.189,9.57,9.514,0.526,      ,18539.0,,0,1,0,0.09239996927682453
4062,4095,4095,52991,659,402,1,4.029484,9.997992,13.3,-12.0,5.68,5.676,5.676,0.003,25330,18805.0,5.77,0,1,0,0.004339662392577389
4063,4096,4096,52992,659,462,1,4.031185,9.657414,15.3,-35.6,12.128,10.571,10.431,1.3230000000000002,      ,,,0,1,0,0.41487760592171713
4077,4110,4110,53006,659,719,1,3.9422050000000004,8.511752,10.1,-22.9,10.51,9.074,8.945,1.2209999999999999,      ,18441.0,1.51,0,1,0,0.25826159210498345
4080,4113,4113,53009,659,830,1,3.9634769999999997,8.589642999999999,29.9,-4.1,12.204,10.674000000000001,10.536,1.301,      ,,,0,1,0,0.14869353668598598
4085,4118,4118,53014,659,951,1,4.064806,8.024500999999999,13.2,-29.1,10.614,9.144,9.012,1.25,      ,,,0,1,0,0.3780522753990627
4092,4125,4125,53021,659,1014,1,3.9411389999999997,7.571292,48.2,-25.0,9.52,8.324,8.216000000000001,1.0170000000000001,24762,18430.0,4.75,0,1,0,0.2022101043936161
4094,4127,4127,53023,659,1058,1,3.924551,7.589438,13.6,-24.4,11.148,9.152999999999999,8.972999999999997,1.696,      ,,,0,1,0,0.3370814515313818
4097,4130,4130,53026,659,1081,1,4.00261,8.304178,2.2,-26.3,11.046,10.197000000000001,10.121,0.722,      ,,,0,1,0,0.1392577891244043
4101,4134,4134,53030,659,1175,1,4.065824,7.962716,31.0,-7.1,11.627,9.792,9.627,1.56,      ,,,0,1,0,0.20891699883181253
4111,4145,4145,53041,659,1279,1,4.066909,9.190584,25.3,-4.5,11.172,9.309,9.141,1.584,      ,,,0,1,0,0.09975562299182812
4112,4146,4146,53042,659,1293,1,3.970962,7.605281,18.9,-6.2,8.366,7.81,7.76,0.473,24962,18555.0,13.87,0,1,0,-0.006576911152769649
4116,4150,4150,53046,660,105,1,3.607592,12.007197999999999,1.8,-47.5,9.978,8.57,8.443,1.197,22375,16822.0,4.35,0,1,0,0.22419883196718857
4117,4151,4151,53047,660,111,1,3.67277,11.932535000000001,14.4,-20.6,11.919,10.242,10.091000000000001,1.425,      ,,,0,1,0,0.313048997796614
4119,4153,4153,53049,660,159,1,3.733579,11.834599,-3.1,-32.0,10.725999999999999,9.14,8.997,1.348,      ,,,0,1,0,0.1347643625852017
4121,4155,4155,53051,660,170,1,3.707788,12.185355,23.9,-16.2,11.619000000000002,10.792,10.718,0.703,      ,,,0,1,0,0.33829301494102704
4126,4160,4160,53056,660,253,1,3.6671480000000014,12.247281,41.2,-20.8,10.681,9.908999999999999,9.84,0.6559999999999999,      ,,,0,1,0,0.3589038484563029
4130,4164,4164,53060,660,311,1,3.690183,12.326883,-1.5,-25.7,12.412,10.719000000000001,10.567,1.439,      ,,,0,1,0,0.03220619871642082
4139,4173,4173,53069,660,598,1,3.6752599999999997,12.098403,4.0,-26.1,11.722999999999999,10.752,10.665,0.825,      ,,,0,1,0,0.19192220551521408
4141,4175,4175,53071,660,631,1,3.703522,10.73978,14.3,-43.4,11.469000000000001,10.852,10.796,0.524,      ,17301.0,4.66,0,1,0,0.3913837509126498
4143,4177,4177,53073,660,683,1,3.6289269999999996,10.707167,41.6,-25.8,11.173,9.644,9.506,1.3,      ,,,0,1,0,0.37647524983847624
4148,4183,4183,53079,660,825,1,3.7279129999999996,10.653795,-3.8,-29.7,11.062000000000001,10.28,10.21,0.665,      ,,,0,1,0,0.07629832308084819
4154,4189,4189,53085,660,1010,1,3.7132300000000003,10.462995,40.1,13.4,10.988,10.505,10.462,0.41100000000000003,      ,,,0,1,0,0.008166479839908699
4155,4190,4190,53086,660,1027,1,3.7348510000000004,11.046327,22.9,-4.6,11.084000000000001,10.491,10.437999999999999,0.504,      ,,,0,1,0,0.058293139932237115
4157,4192,4192,53088,660,1073,1,3.673614,10.062180999999999,17.6,-12.4,11.982000000000001,10.709000000000001,10.594000000000001,1.082,      ,,,0,1,0,0.15711727316320911
4159,4194,4194,53090,661,68,1,3.7563410000000004,12.353154,14.4,-14.5,11.549000000000001,9.288,9.085,1.922,      ,,,0,1,0,0.147804638640421
4162,4198,4198,53094,661,150,1,3.8500660000000004,12.199589,19.5,-6.3,11.302999999999999,10.690999999999999,10.636,0.52,      ,,,0,1,0,0.01867910409060711
4164,4200,4200,53096,661,173,1,3.8575,12.071715,41.2,5.1,9.7,9.154,9.105,0.46399999999999997,24179,18049.0,4.11,0,1,0,0.10076183200868967
4167,4203,4203,53099,661,199,1,3.8705809999999996,11.812053,26.1,-42.3,9.908999999999999,9.356,9.306000000000001,0.47,24288,,,0,1,0,0.4250971168113017
4169,4205,4205,53101,661,225,1,3.793134,10.397735,11.5,-15.3,10.408,8.998,8.871,1.199,      ,,,0,1,0,0.07786701828470821
4182,4218,4218,53114,661,452,1,3.8735449999999996,12.3788,6.5,-17.6,10.548,9.927,9.871,0.528,      ,18117.0,6.55,0,1,0,-0.01632797051597994
4184,4220,4220,53116,661,461,1,3.864958,10.646367,24.2,-10.0,11.491,10.620999999999999,10.543,0.74,      ,,,0,1,0,0.21334591195377395
4188,4224,4224,53120,661,512,1,3.879858,11.938125999999999,23.1,-45.8,10.85,10.144,10.08,0.6,      ,,,0,1,0,0.3838179639756254
4190,4226,4226,53122,661,555,1,3.7952760000000003,10.500687,40.2,-43.3,10.35,9.586,9.517000000000001,0.649,      ,17722.0,16.06,0,1,0,0.22571866417216443
4191,4227,4227,53123,661,559,1,3.8924980000000002,10.787836,32.5,-4.3,11.267999999999999,10.630999999999998,10.574000000000002,0.541,      ,,,0,1,0,0.17837001282766707
4192,4228,4228,53124,661,560,1,3.7982410000000004,11.816205,19.8,-24.0,10.927999999999999,10.197000000000001,10.131,0.621,      ,,,0,1,0,0.41689204189378876
4198,4234,4234,53130,661,692,1,3.8473699999999997,11.001539999999999,25.0,-21.9,10.885,10.354000000000001,10.306,0.451,      ,,,0,1,0,0.41142846716813175
4203,4239,4239,53135,661,870,1,3.7526029999999997,10.881374000000001,28.3,-27.5,11.239,10.504000000000001,10.437999999999999,0.625,      ,,,0,1,0,0.43829844938782975
4209,4245,4245,53141,661,1044,1,3.7696980000000004,10.567022999999999,-2.0,-25.7,11.398,10.607999999999999,10.537,0.672,      ,,,0,1,0,0.01742980694560023
