recno;TYCID1;TYCID2;TYCID3;RA_J2000_24;DE_J2000;pmRA;pmDE;BT;VT;V;B-V;HD;HIP;Plx;is_hyades;cluster;silhouette
102454;1238;1010;1;3.571455;18.492672;-11.6;-12.7;11.35;10.904;10.864;0.379;      ;;;0;3;0.4845204992
102455;1238;1027;1;3.59674;18.238874;14;1.8;10.899;10.191;10.127;0.602;      ;;;0;3;0.4951334264
102456;1238;1039;1;3.574685;17.703383;-1.1;-11.2;11.529;10.916;10.861;0.521;      ;;;0;3;0.4584564637
102457;1238;1120;1;3.584329;17.225212;-8.4;44;10.827;10.111;10.047;0.609;      ;;;0;3;0.4166011493
102458;1238;1126;1;3.569484;17.331674;12.4;0.9;10.396;9.843;9.793;0.47;      ;;;0;3;0.4238814573
102459;1239;11;1;3.659056;17.659473;98.1;-35.2;12.063;11.387;11.326;0.575;      ;;;0;3;0.4630400215
102461;1239;45;1;3.706036;17.714709;17;-15.3;10.902;10.319;10.267;0.496;      ;;;0;3;0.4693983137
102463;1239;50;1;3.697196;17.334919;-4.2;-12.7;11.133;10.568;10.517;0.48;      ;;;0;3;0.4371675587
102464;1239;55;1;3.612491;17.767387;-10.3;-0.5;10.67;10.115;10.065;0.472;      ;;;0;3;0.4628485133
102465;1239;90;1;3.68092;17.37287;42.5;-15.6;9.863;9.293;9.242;0.485;      ;;;0;3;0.4397185313
102467;1239;147;1;3.621033;17.908425;30.9;-77.4;9.328;8.748;8.696;0.493;      ;;;0;3;0.4762688726
102469;1239;156;1;3.69814;17.600137;44.7;-20.1;11.479;10.662;10.588;0.694;      ;;;0;3;0.4414209047
102470;1239;157;1;3.634765;18.212343;-12.2;-12.5;11.095;10.438;10.379;0.558;      ;;;0;3;0.5002930983
102471;1239;171;1;3.701201;18.074818;27.4;-24.6;10.738;10.106;10.049;0.537;      ;;;0;3;0.4966918554
102473;1239;189;1;3.617672;17.849648;-4.5;-13.9;10.856;10.184;10.124;0.571;      ;;;0;3;0.4735572245
102474;1239;194;1;3.703528;18.336195;3.8;-38.9;10.93;10.188;10.121;0.631;      ;;;0;3;0.506316421
102477;1239;221;1;3.65506;17.671328;8.7;-8.5;11.559;10.756;10.684;0.683;      ;;;0;3;0.4463042554
102480;1239;294;1;3.696318;17.611985;-6.6;-105.1;11.56;10.842;10.777;0.61;      ;;;0;3;0.4590301936
102482;1239;318;1;3.711628;17.919541;5.4;-13;11.345;10.577;10.508;0.653;      ;;;0;3;0.4755883734
102483;1239;325;1;3.69625;17.991695;5.3;-12.7;10.073;9.768;9.741;0.259;      ;;;0;3;0.4196342031
102484;1239;326;1;3.618428;18.288307;-0.4;-4.7;10.257;10.027;10.006;0.196;      ;;;0;3;0.4047044869
102486;1239;412;1;3.731711;17.323563;-66.1;-56.6;11.855;11.049;10.976;0.685;      ;;;0;3;0.4237716689
102487;1239;461;1;3.61139;18.017893;31;-2.1;11.278;10.749;10.701;0.45;      ;;;0;3;0.4767088449
102488;1239;467;1;3.70682;17.871632;9.4;-80.3;9.679;8.937;8.87;0.631;      ;;;0;3;0.4759766563
102490;1239;526;1;3.640492;17.599215;2.6;-5.5;9.488;9.153;9.123;0.285;22570;16983;;0;3;0.4003336416
102492;1239;553;1;3.629089;17.200963;1.8;1.3;10.18;9.627;9.577;0.47;      ;;;0;3;0.418912927
102496;1239;679;1;3.617293;18.364179;-6.3;-7.6;8.855;8.52;8.49;0.285;22431;;;0;3;0.4474859287
102497;1239;682;1;3.681499;17.561869;10.3;-20.2;11.481;10.834;10.776;0.55;      ;;;0;3;0.4582107329
102501;1239;753;1;3.627704;16.989716;-26;-64.2;10.755;9.958;9.886;0.677;      ;;;0;3;0.3876370511
102505;1239;921;1;3.658343;18.078217;58.8;-42.9;11.635;10.54;10.441;0.931;      ;;;0;3;0.1109596721
102506;1239;963;1;3.704373;17.013494;-3.8;-40;10.738;10.168;10.117;0.485;      ;;;0;3;0.4100548455
102507;1239;967;1;3.636847;17.163989;18;-1.7;11.737;11.168;11.117;0.484;      ;;;0;3;0.4180556074
102508;1239;998;1;3.659945;17.447272;-9.3;-2.7;9.913;9.489;9.451;0.36;      ;;;0;3;0.4168458667
102509;1239;999;1;3.699449;16.916056;-13.1;-8.8;11.414;10.951;10.909;0.394;      ;;;0;3;0.3844441879
102510;1239;1016;1;3.627975;17.226534;2.5;-1.3;10.964;10.186;10.116;0.661;      ;;;0;3;0.4126200217
102512;1240;29;1;3.309424;19.715443;-25.5;-13.4;11.455;10.575;10.496;0.748;      ;;;0;3;0.393975369
102513;1240;70;1;3.241982;18.75211;94;26.6;10.555;9.748;9.675;0.686;      ;;;0;3;0.4205642698
102514;1240;91;1;3.25509;20.23094;43.3;-59.2;11.611;10.65;10.564;0.817;      ;;;0;3;0.3110540887
102515;1240;108;1;3.299615;18.753919;7.7;-7.2;12.215;11.373;11.297;0.716;      ;;;0;3;0.404453426
102516;1240;111;1;3.274895;19.988387;3.9;-0.2;11.162;10.842;10.813;0.272;      ;;;0;3;0.4708713177
102517;1240;134;1;3.324733;19.720537;93.9;-17.9;9.119;8.582;8.534;0.456;20600;;;0;3;0.5225416653
102520;1240;201;1;3.265051;20.454236;30.2;-59.9;11.078;10.408;10.348;0.57;      ;;;0;3;0.5250460654
102521;1240;210;1;3.317823;19.990666;15.1;-8.9;10.3;10;9.973;0.255;      ;;;0;3;0.4713446819
102522;1240;211;1;3.319147;19.469917;1.6;-6.7;9.84;9.704;9.692;0.116;      ;;;0;3;0.3939631891
102523;1240;254;1;3.303744;19.842016;11.5;-8.8;11.475;10.79;10.728;0.582;      ;;;0;3;0.5229398966
102524;1240;259;1;3.239538;20.578618;11.6;-15.5;10.555;10.182;10.148;0.317;      ;;;0;3;0.4974424739
102525;1240;260;1;3.27847;19.390761;11.6;-13.1;10.255;9.814;9.774;0.375;      ;;;0;3;0.4835586892
102526;1240;278;1;3.212338;20.399218;20.2;-45.3;10.002;9.272;9.206;0.621;      ;;;0;3;0.4864174079
102527;1240;303;1;3.327089;19.573111;25.4;-20.6;9.547;9.225;9.196;0.274;      ;;;0;3;0.4655434941
102528;1240;336;1;3.278855;19.384495;10.8;-12.4;11.407;11.074;11.044;0.283;      ;;;0;3;0.4534986569
102530;1240;350;1;3.247193;19.972029;24.9;-1;11.7;10.973;10.908;0.618;      ;;;0;3;0.4924744435
102531;1240;363;1;3.314162;20.004516;22.3;-21.5;9.66;9.235;9.197;0.361;      ;;;0;3;0.508535401
102532;1240;379;1;3.292219;20.611701;-7.3;-11.4;10.631;10.505;10.494;0.107;      ;;;0;3;0.4235084009
102535;1240;426;1;3.251231;19.703903;17.8;-22.1;12.034;11.251;11.181;0.666;      ;;;0;3;0.4570634604
102536;1240;436;1;3.260568;20.08217;-25.5;-11.5;11.468;11.082;11.047;0.328;      ;;;0;3;0.491015565
102537;1240;447;1;3.317688;19.811234;-2;-1.7;11.272;10.801;10.759;0.4;      ;;;0;3;0.5132639096
102539;1240;552;1;3.289742;19.472035;45.3;-19.3;11.359;10.502;10.425;0.728;      ;;;0;3;0.4062990941
102541;1240;572;1;3.253339;19.181256;82;-8;11.081;10.237;10.161;0.717;      ;;;0;3;0.4037532072
102543;1240;592;1;3.300233;19.553541;-2.9;-41;11.483;11.039;10.999;0.377;      ;;;0;3;0.4947013916
102544;1240;626;1;3.317599;19.864262;-15.2;-9.3;10.067;9.685;9.651;0.325;      ;;;0;3;0.4930861499
102546;1240;665;1;3.307822;20.091478;-11.3;-1.4;11.202;11.545;11.576;-0.292;      ;;;0;3;0.2587430322
102547;1240;667;1;3.270081;19.279167;0.4;-0.3;12.244;11.282;11.195;0.818;      ;;;0;3;0.2911295294
102548;1240;689;1;3.271718;20.50358;-3.7;-12.6;9.691;8.613;8.516;0.916;      ;;;0;3;0.1750649484
102549;1240;706;1;3.263152;19.226822;28.7;2.9;10.198;9.86;9.83;0.287;      ;;;0;3;0.4455597863
102556;1240;879;1;3.252228;19.956323;-10.5;-7;10.592;10.338;10.315;0.216;      ;;;0;3;0.444057988
102557;1240;943;1;3.274779;20.011694;0.3;-18.4;10.501;10.159;10.128;0.291;      ;;;0;3;0.4786384857
102558;1240;945;1;3.282578;20.617236;32.4;-4.8;11.223;10.934;10.908;0.246;      ;;;0;3;0.4802186625
102559;1240;956;1;3.256323;18.901215;3.7;-9.8;11.437;11.348;11.34;0.076;      ;;;0;3;0.3458430183
102560;1240;970;1;3.234233;19.598917;18.2;-6.8;11.178;10.685;10.641;0.419;      ;;;0;3;0.4933354475
102561;1240;1006;1;3.268381;18.87938;25.8;-50.4;11.424;11.077;11.046;0.295;      ;;;0;3;0.4333693879
102563;1241;21;1;3.369632;20.573872;-29.4;-9.4;11.08;10.359;10.294;0.613;      ;;;0;3;0.5245419359
102564;1241;31;1;3.385204;20.197256;15.5;-6.5;11.675;11.169;11.123;0.43;      ;;;0;3;0.5438297646
102565;1241;100;1;3.411618;19.401847;15.9;10.7;9.195;8.807;8.772;0.33;      ;;;0;3;0.4923915063
102569;1241;181;1;3.439971;19.66949;-7.5;-13.7;11.642;11.362;11.337;0.238;      ;;;0;3;0.4701004354
102570;1241;196;1;3.35409;19.336665;9;-6;12.19;11.161;11.068;0.875;      ;;;0;3;0.2216364545
102571;1241;201;1;3.430148;19.488087;2.9;-23.7;9.972;9.451;9.404;0.443;      ;;;0;3;0.5296740609
102574;1241;224;1;3.365954;20.190338;-12.1;-12.3;11.15;10.664;10.62;0.413;      ;;;0;3;0.5367785475
102575;1241;293;1;3.396833;19.442262;2.9;2.1;11.602;11.085;11.038;0.439;      ;;;0;3;0.5218089464
102576;1241;326;1;3.370863;20.612756;-3.1;-28;10.747;10.03;9.965;0.609;      ;;;0;3;0.5271597502
102577;1241;341;1;3.450182;20.034422;46.5;-13.3;11.225;10.401;10.327;0.7;      ;;;0;3;0.4713451736
102578;1241;416;1;3.41134;20.207731;2.4;-1.1;11.07;10.354;10.29;0.609;      ;;;0;3;0.5320152023
102579;1241;424;1;3.350953;20.291376;-29.5;-67.6;10.463;9.371;9.273;0.928;      ;;;0;3;0.1602234594
102580;1241;435;1;3.390549;19.737404;8.3;-22.7;11.469;10.786;10.725;0.581;      ;;;0;3;0.5387593715
102582;1241;453;1;3.417257;19.508685;-3.4;1.1;10.183;9.854;9.824;0.28;      ;;;0;3;0.4786317502
102584;1241;470;1;3.372679;20.252087;12.6;-17.2;11.174;10.753;10.715;0.358;      ;;;0;3;0.524858972
102590;1241;724;1;3.440488;19.798959;-2;-0.8;12.199;11.322;11.243;0.745;      ;;;0;3;0.4223368939
102592;1241;784;1;3.338557;19.431936;-1.8;15.3;11.436;10.647;10.576;0.671;      ;;;0;3;0.4669509861
102595;1241;824;1;3.441799;19.927746;11.7;-10.5;11.994;11.288;11.224;0.6;      ;;;0;3;0.5395709196
102596;1241;835;1;3.46392;19.065048;-14.6;3;10.389;9.83;9.78;0.475;      ;;;0;3;0.5218428617
102597;1241;864;1;3.366386;19.419601;15.8;-14.3;11.751;10.86;10.78;0.757;      ;;;0;3;0.3889348943
102598;1241;896;1;3.43239;20.192575;-5.7;-12.3;10.721;10.339;10.305;0.325;      ;;;0;3;0.5209293265
102599;1241;901;1;3.427752;19.537512;-13.8;-63.5;9.877;9.299;9.247;0.491;      ;;;0;3;0.5381930353
102601;1241;922;1;3.355758;20.286126;8.8;-34.6;11.175;10.634;10.585;0.46;      ;;;0;3;0.5465942775
102603;1241;946;1;3.352479;20.469233;1.5;-12.3;10.657;10.214;10.174;0.377;      ;;;0;3;0.5329225848
102605;1241;973;1;3.347854;18.919665;13.7;15.4;10.573;10.074;10.029;0.424;      ;;;0;3;0.4870953516
102606;1241;1046;1;3.393561;19.35075;44.8;40.3;11.177;10.491;10.429;0.583;      ;;;0;3;0.5265268426
102607;1241;1048;1;3.409259;19.063435;59;-11.6;9.561;9.091;9.049;0.4;      ;;;0;3;0.4987010592
102608;1241;1068;1;3.465366;19.842069;20.4;-14.5;11.672;10.89;10.82;0.665;      ;;;0;3;0.5001069606
102611;1242;3;1;3.51362;19.408581;25.7;-112.7;12.058;11.109;11.024;0.807;      ;;;0;3;0.3499445886
102613;1242;62;1;3.532003;19.437649;6.8;-7.7;12.106;10.996;10.896;0.944;      ;;;0;3;0.1255237815
102616;1242;101;1;3.499201;19.96833;-3.2;-9;11.356;10.596;10.528;0.646;      ;;;0;3;0.5204331105
102617;1242;124;1;3.496851;20.4418;24;31.8;11.173;10.018;9.914;0.982;      ;;;0;3;0.0833203485
102618;1242;151;1;3.477516;20.165527;-13.2;-3.6;10.479;10.157;10.128;0.274;      ;;;0;3;0.5061436766
102620;1242;200;1;3.472019;19.839619;-0.8;-87;11.479;10.395;10.297;0.921;      ;;;0;3;0.1752304096
102621;1242;265;1;3.507228;19.681858;0.5;-41.7;11.473;10.767;10.703;0.6;      ;;;0;3;0.546549516
102622;1242;295;1;3.536826;18.988933;5.1;-15.9;11.036;10.481;10.431;0.472;      ;;;0;3;0.5276070441
102626;1242;413;1;3.503581;19.617037;-1.8;-5.3;11.513;10.385;10.283;0.959;      ;;;0;3;0.099190808
102627;1242;432;1;3.485451;19.466441;1;-16.3;11.392;11.014;10.98;0.321;      ;;;0;3;0.5014899964
102631;1242;575;1;3.474979;20.079043;-11.8;-26;11.092;10.456;10.399;0.541;      ;;;0;3;0.5665525369
102632;1242;608;1;3.576732;20.599271;35.4;-52.9;12.168;10.994;10.888;0.998;      ;;;0;3;0.0663235912
102633;1242;639;1;3.598159;20.368782;4.8;-7.8;10.778;10.396;10.362;0.325;      ;;;0;3;0.5436874285
102636;1242;721;1;3.574355;19.795823;-2.7;-9.8;8.354;8.257;8.248;0.082;22116;;;0;3;0.41500835
102639;1242;789;1;3.558165;19.724929;7.7;-20.8;11.563;10.738;10.664;0.701;      ;;;0;3;0.4814681989
102640;1242;792;1;3.582914;19.813374;78.2;-48.4;11.217;10.65;10.599;0.482;      ;;;0;3;0.5671941644
102644;1242;829;1;3.566359;20.567207;-14.1;-10.2;11.242;10.695;10.646;0.465;      ;;;0;3;0.5836682523
102645;1242;880;1;3.562318;19.933538;16.4;-2.9;11.489;10.597;10.517;0.758;      ;;;0;3;0.4279121697
102648;1242;926;1;3.578102;19.996804;-12.1;-20.5;11.861;10.733;10.631;0.959;      ;;;0;3;0.1222246762
102649;1242;964;1;3.546173;19.032823;16.8;-3.4;12.167;11.191;11.103;0.83;      ;;;0;3;0.3112230539
102651;1242;1093;1;3.543558;18.821974;5.7;1.5;12.065;11.061;10.971;0.853;      ;;;0;3;0.2684675144
102656;1242;1204;1;3.57437;19.797886;-4.6;-9.4;8.223;8.129;8.121;0.08;22116;;;0;3;0.4141331519
102657;1243;17;1;3.688125;20.591659;56.2;-33.8;10.88;10.095;10.024;0.667;      ;;;0;3;0.5307644913
102660;1243;34;1;3.64543;19.723486;8.8;-15.6;10.843;9.691;9.587;0.979;      ;;;0;3;0.0795179072
102662;1243;63;1;3.683659;20.195916;40.3;5.5;11.199;10.463;10.397;0.626;      ;;;0;3;0.5551922389
102663;1243;100;1;3.659268;19.678264;4.6;-18.4;12.019;10.928;10.83;0.927;      ;;;0;3;0.1817552466
102665;1243;147;1;3.70164;19.31832;23.4;-7.3;11.056;10.466;10.413;0.502;      ;;;0;3;0.5607417443
102666;1243;189;1;3.660763;20.10156;-5.8;22.3;11.243;10.381;10.303;0.733;      ;;;0;3;0.4674019606
102667;1243;226;1;3.644892;20.048788;1.8;7.4;11.054;10.317;10.251;0.626;      ;;;0;3;0.5509194342
102669;1243;290;1;3.611279;20.441264;5.5;-14.6;11.702;11.427;11.402;0.234;      ;;;0;3;0.5043916482
102670;1243;298;1;3.618282;19.468522;48.1;3.7;10.363;9.764;9.71;0.509;      ;;;0;3;0.5610644395
102672;1243;446;1;3.629326;19.999292;4.9;-12.2;11.414;10.723;10.661;0.587;      ;;;0;3;0.5702787121
102675;1243;487;1;3.709857;19.863694;9.9;-4;10.853;10.279;10.227;0.488;      ;;;0;3;0.5793965867
102677;1243;562;1;3.66297;20.599519;76.8;-7.2;11.527;10.555;10.468;0.826;      ;;;0;3;0.3656863023
102679;1243;590;1;3.725043;19.662107;30.2;-30.4;9.504;8.869;8.812;0.54;      ;;;0;3;0.5771544877
102680;1243;647;1;3.614909;18.962469;4.1;0.4;11.416;10.489;10.406;0.788;      ;;;0;3;0.3762653526
102681;1243;648;1;3.645918;19.925764;4.6;-2.5;11.167;10.549;10.493;0.525;      ;;;0;3;0.5802871337
102682;1243;736;1;3.707896;19.110308;8.1;-19.3;11.044;10.442;10.388;0.512;      ;;;0;3;0.5530339136
102684;1243;760;1;3.645247;19.901195;-2.8;2.1;11.436;10.326;10.226;0.944;      ;;;0;3;0.1556679111
102685;1243;761;1;3.6005;19.34948;11.8;-21.3;11.087;10.524;10.473;0.479;      ;;;0;3;0.551447316
102686;1243;762;1;3.685424;19.619454;3.8;-6.1;10.789;10.288;10.243;0.426;      ;;;0;3;0.5584384731
102687;1243;774;1;3.681899;20.375178;-5.3;-10.9;11.225;10.603;10.547;0.529;      ;;;0;3;0.5952717913
102688;1243;809;1;3.679126;19.949361;21.7;-30.3;11.2;10.453;10.386;0.635;      ;;;0;3;0.5471099276
102689;1243;855;1;3.613775;18.854717;5.3;4.2;10.343;10.211;10.199;0.112;      ;;;0;3;0.3942713211
102691;1243;868;1;3.704468;19.858053;7.2;-9;10.133;9.755;9.721;0.321;      ;;;0;3;0.5341096938
102696;1244;76;1;3.311396;20.749222;27.7;-12.5;10.274;9.872;9.836;0.342;      ;;;0;3;0.5222882
102699;1244;221;1;3.235036;21.157456;-10.5;19.8;11.594;10.427;10.322;0.992;      ;;;0;3;0.059986732
102700;1244;258;1;3.313057;21.107146;-36.6;36.5;11.21;10.371;10.295;0.713;      ;;;0;3;0.4440038139
102702;1244;282;1;3.27528;21.172802;13.1;-64.4;11.28;10.315;10.228;0.82;      ;;;0;3;0.325119386
102704;1244;327;1;3.228598;21.267139;-7.1;-15.8;10.866;10.329;10.281;0.456;      ;;;0;3;0.5426649324
102707;1244;377;1;3.250266;21.515501;-0.8;-11.6;11.452;10.925;10.878;0.448;      ;;;0;3;0.5493797417
102708;1244;385;1;3.204536;21.482907;-4;-0.5;10.137;9.75;9.715;0.329;      ;;;0;3;0.5127268588
102711;1244;448;1;3.320425;21.365959;-7.2;-24.5;10.538;10.01;9.962;0.449;      ;;;0;3;0.560544837
102712;1244;537;1;3.280084;21.699132;-10.3;-23.1;11.49;10.912;10.86;0.491;      ;;;0;3;0.5527019878
102714;1244;548;1;3.221523;22.450041;-3.8;-14.9;11.823;10.769;10.674;0.896;      ;;;0;3;0.2318154648
102715;1244;636;1;3.212759;21.913656;3.9;-5.2;9.667;9.3;9.267;0.312;      ;;;0;3;0.5148763886
102716;1244;746;1;3.20467;22.265437;-1.8;-9;11.578;10.973;10.919;0.514;      ;;;0;3;0.5268445929
102717;1244;758;1;3.298455;21.602619;15.7;-9.1;10.751;10.189;10.138;0.478;      ;;;0;3;0.559579965
102718;1244;805;1;3.317403;22.335155;25.2;-9;11.864;11.015;10.939;0.722;      ;;;0;3;0.4359073926
102719;1244;830;1;3.221081;22.001337;0.8;-11.9;11.477;10.755;10.69;0.614;      ;;;0;3;0.4921389105
102720;1244;842;1;3.308928;21.811518;27.3;-4.1;11.98;11.215;11.146;0.65;      ;;;0;3;0.4901386765
102721;1244;863;1;3.287483;22.061408;40.7;-26.7;11.599;10.751;10.675;0.721;      ;;;0;3;0.4323848546
102722;1244;897;1;3.238508;21.776802;48.4;-36.6;11.93;10.896;10.803;0.879;      ;;;0;3;0.2496096594
102723;1244;902;1;3.332005;21.71849;-9.5;-87.9;10.261;9.531;9.465;0.62;      ;;;0;3;0.512924948
102725;1244;923;1;3.311335;21.72928;22.2;-65.5;10.645;10.015;9.958;0.535;      ;;;0;3;0.546183873
102726;1244;1000;1;3.30536;22.223233;-6.8;-9.6;11.216;10.137;10.04;0.917;      ;;;0;3;0.2127000579
102727;1244;1012;1;3.251968;21.712749;-15.1;-11.4;10.654;10.155;10.11;0.424;      ;;;0;3;0.5479516684
102728;1244;1076;1;3.290399;22.283107;38;-14.4;9.676;9.024;8.965;0.554;      ;;;0;3;0.5306975604
102730;1244;1087;1;3.208004;21.748852;91.8;-79;10.696;9.603;9.505;0.929;      ;;;0;3;0.1735776481
102731;1244;1134;1;3.260369;21.79332;-2.2;-14.1;11.474;10.915;10.865;0.475;      ;;;0;3;0.5516373583
102732;1244;1139;1;3.293641;21.858483;1.1;2;12.378;11.257;11.156;0.953;      ;;;0;3;0.150467315
102735;1245;22;1;3.389316;21.505706;0.2;-8.5;11.414;10.853;10.803;0.477;      ;;;0;3;0.5759647128
102736;1245;35;1;3.366975;21.493449;-7.6;-3.3;11.76;10.895;10.817;0.735;      ;;;0;3;0.435318884
102737;1245;40;1;3.454964;21.113725;-55.7;14.1;11.502;10.365;10.263;0.966;      ;;;0;3;0.1298682683
102738;1245;48;1;3.424876;20.687023;-16.8;-17;11.705;11.321;11.286;0.326;      ;;;0;3;0.5329702539
102740;1245;59;1;3.375171;21.106882;-14.3;-20.5;11.414;10.549;10.471;0.735;      ;;;0;3;0.4356033861
102743;1245;103;1;3.44516;21.450407;3.4;-17.7;9.863;9.196;9.136;0.567;      ;;;0;3;0.558927814
102744;1245;112;1;3.355014;20.758962;67;-39.7;11.891;10.898;10.809;0.844;      ;;;0;3;0.3022546535
102745;1245;116;1;3.449909;21.442648;36.3;-17.1;11.472;10.771;10.708;0.596;      ;;;0;3;0.5468012526
102746;1245;128;1;3.372426;20.694656;-4.7;-21.8;11.09;10.622;10.58;0.398;      ;;;0;3;0.5469966312
102748;1245;137;1;3.335705;21.094435;56.1;-57.5;11.065;10.416;10.358;0.552;      ;;;0;3;0.5475098835
102750;1245;203;1;3.424745;20.646744;4.6;-17.3;10.736;10.275;10.234;0.392;      ;;;0;3;0.5523716105
102751;1245;207;1;3.380911;21.287825;28.5;-5.6;12.008;11.677;11.647;0.281;      ;;;0;3;0.5223738009
102752;1245;245;1;3.388698;20.970534;-18.9;-6.4;8.225;7.304;7.221;0.783;20947;;;0;3;0.3870508969
102753;1245;281;1;3.428913;21.112621;-3.6;-16.6;11.509;11.024;10.98;0.412;      ;;;0;3;0.5668394174
102754;1245;298;1;3.410941;21.219888;-9;-14.4;10.636;10.169;10.127;0.397;      ;;;0;3;0.5623593316
102755;1245;310;1;3.423391;20.897589;0.8;0.2;11.516;10.867;10.809;0.552;      ;;;0;3;0.5628849158
102756;1245;330;1;3.363947;21.044579;6.9;-6.4;11.122;10.146;10.058;0.83;      ;;;0;3;0.3265724781
102758;1245;375;1;3.39356;21.007671;29.5;-0.5;11.491;10.859;10.802;0.537;      ;;;0;3;0.5632325743
102760;1245;397;1;3.442114;21.14479;-13.5;-11.6;10.744;10.13;10.075;0.522;      ;;;0;3;0.5752270385
102761;1245;403;1;3.439617;21.014867;-4.5;-0.4;11.394;10.976;10.938;0.355;      ;;;0;3;0.5511499178
102762;1245;430;1;3.425095;20.662954;1.8;-16.2;11.256;10.393;10.315;0.734;      ;;;0;3;0.4422137252
102763;1245;543;1;3.359942;21.757378;27;-21.8;9.646;9.208;9.169;0.372;      ;;;0;3;0.5550396132
102764;1245;576;1;3.334775;21.990771;-7.8;-11.9;11.89;11.13;11.062;0.646;      ;;;0;3;0.4965150683
102765;1245;596;1;3.381152;21.713327;-5.4;-11.9;9.52;8.911;8.856;0.518;      ;;;0;3;0.5637734855
102767;1245;729;1;3.335515;21.670453;-0.3;-14.9;11.799;11.084;11.02;0.608;      ;;;0;3;0.5202858786
102768;1245;738;1;3.387145;22.443789;31;-43.4;11.965;11.446;11.399;0.441;      ;;;0;3;0.5716051394
102770;1245;762;1;3.341996;22.494781;3.8;-12.5;12.086;11.288;11.216;0.678;      ;;;0;3;0.4726300182
102772;1245;911;1;3.438432;22.089161;-2.2;-20.5;10.603;9.994;9.939;0.518;      ;;;0;3;0.5691238429
102773;1245;928;1;3.440012;21.560658;23.5;-21.8;11.456;10.645;10.572;0.689;      ;;;0;3;0.4865353051
102774;1245;940;1;3.448632;21.621747;15.4;17.8;11.19;10.696;10.652;0.42;      ;;;0;3;0.5779813193
102775;1245;973;1;3.4447;22.437908;22.9;-77.5;11.193;10.254;10.169;0.798;      ;;;0;3;0.3838820051
102776;1245;982;1;3.421558;22.433412;11.3;-4.8;11.304;10.935;10.902;0.314;      ;;;0;3;0.5387222875
102777;1245;999;1;3.445711;22.344823;37.5;-24;10.694;10.081;10.026;0.521;      ;;;0;3;0.5662806771
102778;1245;1018;1;3.424034;21.875434;78.9;-82.4;11.741;11.026;10.962;0.608;      ;;;0;3;0.5341734464
102780;1245;1070;1;3.425074;22.207181;14.3;32.6;11.281;10.708;10.656;0.487;      ;;;0;3;0.5730844848
102781;1245;1073;1;3.42548;22.479859;-14.7;-30;11.465;10.713;10.645;0.639;      ;;;0;3;0.5114688406
102782;1245;1085;1;3.442908;22.478671;-10.3;-8.2;10.633;10.136;10.091;0.422;      ;;;0;3;0.5747880738
102783;1245;1095;1;3.45811;22.114312;29.4;-34.7;11.629;10.719;10.637;0.774;      ;;;0;3;0.4116454908
102784;1245;1097;1;3.414689;21.835266;11.6;-9.9;11.7;11.47;11.449;0.195;      ;;;0;3;0.492978743
102789;1246;25;1;3.540502;20.736664;2.4;11.2;11.607;11.111;11.066;0.422;      ;;;0;3;0.5762064731
102790;1246;72;1;3.543878;20.793898;-12.1;-2.8;11.073;10.797;10.772;0.235;      ;;;0;3;0.5121131926
102792;1246;108;1;3.496183;20.874419;28.8;6.9;11.195;10.441;10.373;0.641;      ;;;0;3;0.5290466666
102793;1246;130;1;3.532862;20.902866;-13.2;-8.2;11.776;10.917;10.84;0.73;      ;;;0;3;0.4636897214
102794;1246;161;1;3.531235;21.408712;-6.1;-3.4;10.279;9.961;9.932;0.27;      ;;;0;3;0.5256930839
102796;1246;216;1;3.491143;21.113441;-7.7;-1.1;10.044;9.587;9.546;0.388;      ;;;0;3;0.5689310249
102797;1246;228;1;3.493961;21.469828;3.9;-41.5;11.65;10.939;10.875;0.604;      ;;;0;3;0.5490115057
102798;1246;338;1;3.504864;22.443163;9.4;-11.8;10.145;9.923;9.903;0.189;      ;;;0;3;0.4715208115
102802;1246;515;1;3.484346;22.159765;3.8;-16.6;11.735;10.957;10.887;0.661;      ;;;0;3;0.5096423476
102804;1246;533;1;3.558642;22.028393;-53.2;-69.7;11.475;10.448;10.356;0.873;      ;;;0;3;0.3060843217
102806;1246;599;1;3.530522;22.073446;38.2;-8.9;10.981;10.504;10.461;0.405;      ;;;0;3;0.5724765802
102808;1246;617;1;3.504691;21.590547;32.8;-44.3;10.948;10.25;10.187;0.593;      ;;;0;3;0.5551491389
102809;1246;666;1;3.526064;21.832116;28.1;-12.5;10.471;9.973;9.928;0.423;      ;;;0;3;0.5828545951
102810;1246;754;1;3.48916;21.730949;2.2;-6.6;11.445;11.524;11.531;-0.067;      ;;;0;3;0.3429231762
102811;1246;785;1;3.552722;21.669621;19.1;-12.7;10.764;10.185;10.133;0.492;      ;;;0;3;0.593482492
102813;1246;862;1;3.518613;21.587109;-16.5;-4.4;11.206;11.036;11.021;0.145;      ;;;0;3;0.4576062724
102814;1246;865;1;3.509782;21.768215;42.2;-28.7;10.531;9.994;9.946;0.456;      ;;;0;3;0.5935602551
102820;1246;1050;1;3.596211;20.718694;0.1;-1.1;11.939;10.969;10.882;0.825;      ;;;0;3;0.3617788125
102822;1246;1205;1;3.470883;20.710049;-12.9;-49.1;11.787;10.947;10.871;0.714;      ;;;0;3;0.468602219
102824;1247;80;1;3.672531;22.469929;-4.9;-14.1;9.455;9.119;9.089;0.286;22751;;;0;3;0.4952838813
