,Unnamed: 0,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades,cluster,silhouette
514,514,22157,4.76715,11.705591,12.24,67.48,-7.09,5.35,0.197,0,5,0.15852190394050805
515,515,15427,3.313965,4.209599,12.22,5.29,19.19,9.0,0.7040000000000001,0,5,0.607280197567994
517,517,26646,5.663104,10.33917,12.16,-7.33,-29.46,8.62,0.463,0,5,0.42098418029806756
519,519,19449,4.165046,4.323643,12.14,49.01,7.02,10.09,0.565,0,5,0.4240035477241657
521,521,19575,4.194469000000002,5.323054,12.03,23.74,-15.09,7.83,0.461,0,5,0.519654806974257
522,522,18909,4.05283,18.668745,12.03,-2.04,-10.13,9.0,0.647,0,5,0.6649840057676099
524,524,27511,5.825814,12.651324,12.0,-21.63,-17.35,4.89,-0.068,0,5,0.5073242728555333
525,525,24730,5.303103,9.216458,11.97,6.33,-32.24,7.41,0.204,0,5,0.35748092063650894
526,526,20369,4.361813,19.468545,11.96,-38.01,5.24,8.37,0.445,0,5,0.47457616046219114
528,528,17763,3.802942,21.329068,11.94,-6.77,-13.96,7.97,0.231,0,5,0.6152237134099725
529,529,15279,3.2858339999999995,6.799888,11.88,48.41,-31.95,6.96,0.263,0,5,0.14550107953823296
530,530,17148,3.672656,21.40574,11.88,-31.62,6.78,7.16,0.311,0,5,0.513326326834819
531,531,15633,3.35502,10.62979,11.88,-41.4,-19.6,8.42,0.593,0,5,0.349387826051852
537,537,13593,2.918936,3.486877,11.65,30.86,-10.35,6.91,0.309,0,5,0.49349613629731176
541,541,24116,5.179869999999998,20.569175,11.56,41.16,-25.71,7.84,0.445,0,5,0.2581966199506327
543,543,21953,4.7184300000000015,20.629998,11.51,64.89,19.84,8.66,0.5329999999999999,0,5,0.26601768242197465
544,544,25245,5.398301,11.083591,11.5,-15.51,3.81,7.56,0.504,0,5,0.6277709345523248
545,545,13757,2.951476,7.653436,11.48,50.12,-10.89,8.8,0.528,0,5,0.3499853092041236
547,547,19641,4.20871,17.27746,11.42,49.14,-19.59,6.09,1.081,0,5,0.28315167528513613
548,548,14715,3.168485,21.747143,11.4,29.57,-8.16,7.53,0.293,0,5,0.51502339573502
552,552,13603,2.921737,8.137661,11.33,0.51,17.11,9.13,0.544,0,5,0.6264987016232723
553,553,25813,5.51307,5.948139,11.3,6.57,-32.45,4.2,-0.14300000000000002,0,5,0.3483472358965147
554,554,17878,3.82438,12.912177,11.3,-34.22,42.34,9.64,0.682,0,5,0.452353367391492
557,557,21863,4.701139,24.010764,11.26,-14.25,-7.15,7.19,0.484,0,5,0.6022755952532463
558,558,23423,5.0340120000000015,16.190695,11.25,14.46,-21.2,8.73,0.509,0,5,0.5287325363476605
560,560,18887,4.04942,8.140066000000001,11.24,-9.51,-7.55,7.36,0.353,0,5,0.6528487533726451
561,561,15619,3.35189,3.67562,11.23,56.05,-25.17,5.7,0.964,0,5,0.19374570030909857
566,566,25694,5.487666,21.315895,11.17,9.43,-27.09,8.15,0.602,0,5,0.439670248488027
567,567,13914,2.986868,21.340429,11.15,-13.04,-6.55,4.63,0.048,0,5,0.6197134900603347
568,568,16359,3.512622,14.296160999999998,11.14,34.39,28.18,8.67,0.636,0,5,0.4977166510402342
569,569,20104,4.309605,5.717944,11.13,18.8,27.68,8.3,0.493,0,5,0.5518121624353319
570,570,26159,5.5768309999999985,21.622263,11.13,15.65,-14.71,8.73,0.491,0,5,0.5779653627538326
571,571,14600,3.141081,7.643021000000001,11.13,-16.38,-19.14,7.01,0.279,0,5,0.5271741521877604
572,572,22063,4.745762,14.626802,11.12,11.98,-14.65,8.08,0.47,0,5,0.6213848309493188
576,576,22013,4.731667,22.94441,11.06,-1.12,-16.27,6.91,0.014,0,5,0.6051982327583563
578,578,20705,4.435784,6.054536,11.01,30.71,-7.9,9.53,0.642,0,5,0.5169099682078852
580,580,16532,3.5482339999999994,15.549809,10.98,28.1,58.45,8.52,0.2,0,5,0.4337449888809375
581,581,13913,2.986221,19.989837,10.94,51.89,-25.89,7.34,0.396,0,5,0.19862194414558898
582,582,25483,5.449999,7.170285000000002,10.94,8.53,-32.79,7.03,0.141,0,5,0.33960680922322745
583,583,18692,4.004626,14.305905,10.93,54.46,-18.63,8.28,0.487,0,5,0.2633037179088978
585,585,23977,5.1534900000000015,11.495265,10.91,-5.98,-23.24,8.31,0.403,0,5,0.5365011273943082
586,586,22851,4.9163120000000005,11.942195,10.89,25.59,-27.99,9.62,0.552,0,5,0.34227175676091054
588,588,19093,4.0935440000000005,19.955018,10.87,13.54,2.33,8.29,0.41,0,5,0.6505978451691852
589,589,13813,2.963479,7.019396,10.87,-50.22,-30.86,9.06,0.614,0,5,0.20679787865109014
592,592,23492,5.050445,12.059408,10.82,-10.99,46.88,7.24,0.343,0,5,0.4913514064709614
595,595,19718,4.225347,8.890289,10.81,3.0,-27.38,6.52,0.155,0,5,0.46985967822994956
596,596,22458,4.8322699999999985,9.489567,10.81,-32.87,-23.82,8.43,0.609,0,5,0.3684208565749253
597,597,22729,4.889457,24.177362,10.78,11.88,-23.9,7.64,0.664,0,5,0.47318807098915633
598,598,15870,3.407255,20.803489000000006,10.76,2.55,-9.84,6.07,-0.028,0,5,0.6646802388834816
604,604,25453,5.4441190000000015,6.868658,10.68,9.64,-32.53,6.41,-0.023,0,5,0.3413539671508837
606,606,24315,5.2176160000000005,24.396917,10.66,-5.13,-17.78,7.89,0.503,0,5,0.5749334827465512
607,607,19763,4.23749,18.894007,10.63,19.35,-11.38,8.14,0.374,0,5,0.5897401767599847
609,609,20457,4.383032,9.40318,10.59,-61.82,65.87,8.03,0.777,0,5,0.3402378959460941
611,611,14751,3.174373,15.990505,10.57,-3.48,48.03,7.9,0.343,0,5,0.4933505763213537
612,612,15288,3.287563,10.142176,10.54,58.28,1.74,9.16,0.501,0,5,0.34938173575428433
613,613,26680,5.669923000000002,10.252689,10.54,-8.49,-28.52,7.92,0.407,0,5,0.4410511741914554
614,614,28537,6.0244620000000015,23.140978,10.53,5.59,-1.85,9.68,0.102,0,5,0.6678691733949988
615,615,24609,5.278466000000001,17.019998,10.53,-5.17,-13.01,8.12,0.37,0,5,0.6516263549942319
617,617,24533,5.263694,18.63819,10.46,7.67,-8.57,9.2,0.501,0,5,0.6726632963008067
618,618,19825,4.25085,7.414266,10.46,-8.18,-22.51,8.37,0.529,0,5,0.5338345009166341
620,620,26161,5.57734,6.1268699999999985,10.43,8.78,-32.61,7.73,0.251,0,5,0.3435930993258498
621,621,22801,4.904703,23.982916,10.43,-16.18,5.94,9.99,0.491,0,5,0.6023348930317494
623,623,13579,2.9153330000000004,17.734755,10.41,44.58,-24.46,7.01,0.28,0,5,0.25913460774816804
624,624,25419,5.4372300000000005,16.698295,10.4,19.46,-28.06,9.42,0.56,0,5,0.3798293049463717
628,628,24234,5.20322,24.279177,10.31,-8.04,-17.84,7.99,0.443,0,5,0.5660349298249445
633,633,25286,5.409199,9.170894,10.26,-39.63,10.49,8.52,0.4320000000000001,0,5,0.47366412527979973
634,634,24010,5.161654,15.597232,10.24,-7.12,-16.14,4.81,0.313,0,5,0.6167455463543103
635,635,15737,3.379234,20.742069,10.23,-49.22,-14.88,5.1,1.231,0,5,0.32990579169485823
636,636,17944,3.837005,16.000352,10.22,33.95,-0.93,8.55,0.41,0,5,0.5214321509026794
637,637,16504,3.540875,10.738183,10.21,64.49,67.21,8.51,0.531,0,5,0.25045269616112614
639,639,25274,5.405324,22.305634,10.18,-29.1,-10.19,8.8,0.525,0,5,0.4915156976727437
640,640,20281,4.346966,9.224818,10.17,58.54,11.78,6.52,0.14800000000000002,0,5,0.35457535720108063
641,641,16155,3.469707,4.15209,10.17,50.55,-33.25,8.69,0.5329999999999999,0,5,0.1241421586456969
642,642,25666,5.48172,9.443546,10.16,14.15,-11.07,8.08,0.672,0,5,0.6357879728278
643,643,28355,5.991416,22.580769,10.16,-4.33,-5.15,10.46,1.9,0,5,0.6645601969917105
644,644,24197,5.194879,16.045673,10.15,3.46,6.32,5.18,1.525,0,5,0.6763732660979803
647,647,25638,5.476326,13.678979,10.13,10.32,-15.07,6.35,0.168,0,5,0.6295839813363945
648,648,15960,3.4241580000000003,8.427144,10.12,27.9,-26.36,9.5,0.537,0,5,0.3557967360331857
651,651,24093,5.175841,5.314955,10.09,9.53,-1.37,7.3,0.111,0,5,0.6712846070214633
654,654,17714,3.793972,14.086887,10.08,22.67,-3.62,8.84,0.483,0,5,0.606068182442518
655,655,23938,5.144234,13.966369,10.06,14.6,-29.3,8.92,0.627,0,5,0.3910760169142791
656,656,27266,5.779381,20.173559,10.05,-33.0,-11.64,7.61,0.377,0,5,0.4592127821611359
657,657,13932,2.991862,6.3396550000000005,10.04,3.15,-29.88,9.33,0.472,0,5,0.4185387877013507
658,658,17837,3.816723000000001,21.342187,10.02,-11.79,0.59,8.11,0.528,0,5,0.6426212598458473
661,661,21868,4.701625,23.06017,9.99,-0.43,-15.44,8.94,0.505,0,5,0.6185916112551367
663,663,23621,5.078279,14.85903,9.98,2.92,-30.31,6.78,0.139,0,5,0.41395524020098806
668,668,21246,4.558023,24.279311,9.9,24.57,-18.36,7.79,0.32,0,5,0.46829061595709726
672,672,21453,4.60688,13.122642,9.87,-8.18,-11.75,10.7,0.448,0,5,0.6521432761264054
674,674,19420,4.159164,17.499374,9.81,36.08,-22.96,9.11,0.518,0,5,0.33912182805519026
675,675,27549,5.834079,9.871218,9.77,14.82,-1.68,5.79,0.8759999999999999,0,5,0.6582602201844333
676,676,15153,3.255201,14.303084,9.77,11.85,-28.15,8.0,0.615,0,5,0.4304138174979087
677,677,23227,4.998103,16.829417000000007,9.76,37.61,4.73,9.32,0.877,0,5,0.5034078711122
679,679,18528,3.962385,5.738782,9.76,20.65,-29.69,7.82,0.504,0,5,0.34504440748987986
681,681,17916,3.831278,4.091464,9.73,-128.56,-25.79,9.87,0.6579999999999999,0,5,0.07100990464995637
682,682,18220,3.895928,13.505013,9.72,65.2,-7.31,8.25,0.498,0,5,0.20767178883999549
685,685,24591,5.27507,14.146876999999998,9.68,1.69,-9.62,9.25,0.467,0,5,0.6930044148857437
687,687,27377,5.798577,7.960400999999999,9.68,-37.2,-7.06,7.63,0.7020000000000001,0,5,0.4555029964245693
688,688,22893,4.923966,10.208272,9.66,56.84,-19.85,9.16,0.5429999999999999,0,5,0.2424081990235012
689,689,19187,4.112298,17.663432999999994,9.64,35.87,-25.72,8.44,0.502,0,5,0.3017939216124401
691,691,18504,3.957022,12.962699,9.64,18.05,22.81,9.56,0.557,0,5,0.5788318822833309
694,694,25975,5.5432489999999985,15.958177,9.61,6.39,-3.19,10.45,0.542,0,5,0.6960124526508452
697,697,14929,3.209142,18.943572,9.58,12.22,-22.94,8.42,0.526,0,5,0.514219804655237
698,698,16095,3.455188,12.735289,9.58,11.44,-7.54,6.29,-0.025,0,5,0.6712973789271457
699,699,19072,4.087606,23.797222,9.57,-0.79,-14.19,8.26,0.498,0,5,0.626070715679041
701,701,14716,3.168486,9.816286,9.56,-12.37,-28.61,10.95,0.642,0,5,0.4263263655777352
702,702,16440,3.528454,23.649545,9.52,55.49,40.92,8.07,0.476,0,5,0.35744753408934554
705,705,19586,4.197592,24.430797,9.48,31.88,-32.74,8.93,0.438,0,5,0.19167017614250284
707,707,13687,2.938192,5.998688,9.48,11.77,-12.19,9.0,0.609,0,5,0.6330761792675275
709,709,14821,3.189422,13.047845,9.47,-15.66,17.08,6.11,1.038,0,5,0.5943734588793265
711,711,19284,4.133171,17.339897,9.46,7.66,-10.06,5.89,1.497,0,5,0.672042656199937
712,712,21735,4.6676160000000015,12.197609,9.46,-1.29,-12.98,5.45,-0.121,0,5,0.668153644924366
713,713,24249,5.205664,11.362924,9.45,18.33,-4.87,8.67,0.406,0,5,0.6372786400295933
714,714,26126,5.571326,3.766895,9.45,-29.35,-15.82,5.32,0.051,0,5,0.4572582298470398
715,715,15928,3.41961,12.485374,9.42,33.82,-31.01,7.42,0.277,0,5,0.2337256394181613
716,716,26555,5.646616000000002,8.038314,9.42,-14.47,-3.12,8.57,0.235,0,5,0.6379839060654116
718,718,22548,4.853292,9.9163,9.41,-38.74,-9.55,9.8,0.643,0,5,0.43492909157126264
720,720,21751,4.670197,16.39865,9.39,-9.63,-3.8,9.7,0.491,0,5,0.6706370850061925
721,721,27116,5.750358,12.888332,9.38,-19.76,-13.51,6.47,0.234,0,5,0.5617307397489952
723,723,25033,5.36081,10.327105,9.37,7.63,-12.92,9.23,0.7509999999999999,0,5,0.6606794250608834
724,724,19036,4.077664,17.517598,9.37,-44.79,7.99,6.64,1.118,0,5,0.44034607434476003
725,725,24693,5.29614,13.639929,9.35,30.19,6.79,8.38,0.405,0,5,0.5591376522140763
726,726,13543,2.906975,9.772817,9.35,21.11,-4.8,9.6,0.585,0,5,0.6149549405341251
727,727,20845,4.467488,10.072161,9.35,-19.6,-19.27,7.46,0.22,0,5,0.5132409819120807
730,730,13510,2.900032,4.448303,9.26,3.15,-5.28,11.57,0.579,0,5,0.6782565220915209
734,734,21155,4.535305,5.625655,9.2,34.82,-31.74,8.76,0.455,0,5,0.2198832882598615
735,735,24537,5.264575,3.748821,9.19,-9.76,-16.9,8.6,0.527,0,5,0.5824785000261212
737,737,21549,4.627033,4.9827900000000005,9.17,-39.84,-8.32,7.62,0.344,0,5,0.428823789438166
738,738,20994,4.502223000000001,20.876599,9.16,23.79,14.4,9.73,0.512,0,5,0.5756106918743672
741,741,21873,4.702707,15.969878,9.15,-23.66,-27.58,8.09,0.388,0,5,0.3837239916846091
742,742,26418,5.622676,7.668903,9.13,3.18,-16.38,8.17,0.265,0,5,0.63415154300373
743,743,19736,4.23051,12.753701,9.09,11.6,-16.6,6.25,1.143,0,5,0.6122582501230499
744,744,18732,4.012539,5.115339,9.09,-8.55,-20.59,9.98,0.718,0,5,0.5534214718811827
748,748,26853,5.701107,22.660325,9.08,-0.36,-25.09,6.35,1.194,0,5,0.4961883213411962
751,751,16369,3.51455,12.936678,9.05,18.94,-1.55,4.14,1.112,0,5,0.6337395477895235
753,753,16572,3.555887,13.782416,9.05,-9.89,-19.84,6.9,1.06,0,5,0.5721008866305204
755,755,15169,3.258736,4.043939,9.03,39.02,26.22,9.86,0.5489999999999999,0,5,0.4790092543723736
756,756,21604,4.637731,20.684722,9.03,-13.89,-8.23,5.85,-0.019,0,5,0.620689224657511
757,757,26596,5.653165,9.920554,9.02,3.41,-25.08,10.09,0.532,0,5,0.5194829220553872
758,758,23579,5.069334,19.094629,9.01,-1.87,-17.42,10.85,0.5670000000000001,0,5,0.6181421273763037
759,759,17232,3.690505,14.888623999999998,8.99,13.0,-7.57,9.66,0.489,0,5,0.6649575662309781
761,761,26930,5.716132,14.178501,8.98,-46.14,-8.25,6.72,1.095,0,5,0.3904801867814719
762,762,21205,4.548882,12.584591,8.96,2.36,8.63,8.72,0.855,0,5,0.6757878202840091
764,764,24615,5.279852,19.302284,8.94,3.45,24.18,8.88,0.642,0,5,0.5945405350250432
765,765,20318,4.3524660000000015,10.537737,8.94,-15.95,-3.79,8.14,0.28,0,5,0.632511448674664
766,766,23451,5.040955,7.461023,8.92,6.67,-23.32,8.13,0.199,0,5,0.5375627689574909
768,768,24714,5.30097,3.691766,8.92,-66.49,1.91,8.21,0.387,0,5,0.3114931618817092
770,770,17512,3.749703,8.319569,8.9,30.87,-26.02,9.1,0.4,0,5,0.34199824577428417
771,771,26183,5.581804,18.122631,8.9,26.8,-24.57,9.15,0.551,0,5,0.3889328139425597
772,772,23961,5.150265,6.904556,8.9,-2.06,-16.49,10.75,1.1,0,5,0.626852220476677
774,774,19193,4.113283,4.888301,8.88,-2.52,-34.88,8.9,0.473,0,5,0.3179941871872104
776,776,17185,3.680355000000001,6.104565,8.87,12.53,-1.22,12.27,0.6829999999999999,0,5,0.6613960847434905
777,777,28834,6.086337,15.449105,8.86,-3.0,-4.61,7.75,0.128,0,5,0.7014972853164834
778,778,24555,5.2678150000000015,11.341354,8.86,-8.52,-6.54,5.52,-0.012,0,5,0.674080543155504
780,780,17668,3.783826,8.664748,8.85,5.53,-26.3,10.89,0.591,0,5,0.49099503580779696
782,782,27997,5.92106,12.895322,8.84,6.46,-17.39,8.6,0.451,0,5,0.6277979255185017
783,783,15923,3.418574,7.393446000000001,8.82,37.43,-31.0,9.44,0.5539999999999999,0,5,0.21778431760309236
784,784,13871,2.977501,15.154514,8.82,1.88,-10.23,8.96,0.399,0,5,0.6915878931763884
786,786,18724,4.0113379999999985,12.490347,8.81,-8.15,-11.98,3.41,-0.099,0,5,0.6472257095995676
787,787,18176,3.887194,15.58482,8.81,-28.19,-20.01,9.23,0.555,0,5,0.4418694934481986
788,788,18550,3.968674,5.5812870000000006,8.8,43.94,-34.08,9.03,0.464,0,5,0.13804145583022323
790,790,26705,5.675282,5.0081370000000005,8.8,-1.84,25.72,9.33,0.473,0,5,0.5847842583437596
791,791,20151,4.319757,7.688657000000001,8.78,2.64,11.72,10.42,0.588,0,5,0.6560074520842838
793,793,19740,4.232329,9.263824,8.78,-9.42,-30.6,4.84,0.799,0,5,0.40124596795213513
794,794,18146,3.879819,9.978739,8.77,40.23,-9.78,8.23,0.385,0,5,0.43656137671289774
795,795,15922,3.417943,10.976461,8.77,13.24,-16.82,7.29,0.152,0,5,0.601197714627346
796,796,16176,3.4729910000000004,16.081298999999998,8.77,3.64,-12.41,11.14,0.716,0,5,0.6731612135510401
797,797,16401,3.520403,19.783518,8.75,35.04,36.64,8.0,0.483,0,5,0.4735066775053417
799,799,14746,3.173766,4.258175,8.75,13.34,-5.12,9.2,0.398,0,5,0.6501516458849675
800,800,16255,3.491162,9.690803,8.74,-18.56,-33.14,10.53,0.7440000000000001,0,5,0.3237585940238619
801,801,17873,3.824168,11.144368,8.73,-24.87,-33.31,7.64,0.7290000000000001,0,5,0.29454852834265477
802,802,20822,4.461812,5.615218,8.72,36.53,-4.35,9.94,0.715,0,5,0.4888624826945189
804,804,26387,5.6179739999999985,20.359449,8.71,-4.52,-11.69,9.3,0.487,0,5,0.6579417556545285
805,805,18244,3.902087,21.135029,8.69,7.82,-13.03,11.16,0.547,0,5,0.6406124477369042
806,806,16193,3.476761,11.390529,8.69,-5.43,-32.13,6.74,0.965,0,5,0.38175074819867805
807,807,21348,4.580603,22.890445,8.69,-13.07,27.7,9.71,0.546,0,5,0.5534218806759111
808,808,24602,5.277049,21.232459,8.68,53.11,-26.94,10.32,0.67,0,5,0.182854811759717
809,809,17354,3.714472,11.960406,8.68,-16.71,1.3,8.48,0.442,0,5,0.630353190806687
810,810,23632,5.080571,18.253932,8.67,-3.02,-15.69,7.64,0.18,0,5,0.6398745574651432
813,813,26480,5.6321080000000014,7.248739,8.66,-5.83,-9.64,9.09,0.499,0,5,0.6697548151203812
816,816,18643,3.990526,18.662698,8.64,32.12,-29.05,10.96,0.655,0,5,0.2728542804860346
817,817,18059,3.860173000000001,22.031355,8.64,16.16,-30.54,6.71,1.12,0,5,0.33780985971794375
818,818,24511,5.257541000000002,13.378355,8.64,1.7,-27.84,10.7,0.601,0,5,0.4723253647681068
819,819,14909,3.206905,15.04263,8.63,11.66,-34.33,10.57,0.584,0,5,0.2904145151812417
820,820,17348,3.712754,7.902952,8.62,32.79,-18.25,7.74,-0.2,0,5,0.42783174073581415
823,823,18158,3.882083,14.382625,8.58,2.72,3.51,7.92,1.058,0,5,0.6961884250263429
826,826,22838,4.913718,22.146487,8.53,-24.54,-26.28,8.01,0.402,0,5,0.38513684005040977
827,827,14606,3.143989,12.378233,8.53,-26.47,-24.46,9.11,0.411,0,5,0.4086608341932365
828,828,23351,5.022055,14.204345000000002,8.51,6.55,-3.45,8.96,0.981,0,5,0.7034165621231601
830,830,17670,3.784327,8.954889,8.5,-32.56,26.93,7.12,1.204,0,5,0.49436759126351626
831,831,26615,5.6574849999999985,3.4164440000000003,8.49,-17.85,-28.03,9.13,0.473,0,5,0.40234367237134006
832,832,23897,5.134936,15.85524,8.48,15.82,-12.52,7.24,1.208,0,5,0.6217041466280722
833,833,15443,3.3180940000000003,3.608561,8.47,18.43,-5.54,11.26,0.637,0,5,0.6152330940566185
834,834,22734,4.89102,9.491189,8.46,15.22,8.55,8.61,0.33,0,5,0.6431606856062841
835,835,22208,4.7760440000000015,14.531678,8.46,10.14,17.52,8.2,0.4270000000000001,0,5,0.6241403493351305
836,836,27076,5.741831,4.339179,8.45,-19.41,-8.12,7.17,0.193,0,5,0.580980095080149
839,839,19615,4.203149,21.535805,8.42,25.64,-15.29,8.73,0.6509999999999999,0,5,0.5058415877076815
841,841,16122,3.461139,4.989303,8.41,9.15,-24.48,10.6,0.5770000000000001,0,5,0.5021481100045486
842,842,19685,4.216875,9.128638,8.41,-5.24,-28.65,8.85,0.408,0,5,0.45223175702948215
843,843,18368,3.927156,9.92902,8.4,56.53,-15.2,8.55,0.496,0,5,0.28313153313096456
844,844,26925,5.714909,18.980361,8.4,-6.74,-11.71,6.66,-0.015,0,5,0.654715277713773
845,845,22291,4.800572,22.169839,8.38,-34.2,-31.47,9.61,0.614,0,5,0.26688974785099767
846,846,27926,5.909331,22.956176,8.37,-3.7,7.94,9.24,0.41,0,5,0.6526386193806135
849,849,18778,4.0226,9.333738,8.34,30.07,-23.33,9.91,0.73,0,5,0.389731011600248
850,850,28534,6.022464,18.961277,8.34,-11.77,-16.72,7.22,0.134,0,5,0.5876966266003945
852,852,21682,4.654299,7.0289899999999985,8.32,22.42,-29.45,9.43,0.62,0,5,0.3430788479933404
853,853,15214,3.26879,7.0818660000000015,8.31,20.08,-0.41,9.4,0.453,0,5,0.6257620048170461
854,854,23279,5.009039,3.614792,8.3,18.04,-14.65,7.03,-0.033,0,5,0.5699442267818714
855,855,18304,3.913535,17.607577,8.3,-11.93,9.9,9.21,0.476,0,5,0.6347106049402159
857,857,18976,4.066125,21.070912,8.29,21.51,-10.62,8.02,0.28,0,5,0.5767670201219811
858,858,25846,5.517564,6.460636,8.29,-28.96,-35.11,9.94,0.545,0,5,0.24917555856077384
860,860,19495,4.176581,5.61491,8.27,3.44,-21.37,8.64,0.804,0,5,0.5684243580547835
861,861,25806,5.512041,22.462255,8.26,42.87,-20.54,6.29,1.18,0,5,0.31182529023565486
862,862,16541,3.550041,6.643017,8.26,27.07,-7.65,10.1,0.701,0,5,0.5546293710617322
863,863,24861,5.329681,17.77979,8.26,-16.64,-24.48,10.45,0.503,0,5,0.4680678274353064
864,864,19749,4.23355,5.924567,8.25,-37.75,23.83,9.69,0.677,0,5,0.47471663897491106
865,865,17610,3.772375,16.374132,8.23,34.69,1.63,8.09,0.359,0,5,0.5233445114462446
866,866,14500,3.121528,16.077517,8.23,0.72,9.3,9.64,0.833,0,5,0.6709235169237316
867,867,20522,4.397729,9.460968,8.23,-21.02,-6.65,5.1,0.07400000000000001,0,5,0.5845597523456293
868,868,14129,3.037107,23.427728,8.22,7.11,-6.7,8.51,0.175,0,5,0.6645059840072691
869,869,22042,4.739663,21.657577,8.22,-6.37,-15.67,8.27,0.223,0,5,0.6158569722030633
870,870,19125,4.100159,4.694114,8.22,-12.46,-31.54,8.8,0.511,0,5,0.3709905547049165
871,871,21980,4.725153,12.334457,8.22,-22.44,-14.52,9.47,0.6890000000000001,0,5,0.5362167638165076
872,872,14971,3.216682,17.132225,8.21,35.48,-10.83,8.52,0.46,0,5,0.46699347827536747
873,873,24403,5.234929,21.223689,8.2,13.37,-7.17,7.19,0.21,0,5,0.6478166293458832
874,874,15993,3.433711,8.269976,8.2,-0.22,-11.47,9.44,0.55,0,5,0.6790779998044951
875,875,18749,4.016221,7.850249000000002,8.2,-8.47,-12.08,8.76,0.386,0,5,0.6474544884044546
876,876,26690,5.671711,15.350331,8.18,13.96,-28.28,8.33,0.448,0,5,0.4199126835186507
877,877,16961,3.636371,19.360414,8.17,20.4,-18.02,7.72,0.384,0,5,0.5286683267812543
878,878,23847,5.126832,15.968104,8.17,-4.78,-28.07,9.59,0.516,0,5,0.463752587419306
879,879,21954,4.718472,9.620433,8.17,-6.33,4.09,8.63,0.414,0,5,0.6794265780888561
880,880,20253,4.340165,12.39703,8.17,-17.81,-0.75,9.29,0.467,0,5,0.6241593489762376
882,882,23607,5.076153,15.404105,8.15,18.4,-30.99,4.65,-0.064,0,5,0.3309716622692136
884,884,19373,4.150013,4.991099,8.15,-34.37,-7.64,10.28,0.691,0,5,0.4716541832032196
885,885,21881,4.704084,22.956926,8.14,-2.84,-20.33,4.27,-0.112,0,5,0.5619831722057537
886,886,19436,4.162134,24.072946,8.13,3.73,-19.5,7.36,0.202,0,5,0.572618898622112
887,887,19960,4.280191,16.214385,8.13,-23.64,-25.09,6.57,1.101,0,5,0.41804101788178955
889,889,21340,4.579251,8.487567,8.12,0.03,-13.21,11.04,0.591,0,5,0.6665475566422335
890,890,15365,3.301794,4.969426,8.12,-15.27,-14.91,7.99,0.287,0,5,0.5744229872370238
892,892,14591,3.140321,10.795874,8.11,-61.91,-31.87,7.3,0.4370000000000001,0,5,0.15960567354740635
893,893,17058,3.657153,16.536685000000002,8.09,40.42,-33.28,6.18,1.0,0,5,0.15601316331149093
895,895,28696,6.058964,8.589571000000001,8.08,-4.63,-34.51,7.72,0.35600000000000004,0,5,0.3315583495256917
896,896,13654,2.930138,18.33164,8.08,-8.08,-14.91,5.76,1.452,0,5,0.6251773427729413
897,897,16116,3.460443,7.750471000000001,8.07,23.74,-7.0,7.6,0.412,0,5,0.587486710255005
898,898,17421,3.732422,18.896135,8.07,15.34,-22.13,9.9,0.606,0,5,0.5127176887413001
