recno;TYCID1;TYCID2;TYCID3;RA_J2000_24;DE_J2000;pmRA;pmDE;BT;VT;V;B-V;HD;HIP;Plx;is_hyades;cluster;silhouette
103201;1257;360;1;3.973943;19.495085;85.4;-17.6;11.398;10.737;10.678;0.562;285274;;;0;0;0.5607801111
103202;1257;384;1;3.979961;19.740288;-11;-20.3;11.257;10.815;10.775;0.376;      ;;;0;0;0.5358061043
103205;1257;562;1;3.950383;18.838802;-28.1;-51.8;9.087;8.547;8.498;0.459;24778;;;0;0;0.5606126061
103206;1257;568;1;3.926212;20.321443;-8.9;-60.8;10.995;10.504;10.46;0.417;      ;;;0;0;0.5631700988
103208;1257;601;1;3.99657;19.336801;-0.2;-2.4;10.329;9.871;9.83;0.389;      ;;;0;0;0.5328287442
103209;1257;627;1;3.987548;19.242868;1.5;-4.9;9.885;9.468;9.43;0.354;285285;;;0;0;0.5240687356
103210;1257;719;1;3.984781;19.619585;5.6;12.4;10.864;10.456;10.419;0.347;285277;;;0;0;0.5239065865
103212;1257;799;1;3.878179;19.47646;37.5;1.7;11.791;11.019;10.95;0.656;      ;;;0;0;0.5065819098
103213;1257;804;1;3.882948;20.196729;-12.5;-7.5;11.378;10.929;10.889;0.382;      ;;;0;0;0.5666083628
103214;1257;819;1;3.881122;19.180591;20;-16.5;11.746;10.84;10.758;0.77;285234;;;0;0;0.3713964293
103215;1257;824;1;3.909315;19.839528;15.9;-9.6;11.103;10.359;10.292;0.632;      ;;;0;0;0.5268531305
103216;1257;843;1;3.87185;18.917613;26.8;-24.9;8.442;8.285;8.271;0.133;24262;18110;4.75;0;0;0.4530674676
103217;1257;859;1;3.908534;19.408441;20.9;-24.1;11.616;10.869;10.802;0.635;      ;;;0;0;0.5224966684
103222;1257;978;1;3.903852;20.297452;3.3;-10;11.004;10.519;10.475;0.412;      ;;;0;0;0.5685201257
103224;1257;1019;1;3.896722;19.577416;22.4;-2.8;11.318;10.67;10.612;0.551;285225;;;0;0;0.5813658037
103225;1257;1041;1;3.883692;19.408379;5.6;-27.6;11.663;11.423;11.401;0.204;      ;;;0;0;0.4902594764
103226;1257;1045;1;3.894434;19.530674;-4.1;-5.6;11.305;10.713;10.66;0.503;      ;;;0;0;0.5848783244
103228;1257;1067;1;3.866891;19.596867;13.1;-43.6;11.282;10.595;10.533;0.584;      ;18091;7.71;0;0;0.5640390589
103229;1257;1083;1;3.913516;19.181328;0.1;-34.6;9.81;9.096;9.032;0.607;285236;;;0;0;0.5424885323
103230;1257;1089;1;3.907745;19.593881;4.3;-38.3;11.687;11.209;11.166;0.406;      ;;;0;0;0.5668343568
103231;1257;1119;1;3.908713;18.965112;4.8;-16.4;11.483;10.847;10.79;0.541;285235;;;0;0;0.5785077978
103233;1258;22;1;4.104559;19.874606;7;-9.2;9.111;8.697;8.66;0.352;25811;;;0;0;0.4770459572
103234;1258;71;1;4.026268;20.606161;3.6;-5.7;11.5;10.887;10.832;0.521;      ;18792;;0;0;0.5411375313
103235;1258;72;1;4.131227;20.208588;16.7;-30.5;10.746;10.079;10.019;0.567;      ;;;0;0;0.4992050284
103236;1258;168;1;4.105151;20.160311;-2.5;-8.1;10.902;10.374;10.326;0.449;      ;;;0;0;0.5039439315
103237;1258;196;1;4.063197;19.807855;4.1;-10.7;10.283;9.865;9.827;0.355;      ;;;0;0;0.4965912467
103238;1258;215;1;4.034435;20.361057;5;-11.4;10.063;9.783;9.758;0.238;      ;;;0;0;0.4556415607
103239;1258;222;1;4.068576;19.972883;5.9;-6;8.948;8.725;8.705;0.19;25540;;;0;0;0.4167597346
103240;1258;240;1;4.008458;19.31684;-37.2;-38.8;11.098;10.407;10.345;0.587;285283;;;0;0;0.5462614339
103241;1258;255;1;4.011293;20.413323;7.6;-18.4;8.312;8.072;8.05;0.204;25161;;;0;0;0.4470696879
103242;1258;257;1;4.110779;20.303103;7.1;-13;10.359;9.592;9.523;0.652;284149;19176;6.43;0;0;0.4868173113
103244;1258;303;1;4.0111;20.303298;21.9;-21;9.96;9.441;9.394;0.441;      ;18721;6.42;0;0;0.5403119296
103245;1258;341;1;4.010984;20.380462;145.4;-60.7;9.514;8.727;8.656;0.669;      ;18719;16.04;0;0;0.4839299033
103246;1258;363;1;4.09997;20.413027;-5.1;-4.1;10.805;10.243;10.192;0.478;      ;;;0;0;0.5096742905
103247;1258;377;1;4.090515;20.249231;24.8;-23.5;10.702;9.972;9.906;0.621;      ;;;0;0;0.5101860434
103250;1258;505;1;4.017566;20.41395;-5.1;-33.7;10.832;10.456;10.422;0.32;      ;;;0;0;0.5000351312
103251;1258;518;1;4.025107;19.81089;6;-18.1;9.978;9.379;9.325;0.509;      ;18787;5.83;0;0;0.5443471874
103253;1258;550;1;4.009317;19.799874;10.4;-26.9;10.782;10.351;10.312;0.366;285278;;;0;0;0.5219873668
103254;1258;611;1;4.088105;20.166958;-2.3;-23.6;10.946;10.213;10.147;0.623;      ;;;0;0;0.5111330048
103255;1258;661;1;4.038113;19.412445;-6.5;-3.3;11.801;11.162;11.104;0.543;      ;;;0;0;0.5391729157
103258;1258;799;1;4.115457;19.593933;-1.1;8.1;10.546;9.956;9.903;0.502;285344;;;0;0;0.5065189152
103259;1258;820;1;4.110386;19.152913;27.1;63.5;7.925;7.508;7.47;0.354;25868;19175;12.47;0;0;0.4728000598
103260;1258;839;1;4.032755;19.925572;35.7;-17.2;8.455;8.062;8.027;0.334;25297;;;0;0;0.5010881273
103261;1258;868;1;4.08732;20.139326;7.4;-12.8;9.306;8.567;8.5;0.628;284154;;;0;0;0.510619085
103262;1258;894;1;4.00863;19.589126;5.7;-14;11.382;10.511;10.433;0.74;      ;;;0;0;0.4024178827
103263;1258;902;1;4.12419;19.142565;3.6;-9.5;11.857;10.981;10.902;0.745;      ;;;0;0;0.3765924966
103264;1258;907;1;4.099018;18.961573;7.7;-19.1;11.263;10.519;10.452;0.632;      ;;;0;0;0.4998065382
103265;1258;919;1;4.056093;19.358617;5.2;-6.6;11.348;10.888;10.847;0.391;285349;;;0;0;0.5104813179
103267;1258;968;1;4.024592;19.596509;13.7;-12.7;9.833;9.393;9.353;0.374;      ;18784;4.69;0;0;0.5185865947
103268;1258;1011;1;4.06486;19.07083;21.8;-41.1;11.643;10.877;10.808;0.651;      ;;;0;0;0.4889834054
103269;1258;1025;1;4.06805;19.455447;5;-6.7;11.633;10.728;10.647;0.769;      ;;;0;0;0.3547809425
103270;1258;1036;1;4.053355;19.154777;69.3;-52;11.713;10.769;10.684;0.802;      ;;;0;0;0.3049537219
103271;1258;1060;1;4.093544;19.955017;16.4;2.6;8.815;8.335;8.292;0.408;25720;19093;10.87;0;0;0.5002021219
103272;1258;1117;1;4.035114;18.956311;-5.9;-2.5;11.738;11.042;10.979;0.592;      ;;;0;0;0.5340449925
103273;1258;1144;1;4.033121;18.78695;35.4;-15.5;10.841;10.298;10.249;0.462;285289;18820;5.37;0;0;0.5317880382
103274;1259;216;1;4.213626;19.538763;-11.7;-18;8.311;7.827;7.783;0.411;26572;19669;7.3;0;0;0.439104558
103275;1259;259;1;4.148969;20.170716;0.2;-6.6;9.811;9.373;9.334;0.372;284216;;;0;0;0.4621350389
103276;1259;321;1;4.25946;20.133582;55.2;-90;10.5;9.814;9.752;0.583;284270;;;0;0;0.4316126179
103277;1259;415;1;4.148718;20.385993;20;-50.8;10.055;9.424;9.367;0.536;284215;19367;6.16;0;0;0.4910684907
103278;1259;440;1;4.261855;18.964273;6.1;-4.2;9.731;9.377;9.345;0.301;285531;;;0;0;0.3654284473
103279;1259;559;1;4.263267;20.177324;25.4;-24;12.107;11.098;11.007;0.858;284271;;;0;0;0.1883889496
103283;1259;679;1;4.141951;18.816208;6.2;-4.3;10.148;9.747;9.711;0.341;285437;;;0;0;0.4498185407
103284;1259;710;1;4.257093;19.803443;43.7;-39.1;11.36;10.464;10.383;0.762;      ;;;0;0;0.3363059213
103285;1259;734;1;4.217369;18.855989;3.5;-6.1;11.313;10.955;10.923;0.304;285530;;;0;0;0.3933314425
103286;1259;775;1;4.248683;19.311439;4.2;1.1;10.547;9.892;9.833;0.557;284280;;;0;0;0.4380494531
103287;1259;822;1;4.146925;19.787766;1.2;-0.5;10.887;10.45;10.411;0.371;      ;;;0;0;0.4632171396
103288;1259;829;1;4.23749;18.894009;19.5;-10.6;8.524;8.174;8.143;0.298;26711;19763;10.63;0;0;0.378851841
103290;1259;872;1;4.239152;19.579657;17.2;-53.2;8.786;8.232;8.182;0.471;26720;19772;6.78;0;0;0.4377831291
103292;1259;906;1;4.139066;19.737645;-12.8;-5.3;8.077;7.765;7.737;0.265;26063;19308;3.58;0;0;0.4220899766
103294;1259;965;1;4.22914;19.305443;29.8;84.3;10.132;9.205;9.122;0.788;      ;;;0;0;0.3008051303
103297;1260;112;1;3.823476;22.186118;-1.1;-0.2;11.515;10.956;10.906;0.475;      ;;;0;0;0.5735981586
103298;1260;128;1;3.846996;22.323396;15.4;-19.3;10.972;10.311;10.252;0.562;      ;;;0;0;0.5553282737
103299;1260;133;1;3.835744;22.299955;18.2;-13.8;11.937;11.175;11.106;0.648;      ;;;0;0;0.4974775227
103300;1260;141;1;3.820307;22.024123;10.5;-1.3;11.392;10.945;10.905;0.38;      ;;;0;0;0.5601958338
103301;1260;144;1;3.862295;22.296012;-8;-11.5;9.801;9.388;9.351;0.351;24169;;;0;0;0.5362124256
103303;1260;158;1;3.841878;22.252401;123.6;-114.2;10.565;9.766;9.694;0.679;24028;;;0;0;0.4705497504
103304;1260;194;1;3.860884;21.789065;-4.6;-6.4;11.105;10.538;10.487;0.482;      ;;;0;0;0.5735296558
103311;1260;513;1;3.77554;22.171819;20.5;-8.3;11.356;10.807;10.758;0.467;      ;;;0;0;0.5826634107
103313;1260;654;1;3.7497;22.032452;17.7;-42.5;10.077;9.485;9.432;0.503;23312;17511;10;0;0;0.5898448136
103314;1260;670;1;3.803695;21.731804;2.7;-17.2;11.163;10.446;10.381;0.609;      ;;;0;0;0.5381879267
103315;1260;671;1;3.810923;21.924986;23.4;-51;8.885;8.45;8.411;0.37;23792;;;0;0;0.5613161186
103317;1260;688;1;3.787479;22.470048;14.1;-37.4;11.737;10.803;10.719;0.794;      ;;;0;0;0.3387254552
103319;1260;749;1;3.757957;21.464089;90;-120.9;10.797;10.114;10.053;0.581;      ;;;0;0;0.5612373129
103322;1260;807;1;3.752064;22.293547;40;-45;9.675;9.228;9.188;0.38;23327;;;0;0;0.5683919455
103323;1260;813;1;3.740588;22.398252;-24.9;-24.9;11.689;10.719;10.632;0.825;      ;;;0;0;0.2987204725
103324;1260;877;1;3.816722;21.342185;-13.9;0.1;8.708;8.199;8.153;0.433;23853;17837;10.02;0;0;0.5843305158
103325;1260;885;1;3.770296;21.435522;4.4;-39.6;11.404;10.59;10.517;0.692;      ;;;0;0;0.4721249429
103326;1260;893;1;3.80871;22.21126;71.6;-69.9;10.435;9.565;9.487;0.74;23764;;;0;0;0.4086727622
103327;1260;905;1;3.802941;21.329072;-8.7;-12.1;8.245;7.991;7.968;0.216;23734;17763;11.94;0;0;0.5105612743
103328;1260;918;1;3.758885;21.246689;18.8;-48.2;7.975;7.763;7.744;0.18;23388;17552;11.21;0;0;0.5032874557
103330;1260;1013;1;3.808037;21.797457;-17.3;-24.2;10.155;9.578;9.526;0.49;23765;;;0;0;0.5856074608
103331;1260;1032;1;3.782984;22.254;-35.5;2.5;10.831;10.252;10.2;0.492;      ;;;0;0;0.5814966587
103332;1260;1079;1;3.789938;21.382184;-2.2;-3.4;11.248;10.944;10.917;0.258;      ;;;0;0;0.5324590055
103333;1260;1090;1;3.767998;21.998476;-123.7;-138.7;10.279;9.541;9.475;0.627;23454;17589;13.58;0;0;0.5218075323
103335;1260;1107;1;3.752745;21.704587;20.9;-49.2;10.713;10.022;9.96;0.587;      ;;;0;0;0.5542862401
103336;1260;1120;1;3.738881;20.659269;-14;-17;11.199;10.311;10.231;0.755;      ;;;0;0;0.4057292575
103340;1260;1304;1;3.745793;20.748;17.8;-44.3;9.147;8.778;8.745;0.314;23290;17481;10.1;0;0;0.5707287121
103342;1260;1406;1;3.743342;20.800153;-5.3;-42.6;11.104;10.408;10.345;0.592;      ;;;0;0;0.5610497623
103343;1260;1415;1;3.756251;20.764613;15.8;-10;11.436;11.109;11.08;0.278;      ;;;0;0;0.5541227153
103344;1260;1427;1;3.741168;20.928732;25.8;-15.8;6.116;6.085;6.082;0.026;23258;17453;13.39;0;0;0.4274444226
103345;1260;1470;1;3.850165;20.944118;-31.1;-23.6;9.938;9.447;9.403;0.417;      ;;;0;0;0.5785646873
103346;1260;1478;1;3.783459;20.789977;44.4;-21.5;11.004;10.219;10.148;0.667;      ;;;0;0;0.5012156229
103347;1260;1487;1;3.77536;20.878364;-7.7;-7.9;10.247;9.739;9.693;0.432;      ;;;0;0;0.5978839104
103348;1260;1491;1;3.831964;22.244149;20.8;-47.2;6.053;6.069;6.07;-0.014;23950;17921;10.14;0;0;0.3743021328
103349;1261;39;1;3.899444;21.3168;1.4;-16.4;9.966;9.645;9.616;0.273;      ;;;0;0;0.5120755073
103354;1261;240;1;3.99969;21.372568;12;-12.2;10.364;9.975;9.94;0.331;      ;;;0;0;0.5025381401
103362;1261;524;1;3.881199;21.972618;96.5;-101.7;10.858;10.083;10.013;0.659;      ;;;0;0;0.4910431154
103363;1261;546;1;3.964897;21.973802;-2;-0.6;10.647;10.05;9.996;0.507;24857;;;0;0;0.5426233381
103364;1261;584;1;3.944369;21.95763;42.7;-41.7;10.105;9.606;9.561;0.424;      ;18459;6.78;0;0;0.5392474936
103365;1261;611;1;3.900565;21.945072;2.5;-7;7.076;7.155;7.162;-0.067;24434;;;0;0;0.3305999897
103366;1261;662;1;3.944448;21.939701;-8.2;1.6;11.857;11.108;11.041;0.637;      ;;;0;0;0.5053145329
103369;1261;709;1;3.907513;21.920451;5.2;-9.1;11.433;11.057;11.023;0.32;      ;;;0;0;0.5202930855
103370;1261;734;1;3.949074;21.913076;-0.4;2.5;9.088;8.855;8.834;0.198;24748;;;0;0;0.4531685852
103371;1261;741;1;3.893963;21.77019;-21.1;-56.6;11.102;10.581;10.534;0.443;      ;;;0;0;0.5607497046
103372;1261;748;1;3.951494;22.044334;17.1;-16.5;9.913;9.376;9.328;0.456;24770;;;0;0;0.5408642624
103373;1261;750;1;3.944378;22.043306;17.5;-6.1;10.319;10.005;9.977;0.267;24721;;;0;0;0.4851874595
103374;1261;810;1;3.907263;21.892511;26.9;-37.4;10.985;10.184;10.112;0.681;      ;;;0;0;0.4699769005
103375;1261;825;1;3.9566;21.553663;9.1;-42.5;9.707;9.032;8.971;0.574;      ;18502;8.84;0;0;0.5507309344
103376;1261;829;1;3.903502;21.81631;2.7;-4.9;11.223;10.252;10.165;0.825;      ;;;0;0;0.2914831594
103377;1261;880;1;3.930823;21.869739;0.1;-9.2;11.92;11.005;10.923;0.778;      ;;;0;0;0.3560402193
103380;1261;1027;1;3.934411;22.226968;23.2;-49.9;9.624;9.128;9.083;0.422;24655;;;0;0;0.5363676357
103382;1261;1087;1;3.962126;22.212145;12;-5;11.292;11.309;11.311;-0.014;      ;;;0;0;0.3356122351
103383;1261;1088;1;3.888229;22.193196;-3;-7.6;11.47;10.957;10.911;0.436;      ;;;0;0;0.552799343
103384;1261;1106;1;3.872285;22.186997;-5.3;-38.2;10.463;9.961;9.916;0.427;      ;;;0;0;0.5554205486
103385;1261;1197;1;3.948486;22.155227;-0.5;-7.7;11.017;10.7;10.671;0.269;      ;;;0;0;0.4827867427
103386;1261;1250;1;3.876449;22.423064;-1.3;-9.2;10.552;10.185;10.152;0.312;      ;;;0;0;0.5164461222
103387;1261;1326;1;3.881607;22.448831;2.5;12.7;11.249;10.431;10.357;0.695;      ;;;0;0;0.4491412897
103388;1261;1345;1;3.945735;20.90087;3.9;-0.4;11.243;11.381;11.393;-0.117;      ;;;0;0;0.2970768385
103392;1261;1416;1;3.916085;20.881515;18.4;-27.7;9.695;9.247;9.207;0.381;      ;;;0;0;0.5526002922
103393;1261;1440;1;3.916198;20.991331;32;-25.3;11.134;10.7;10.661;0.369;      ;;;0;0;0.5477962864
103394;1261;1452;1;3.955885;20.651978;-7.6;-6.7;9.627;9.379;9.357;0.211;      ;;;0;0;0.4698545952
103395;1261;1468;1;3.966571;21.05876;40.3;-33.6;11.539;10.781;10.713;0.644;      ;;;0;0;0.5080886039
103396;1261;1502;1;3.936751;21.04081;16.8;-34.5;11.482;10.981;10.936;0.426;      ;;;0;0;0.5561374592
103397;1261;1556;1;3.967137;20.676797;20.6;-51.8;10.007;9.454;9.404;0.47;      ;18544;9.68;0;0;0.5574672395
103399;1261;1718;1;3.947799;22.477971;71.2;-114.9;6.022;5.658;5.625;0.309;24740;18471;22.31;0;0;0.4930183506
103401;1262;63;1;4.037577;22.422298;-66.2;-54.8;8.343;7.873;7.831;0.4;25322;18833;11.47;0;0;0.4915148989
103402;1262;187;1;4.009769;21.863803;-4.7;-3.7;10.431;10.267;10.252;0.139;      ;;;0;0;0.4018240738
103403;1262;222;1;4.031766;21.876833;7.8;-14.7;11.537;10.786;10.718;0.638;      ;;;0;0;0.4965293643
103404;1262;265;1;4.048914;21.887812;16;-59.6;9.697;8.975;8.91;0.614;      ;;;0;0;0.5086766194
103405;1262;293;1;4.060251;22.249102;-4.6;-3.4;11.934;11.336;11.282;0.508;      ;;;0;0;0.5030492806
103407;1262;374;1;4.074267;21.783669;-2.9;-70.1;9.718;9.079;9.021;0.543;      ;;;0;0;0.5072560523
103409;1262;466;1;4.092489;21.760164;5.7;-9;10.987;10.417;10.366;0.485;      ;;;0;0;0.4978130951
103413;1262;731;1;4.001103;21.168035;-3.7;-16.5;11.016;10.495;10.448;0.443;      ;;;0;0;0.5367922282
103419;1262;896;1;4.096436;21.206348;4.7;-15.6;9.274;8.798;8.755;0.405;25737;;;0;0;0.4896397842
103421;1262;942;1;4.128611;21.262622;-8.1;-48;9.938;9.218;9.153;0.612;284141;19262;6.29;0;0;0.4865681649
103423;1262;1103;1;4.00528;21.512042;-3.9;-6.1;11.181;10.434;10.367;0.635;      ;;;0;0;0.506968
103424;1262;1138;1;4.00104;21.370296;-7.6;-14.7;10.488;10.028;9.987;0.391;      ;18684;;0;0;0.5220678195
103425;1262;1159;1;4.051435;21.172493;27.1;-10.7;11.067;10.557;10.511;0.434;      ;;;0;0;0.5160178481
103426;1262;1217;1;4.062404;21.549103;0.1;-2.6;11.508;10.833;10.772;0.574;      ;;;0;0;0.5143131344
103430;1262;1459;1;4.082369;20.856483;16.2;-51;10.016;9.088;9.004;0.789;284145;19054;8.15;0;0;0.328302002
103431;1262;1500;1;4.037181;20.905533;0.5;-1.3;10.97;10.439;10.391;0.451;      ;;;0;0;0.5278401158
103432;1262;1551;1;4.115223;21.088844;1.4;-6;11.021;10.811;10.792;0.179;284143;;;0;0;0.3853865327
103433;1262;1591;1;4.066124;21.070911;20.9;-10.4;8.363;8.069;8.043;0.25;25519;18976;8.29;0;0;0.4439323066
103434;1262;1616;1;4.071867;20.679211;3.2;-5.2;9.209;9.088;9.077;0.103;25557;19002;1.74;0;0;0.3662117752
103436;1262;1647;1;4.048214;22.136588;45.7;-51.4;9.634;8.973;8.914;0.562;      ;;;0;0;0.5097131993
103439;1263;89;1;4.203148;21.535801;24.8;-16.8;9.57;8.863;8.799;0.601;26478;19615;8.42;0;0;0.4484870282
103441;1263;123;1;4.259815;21.281688;49;23.6;9.751;9.094;9.035;0.558;284255;;;0;0;0.4234274814
103442;1263;169;1;4.253174;21.541356;-0.8;-4.5;10.915;10.473;10.433;0.376;284254;;;0;0;0.3936244412
103443;1263;186;1;4.168254;21.196606;-0.7;-2.3;10.896;10.651;10.629;0.208;284206;;;0;0;0.3730988857
103445;1263;254;1;4.156031;21.418275;0.5;-20.5;10.126;9.643;9.6;0.411;      ;;;0;0;0.4600766023
103446;1263;333;1;4.167634;21.368292;20.3;-6.5;11.353;10.582;10.513;0.655;284201;;;0;0;0.4596918698
103447;1263;355;1;4.164625;21.437089;26.1;-11.7;10.737;9.995;9.928;0.631;284200;;;0;0;0.4647221284
103448;1263;506;1;4.137284;22.021207;-40.6;-13.5;9.447;8.942;8.897;0.429;26037;19299;6.04;0;0;0.4636511234
103449;1263;544;1;4.253672;22.097134;-0.4;-4.4;9.072;8.885;8.868;0.159;26802;;;0;0;0.2924216049
103450;1263;642;1;4.200998;21.947375;88.8;-87;9.88;9.037;8.961;0.717;284195;;;0;0;0.395018564
103451;1263;688;1;4.24329;22.156334;-26.2;-23.6;11.512;10.661;10.584;0.723;      ;;;0;0;0.3786078964
103453;1263;792;1;4.185694;21.885127;-0.9;-3.5;9.768;9.347;9.309;0.358;284196;19542;2.73;0;0;0.4212844975
103456;1263;864;1;4.187938;22.248617;1.7;-11.8;10.706;10.102;10.048;0.513;      ;;;0;0;0.4455008857
103457;1263;877;1;4.174296;22.256376;4.5;-12.4;10.516;10.059;10.018;0.388;      ;;;0;0;0.4301212816
103458;1263;925;1;4.190417;21.85255;0.4;-2.9;10.402;9.977;9.939;0.361;284197;;;0;0;0.4203001055
103459;1263;943;1;4.151108;22.482553;-5;-27.8;10.431;9.875;9.825;0.473;284185;;;0;0;0.454894684
103460;1263;947;1;4.248023;22.463296;48;-31;11.035;10.233;10.161;0.682;284247;;;0;0;0.3958061406
103461;1263;949;1;4.241783;22.451875;91.4;-29.4;7.55;7.096;7.055;0.386;26737;19789;18.12;0;0;0.3883467702
103463;1263;981;1;4.248989;20.642566;-1.7;-61.6;11.268;10.467;10.395;0.681;      ;;;0;0;0.4202925211
103464;1263;991;1;4.201592;21.069685;6.3;-14;10.621;9.985;9.928;0.541;284208;;;0;0;0.4586402353
103465;1263;1000;1;4.261789;20.819801;113;-33.9;8.69;7.89;7.818;0.68;26874;19870;19.48;0;0;0.4121952805
103466;1263;1024;1;4.170861;20.635923;6.1;-4.4;10.524;9.912;9.857;0.52;284212;;;0;0;0.4781268726
103467;1263;1027;1;4.256366;20.738028;1.7;-17;11.193;10.498;10.435;0.591;      ;;;0;0;0.4296360323
103468;1263;1094;1;4.236681;20.870133;3.4;-9;11.88;11.304;11.252;0.49;      ;;;0;0;0.4377687978
103469;1263;1114;1;4.144632;20.679035;45.5;-89.2;10.876;10.058;9.984;0.695;284213;;;0;0;0.4381484342
103470;1263;1198;1;4.213296;20.735203;16.4;-22.8;9.728;9.218;9.172;0.434;284262;19665;5.96;0;0;0.4423806585
103471;1263;1202;1;4.203533;20.745181;18.4;-15.3;9.975;9.343;9.286;0.537;284210;19616;5.54;0;0;0.460766626
103472;1263;1220;1;4.232546;21.060091;25.7;-75.7;10.904;10.257;10.199;0.55;      ;;;0;0;0.4418420496
103473;1263;1276;1;4.214235;22.413446;-1;-15.9;6.348;6.169;6.153;0.152;26571;19672;3.16;0;0;0.3076165835
103474;1264;16;1;4.33302;15.008619;39.3;-104.4;11.158;10.608;10.559;0.467;285702;;;0;0;0.2545479935
103476;1264;64;1;4.284452;15.097897;65.7;-99.5;11.455;10.612;10.536;0.717;      ;;;0;0;0.2053405917
103477;1264;98;1;4.305258;16.204888;17.1;-2.9;11.518;10.789;10.723;0.62;285689;;;0;0;0.3498014135
103479;1264;162;1;4.306688;15.723105;-1.4;-3.4;11.355;10.62;10.554;0.625;      ;;;0;0;0.3024669742
103484;1264;453;1;4.281949;15.649685;-1.8;-17.1;11.039;10.115;10.032;0.785;      ;;;0;0;0.2301546237
103487;1264;559;1;4.27136;16.285514;14.2;-45.7;10.863;10.203;10.144;0.561;285576;;;0;0;0.375329373
103490;1264;778;1;4.390825;16.629397;-3.4;-14.5;8.49;8.168;8.139;0.274;27761;;;0;0;0.2342197703
103492;1264;842;1;4.389598;15.271793;-16.7;-14.4;11.506;10.966;10.917;0.459;      ;;;0;0;0.2649737361
103493;1264;868;1;4.398528;15.765915;-4.9;-21;11.714;10.843;10.765;0.74;285748;;;0;0;0.2577829056
103496;1264;923;1;4.399499;15.593941;8.2;-17.7;11.487;10.598;10.518;0.756;285752;;;0;0;0.2350263086
103502;1265;21;1;4.461532;16.725043;23.8;-83.8;11.076;10.495;10.443;0.494;285800;;;0;0;0.2467995955
103503;1265;40;1;4.435434;16.038855;-3.4;4;11.229;10.419;10.346;0.688;      ;;;0;0;0.2617629671
103504;1265;42;1;4.413178;16.019742;15.3;-4.1;11.694;11.223;11.181;0.4;      ;;;0;0;0.2499758595
103508;1265;126;1;4.400939;15.558757;9.5;-14.5;11.586;10.715;10.637;0.74;285753;;;0;0;0.2377223195
103509;1265;148;1;4.509688;15.733983;95.7;-22.6;9.996;9.024;8.937;0.826;28545;;;0;0;0.139542498
103511;1265;224;1;4.434961;15.524333;109.7;-24.3;8.14;7.527;7.472;0.521;28034;;;0;0;0.2483578866
103513;1265;245;1;4.454872;16.511134;-9.5;-38.6;11.039;10.241;10.169;0.678;285797;;;0;0;0.257465058
103518;1265;414;1;4.430777;15.753853;-24.7;-109.7;10.719;9.968;9.9;0.638;      ;;;0;0;0.2621700082
103519;1265;423;1;4.42944;16.577678;18.3;-26.3;11.052;10.28;10.211;0.656;285795;;;0;0;0.2784251902
103521;1265;479;1;4.404046;16.401584;22.3;-26.6;9.216;8.672;8.623;0.462;27834;;;0;0;0.2801704473
103522;1265;482;1;4.52244;15.815492;-23;-24.7;8.38;7.91;7.868;0.4;28622;;;0;0;0.1563485543
103525;1265;569;1;4.403551;16.378926;86.4;-23;8.95;8.288;8.228;0.563;27835;;;0;0;0.2937075451
103527;1265;593;1;4.52861;16.815789;4.7;-16.8;11.441;10.729;10.665;0.605;285863;;;0;0;0.2041174963
103529;1265;618;1;4.514407;15.185519;24.1;-18.8;10.267;9.658;9.603;0.518;28569;;;0;0;0.1794268655
103532;1265;776;1;4.472815;15.087332;30.6;-44.5;9.778;9.101;9.04;0.575;28282;;;0;0;0.2164616126
103535;1265;861;1;4.440799;16.513072;4.1;-6.1;11.278;10.662;10.607;0.524;      ;;;0;0;0.2645781027
103537;1265;887;1;4.428904;16.655929;9.8;-61;10.669;9.892;9.822;0.66;285794;;;0;0;0.2799323312
103538;1265;906;1;4.515292;15.779799;36.4;-14.4;10.522;9.858;9.798;0.564;28594;;;0;0;0.1954602403
103540;1265;1051;1;4.529804;15.635777;14.2;-23.4;11.205;10.317;10.237;0.755;285875;;;0;0;0.1838405977
103542;1265;1098;1;4.41941;15.033008;-23.8;-9.9;11.937;11.389;11.34;0.466;285820;;;0;0;0.2397365094
103553;1266;1;1;4.562994;16.529893;-2;-5.8;11.596;11.051;11.002;0.463;      ;;;0;0;0.145035491
103556;1266;23;1;4.609524;16.78682;-20.1;-1.5;10.057;9.369;9.307;0.585;      ;;;0;0;0.1263793838
103561;1266;151;1;4.539437;16.600811;-11.5;6.1;10.202;9.601;9.547;0.511;28724;;;0;0;0.1792377654
103562;1266;227;1;4.608326;16.181135;-5.9;-36.1;11.08;10.394;10.332;0.583;      ;;;0;0;0.1207770959
103563;1266;228;1;4.648011;15.171876;54.5;51.7;11.442;10.821;10.765;0.528;      ;;;0;0;0.0629388071
103564;1266;245;1;4.561444;16.21182;-7.2;-0.5;11.047;10.503;10.454;0.462;285917;;;0;0;0.1423322659
103567;1266;329;1;4.664928;16.521905;-2;-10.2;9.245;8.77;8.727;0.404;29562;;;0;0;0.0203377749
103568;1266;335;1;4.557965;16.458043;-32.2;-10.1;10.56;9.974;9.921;0.498;285916;;;0;0;0.1571969247
103569;1266;341;1;4.638757;16.600783;-0.5;-4.3;11.147;10.851;10.824;0.252;285951;;;0;0;0.003361735
103570;1266;354;1;4.638115;15.463888;71;-2.4;10.548;9.775;9.705;0.657;29387;;;0;0;0.0949022623
