,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades
1017,21432,4.6012830000000005,9.204821,7.41,12.77,0.14,9.66,0.5379999999999999,0
1018,15597,3.347629,20.50943,7.4,5.89,-23.2,6.78,1.168,0
1019,14036,3.0122619999999998,10.870388,7.39,81.25,-34.38,5.93,1.5930000000000002,0
1020,25037,5.361244,12.668312,7.39,5.67,-29.35,7.95,0.35100000000000003,0
1021,22834,4.913273,7.779097,7.39,-21.74,-27.14,5.33,1.214,0
1022,17059,3.657261,9.065168,7.38,56.58,-2.1,8.79,0.529,0
1023,21630,4.644248,17.408091,7.38,12.65,-11.64,7.89,0.40299999999999997,0
1024,16174,3.4729300000000003,22.059076,7.38,12.38,-4.3,8.59,1.054,0
1025,15586,3.346031,23.183969,7.38,-3.41,-13.07,8.48,0.392,0
1026,18033,3.8544080000000003,13.046078,7.36,20.62,-22.18,6.3,-0.057999999999999996,0
1027,16671,3.575937,14.175846,7.34,-46.86,15.02,8.79,0.615,0
1028,28029,5.927511,13.001883,7.33,31.08,-4.92,7.69,1.006,0
1029,22722,4.887335,8.556027,7.33,11.87,3.72,7.67,0.20600000000000002,0
1030,28433,6.004773,12.611399,7.33,1.13,-11.73,6.8,-0.043,0
1031,15113,3.24868,13.142368,7.32,37.47,-6.05,9.64,0.6,0
1032,22918,4.931972,22.271805999999998,7.32,34.94,-67.84,9.57,0.457,0
1033,14143,3.039588,4.3528839999999995,7.32,16.7,5.64,5.62,-0.107,0
1034,19376,4.150436,13.398280999999999,7.32,14.76,-7.3,5.94,0.052000000000000005,0
1035,18576,3.9764480000000004,15.086095000000002,7.32,3.82,-44.38,8.41,0.727,0
1036,24483,5.2533900000000004,4.270397,7.32,-0.1,16.96,7.52,0.233,0
1037,25216,5.393807,16.699298000000002,7.32,-27.5,-21.87,6.09,0.141,0
1038,19669,4.2136260000000005,19.538764,7.3,-9.55,-18.03,7.79,0.456,0
1039,17289,3.701312,22.858564,7.29,19.7,-41.66,9.17,0.46299999999999997,0
1040,21676,4.653432,10.924297,7.29,-4.26,3.9,10.21,0.6579999999999999,0
1041,17330,3.7095830000000003,4.139647,7.29,-19.08,9.19,9.68,0.45799999999999996,0
1042,18549,3.968479,12.769416,7.28,43.31,-5.02,8.51,0.13699999999999998,0
1043,13967,2.997492,7.5266839999999995,7.28,32.06,-1.52,8.95,0.473,0
1044,15823,3.397925,16.721356,7.28,22.75,-8.48,8.49,0.41,0
1045,21706,4.660737,21.517484,7.28,-8.17,-33.08,8.09,0.529,0
1046,19229,4.121879,13.538310000000001,7.28,-25.06,-7.44,7.87,0.31,0
1047,15109,3.248106,15.527142999999999,7.27,171.94,-56.02,9.51,0.642,0
1048,19266,4.1293050000000004,4.319687999999999,7.27,-9.21,-5.27,9.18,0.395,0
1049,25250,5.399187,19.99925,7.25,22.86,-48.95,8.4,0.588,0
1050,15894,3.4123989999999997,14.973835999999999,7.25,-0.23,-3.88,8.18,0.22,0
1051,15519,3.333122,17.500966000000002,7.24,33.77,45.41,7.77,0.335,0
1052,26951,5.71884,20.072898000000002,7.24,8.33,-34.08,9.86,0.466,0
1053,18467,3.9472110000000002,13.36706,7.23,14.84,5.01,9.82,0.552,0
1054,14062,3.019709,19.402775,7.23,12.38,-27.72,8.44,0.513,0
1055,19663,4.213023000000001,11.171307,7.22,-2.88,-36.75,8.09,0.37799999999999995,0
1056,21314,4.576201,20.324668,7.21,61.57,-103.21,9.93,0.573,0
1057,20515,4.396053,6.378961,7.21,-10.17,3.77,8.69,0.316,0
1058,13786,2.9579590000000002,16.293711,7.2,76.1,-39.81,6.9,1.2,0
1059,18715,4.009055,10.167497000000001,7.2,9.54,-6.13,8.25,0.18,0
1060,22927,4.934166,11.242869,7.2,-11.89,-2.69,8.56,0.29,0
1061,19361,4.147709,23.871138000000002,7.19,52.1,-11.03,6.97,1.143,0
1062,17469,3.743292,11.137678,7.19,14.41,8.64,8.66,0.519,0
1063,26880,5.706837999999999,20.612613,7.19,-2.83,-21.38,7.94,0.129,0
1064,20071,4.3040389999999995,22.80684,7.19,-9.8,-26.31,7.56,0.5489999999999999,0
1065,15687,3.3680769999999995,4.210598,7.18,25.03,9.86,7.47,1.1540000000000001,0
1066,28261,5.971407,5.822566999999999,7.18,11.33,-21.46,8.45,0.205,0
1067,16613,3.5634699999999997,18.227789,7.17,55.07,-1.94,7.99,1.062,0
1068,18265,3.907564,5.174611,7.17,9.91,-24.38,7.44,0.409,0
1069,20732,4.443437,14.713782,7.17,-7.57,-31.15,4.69,0.9790000000000001,0
1070,21082,4.518664,15.105037,7.16,42.72,-52.75,6.28,1.725,1
1071,22852,4.916402,5.3819669999999995,7.15,190.28,-43.36,12.39,0.57,0
1072,27932,5.909952,5.353688,7.15,-8.79,-9.48,8.26,0.873,0
1073,15550,3.3390660000000003,19.730357,7.14,16.03,-14.2,7.6,0.188,0
1074,18520,3.959924,11.49692,7.13,-0.3,-23.53,8.51,0.2,0
1075,19484,4.173097,22.833879999999997,7.12,32.86,-30.47,9.83,0.5379999999999999,0
1076,13892,2.981409,21.617728,7.1,40.49,-17.35,6.69,0.235,0
1077,25613,5.4720379999999995,21.443623000000002,7.1,8.25,-24.79,8.67,0.486,0
1078,17778,3.8060940000000003,10.793061,7.09,-19.21,-118.44,7.93,0.765,0
1079,27020,5.730859,11.405722,7.08,15.83,14.27,7.42,1.09,0
1080,20960,4.494639,12.175768,7.07,5.81,-36.56,8.33,0.5760000000000001,0
1081,25502,5.45386,15.257629999999999,7.07,-5.49,-10.08,6.18,0.083,0
1082,17337,3.710348,8.634604,7.07,-29.76,-28.75,7.05,0.273,0
1083,22935,4.935176,22.57656,7.06,39.12,-52.62,7.16,1.21,0
1084,15850,3.402814,12.629589999999999,7.06,25.97,-21.32,6.03,1.227,0
1085,15627,3.353785,21.147085999999998,7.06,21.68,-22.41,5.27,-0.067,0
1086,15117,3.248832,12.432396,7.06,19.32,-16.58,9.48,0.652,0
1087,22743,4.892806,23.315663,7.06,2.17,3.57,6.55,1.036,0
1088,28620,6.041894999999999,13.289632000000001,7.05,56.38,-64.33,7.9,0.485,0
1089,25068,5.366272,22.953778,7.03,7.51,-8.99,8.86,1.349,0
1090,23695,5.09225,19.806723,7.03,-10.61,-12.36,6.48,0.21899999999999997,0
1091,21408,4.595155999999999,19.881791,7.03,-21.88,-16.5,6.33,0.754,0
1092,27751,5.8741330000000005,6.209428,7.0,-7.43,-18.97,6.9,0.996,0
1093,16072,3.4499370000000003,23.77665,6.99,262.7,-342.88,10.81,0.544,0
1094,14266,3.0660119999999997,7.281699000000001,6.98,9.39,-0.13,8.08,0.348,0
1095,25309,5.413513,23.587270999999998,6.98,4.41,-25.69,9.62,0.634,0
1096,14536,3.127901,7.245869,6.97,4.8,-4.95,9.01,0.36,0
1097,14607,3.144109,8.47107,6.97,-3.4,73.32,6.28,1.026,0
1098,17826,3.8143230000000004,11.708798,6.97,-12.69,-6.29,8.2,0.4,0
1099,14567,3.134934,16.925461,6.97,-27.89,-3.36,8.32,0.4,0
1100,24933,5.342232,5.663799,6.96,19.17,-11.51,8.7,0.498,0
1101,22623,4.867642,19.2301,6.96,-8.04,-16.39,10.24,0.504,0
1102,16342,3.510363,8.574755999999999,6.95,24.53,-21.26,9.72,0.608,0
1103,23899,5.1351059999999995,3.748583,6.95,-1.88,-1.11,7.23,0.095,0
1104,22264,4.793617,11.7867,6.95,-16.42,10.2,8.94,0.502,0
1105,15536,3.335632,14.834280999999999,6.95,-17.4,-19.96,9.77,0.624,0
1106,24703,5.299181,8.104855,6.94,-12.47,57.9,7.36,1.052,0
1107,26795,5.690775,3.778039,6.93,34.52,6.16,6.82,1.12,0
1108,19831,4.252379,3.9573989999999997,6.93,24.63,-13.3,7.7,0.09,0
1109,23253,5.003857,20.927765,6.93,-0.68,-11.29,8.28,0.12,0
1110,21269,4.563382,9.413567,6.93,-6.14,-22.96,6.01,1.061,0
1111,16363,3.513239,5.152625,6.93,-20.02,-16.02,7.34,0.436,0
1112,17503,3.7480580000000003,19.830622,6.92,21.06,-15.44,8.47,0.574,0
1113,23068,4.963513,23.948562,6.92,2.61,-9.37,5.79,1.109,0
1114,20859,4.470043,22.332770999999997,6.92,1.49,-11.03,8.66,0.452,0
1115,18650,3.99254,4.606712,6.91,4.11,13.47,7.97,0.332,0
1116,24850,5.327495,15.785997,6.91,-6.44,-4.93,8.33,0.327,0
1117,28254,5.970311,6.511328,6.91,-10.41,-17.82,8.42,0.415,0
1118,23043,4.956206,17.153677,6.91,-11.16,-12.3,5.51,1.304,0
1119,17791,3.80836,24.345523999999997,6.9,17.7,-43.2,6.96,0.128,0
1120,25070,5.366983,22.168718,6.9,3.74,-45.21,10.53,0.6679999999999999,0
1121,14024,3.010107,22.828998000000002,6.89,0.44,11.19,7.13,1.0979999999999999,0
1122,23310,5.013126000000001,4.567638,6.88,84.73,-35.94,6.69,1.032,0
1123,19799,4.243398,10.011406,6.88,-6.57,-13.44,5.22,-0.085,0
1124,24574,5.271539,19.295241,6.86,-3.21,-23.77,9.3,0.478,0
1125,16985,3.640659,15.149635,6.85,3.65,-57.55,7.35,1.1640000000000001,0
1126,16224,3.4836199999999997,11.738502,6.85,-6.73,-0.76,9.45,0.441,0
1127,25051,5.363597,23.283517,6.84,28.1,-15.24,10.04,0.609,0
1128,17907,3.829582,9.407494999999999,6.84,25.82,-24.4,6.77,-0.026000000000000002,0
1129,15489,3.327207,12.00404,6.84,-41.19,-46.3,9.78,0.688,0
1130,26954,5.719797,8.162837,6.83,4.39,-5.46,9.85,0.147,0
1131,15766,3.386472,21.568018,6.83,-6.8,2.13,9.28,0.524,0
1132,20580,4.408193,22.741511,6.8,31.05,-36.92,7.95,0.406,0
1133,17065,3.65789,12.815187,6.8,15.1,-9.04,9.67,0.565,0
1134,27386,5.800065,6.454155999999999,6.8,4.05,-22.2,5.26,0.23399999999999999,0
1135,28686,6.0568800000000005,11.681065,6.79,-11.84,-5.03,6.09,-0.035,0
1136,14111,3.0323130000000003,13.239347,6.78,83.96,-40.09,9.37,0.42700000000000005,0
1137,18459,3.944369,21.957635,6.78,42.2,-40.72,9.53,0.469,0
1138,13544,2.907114,9.777385,6.78,18.06,6.8,10.7,0.624,0
1139,19772,4.239152,19.579660999999998,6.78,16.04,-50.71,8.18,0.5429999999999999,0
1140,21526,4.622109,6.493784,6.78,14.34,-12.92,9.48,0.509,0
1141,15954,3.423396,17.743809,6.77,57.93,-83.22,8.69,0.667,0
1142,20493,4.3923239999999995,20.982045,6.77,15.93,-35.07,6.0,0.028999999999999998,0
1143,26719,5.678361,6.933133,6.77,8.84,-1.33,10.78,0.48,0
1144,19451,4.165641,15.868113000000001,6.76,27.26,-11.92,9.9,0.5870000000000001,0
1145,16568,3.5555260000000004,15.536956,6.74,28.98,-20.59,9.1,0.523,0
1146,21687,4.656307,19.118538,6.74,19.41,-35.07,9.53,0.536,0
1147,18405,3.93515,20.771703,6.73,22.07,-12.81,7.88,1.008,0
1148,22056,4.743384,22.456865,6.73,15.84,-18.68,10.09,0.593,0
1149,16944,3.634182,18.480995,6.73,-26.25,-1.09,9.91,0.5,0
1150,28785,6.07734,21.395384,6.73,-40.81,-8.81,8.32,0.39799999999999996,0
1151,17133,3.669433,13.19873,6.72,23.96,-27.05,10.08,0.693,0
1152,17505,3.7489120000000002,14.640020999999999,6.71,30.64,-4.73,10.69,0.565,0
1153,25554,5.4625379999999994,10.778429,6.7,17.85,-6.02,10.36,0.579,0
1154,20804,4.457991000000001,11.2123,6.7,-2.51,-13.2,5.87,0.049,0
1155,27785,5.879755,21.168933,6.7,-17.23,-24.95,9.34,0.45299999999999996,0
1156,15978,3.4289629999999995,5.935435,6.68,63.95,-20.06,7.65,0.08199999999999999,0
1157,21856,4.699902,21.508951,6.68,14.05,-0.53,8.96,1.3530000000000002,0
1158,20038,4.297576,22.354064,6.68,2.8,-15.64,8.18,0.579,0
1159,16715,3.5842940000000003,11.04584,6.67,-16.26,-11.46,7.99,0.561,0
1160,14236,3.059256,14.470710999999998,6.67,-21.46,-34.14,7.86,1.05,0
1161,17317,3.7066730000000003,22.421138,6.66,19.29,-44.43,10.4,0.7,0
1162,21629,4.6441419999999995,6.874783,6.66,19.16,-25.2,8.32,0.271,0
1163,13723,2.946129,21.428081,6.66,11.82,-14.11,8.77,0.345,0
1164,25086,5.370716000000001,19.834219,6.66,8.21,-6.62,8.58,0.342,0
1165,22923,4.932875,5.399024,6.66,-18.89,-13.98,6.5,0.025,0
1166,13878,2.97934,13.604442,6.65,30.73,-80.89,7.27,1.047,0
1167,16497,3.540453,12.363486,6.65,21.21,-7.88,8.33,0.33399999999999996,0
1168,23909,5.137208,21.8133,6.65,0.98,-17.46,8.53,0.314,0
1169,14767,3.177748,21.892646,6.65,-29.16,-78.05,7.22,1.065,0
1170,14174,3.046148,3.6307050000000003,6.64,47.39,6.96,9.26,0.611,0
1171,18263,3.9070110000000002,24.360077,6.64,20.29,-48.98,10.94,0.7140000000000001,0
1172,28171,5.952385,10.229366,6.64,9.21,-1.61,8.68,0.491,0
1173,22426,4.825813,7.637339,6.64,-0.38,-41.19,10.01,0.59,0
1174,27685,5.860961,23.229993,6.64,-11.21,-4.99,8.31,0.08800000000000001,0
1175,17605,3.7711449999999997,7.692611,6.63,102.05,-70.69,10.09,0.68,0
1176,19756,4.235304,8.182831,6.63,11.58,-7.6,9.7,0.594,0
1177,21639,4.647818,20.780734,6.63,5.61,-15.99,9.89,0.48,0
1178,26922,5.714281,5.603261,6.63,-1.78,-6.53,8.97,0.24100000000000002,0
1179,16950,3.634689,20.233853,6.62,68.27,-45.28,9.45,0.7559999999999999,0
1180,14104,3.031195,5.336151999999999,6.62,43.23,19.71,6.24,1.041,0
1181,19170,4.110074,3.7809589999999997,6.62,15.19,-11.27,10.01,0.626,0
1182,14843,3.1951869999999998,11.141712,6.61,10.03,-124.12,9.14,0.6779999999999999,0
1183,14556,3.132302,7.256172,6.61,7.49,-4.03,8.08,0.225,0
1184,18477,3.9487349999999997,10.3142,6.6,15.51,-28.44,9.38,0.643,0
1185,20852,4.4681489999999995,8.154802,6.6,-1.31,-7.57,7.0,0.038,0
1186,17026,3.6500169999999996,20.915765,6.6,-4.67,-34.27,6.5,0.151,0
1187,25312,5.414075,22.972069,6.59,30.45,-22.08,9.44,0.506,0
1188,24666,5.292286,5.482323,6.59,17.61,-6.02,7.14,1.011,0
1189,16201,3.478621,4.357108,6.59,5.58,-11.46,7.68,0.185,0
1190,20203,4.3297099999999995,4.778919999999999,6.59,-4.19,-12.2,10.44,0.42200000000000004,0
1191,22462,4.834407,12.526236,6.59,-66.32,45.24,10.09,0.447,0
1192,20540,4.401255,12.972411,6.58,69.19,-36.4,7.7,1.0,0
1193,26568,5.648813,20.030542999999998,6.56,-12.35,-37.73,9.3,0.597,0
1194,17696,3.789793,12.449997,6.56,-15.24,-14.4,9.59,0.5870000000000001,0
1195,28397,5.998064,9.53369,6.55,14.29,-20.84,8.24,0.256,0
1196,18117,3.8735449999999996,12.378796000000001,6.55,6.37,-16.6,9.88,0.578,0
1197,21401,4.594192,6.178414,6.54,-25.36,-8.06,10.8,0.598,0
1198,18831,4.0368900000000005,4.583888,6.53,50.88,-12.86,10.01,0.6809999999999999,0
1199,18709,4.007567,5.334588,6.53,30.45,-4.39,9.29,0.562,0
1200,27573,5.839958,4.956741,6.52,0.91,-1.22,7.41,0.025,0
1201,27214,5.767742,21.285359,6.52,-2.26,-41.8,8.06,0.324,0
1202,28815,6.083056,18.311024,6.51,7.89,-12.39,8.94,0.315,0
1203,19280,4.131524,4.2973230000000004,6.51,-6.31,-6.59,8.23,0.415,0
1204,26655,5.665188,13.022735,6.5,-1.17,-5.69,7.09,0.128,0
1205,16393,3.518411,15.736097000000001,6.5,-3.56,-5.96,10.32,0.563,0
1206,25767,5.502433,6.959372999999999,6.5,-3.98,-20.92,8.93,0.256,0
1207,17591,3.7684089999999997,10.548832,6.5,-11.06,11.06,7.59,1.0590000000000002,0
1208,19720,4.2262699999999995,10.212458,6.49,26.34,-25.19,6.24,0.021,0
1209,22740,4.892192,16.821968,6.49,6.8,-26.69,10.42,0.6509999999999999,0
1210,25656,5.480481,6.009291,6.49,-6.39,5.83,8.03,0.172,0
1211,21173,4.539325,18.216221,6.48,-19.44,8.03,10.58,0.521,0
1212,26282,5.596232,18.762273999999998,6.47,-29.72,16.22,9.61,0.644,0
1213,20352,4.359133,16.802954,6.46,39.1,-105.18,9.17,0.5539999999999999,1
1214,26914,5.713569000000001,4.852398,6.46,-0.97,-0.25,9.6,0.17,0
1215,15380,3.305537,24.081817,6.45,-29.39,-32.84,7.25,1.178,0
1216,15612,3.350364,19.476262,6.44,63.85,-56.74,7.96,0.594,0
1217,14649,3.155592,20.761123,6.44,51.46,-11.77,6.41,1.2409999999999999,0
1218,18026,3.852501,5.166391,6.44,7.65,-17.13,9.1,0.387,0
1219,27093,5.745404,3.831411,6.44,-8.41,-6.36,7.64,0.002,0
1220,28455,6.007859,22.899701,6.43,10.63,-13.81,7.04,0.111,0
1221,27560,5.836962000000001,4.423406,6.43,7.86,-38.28,5.96,1.361,0
1222,19176,4.110778,20.303093,6.43,6.0,-15.4,9.57,0.6990000000000001,0
1223,26447,5.627134,15.244623,6.43,-3.91,-14.66,7.44,1.043,0
1224,21341,4.579289,22.692312,6.42,40.31,-28.79,6.78,0.48200000000000004,0
1225,18721,4.0111,20.303296,6.42,21.83,-20.29,9.39,0.48700000000000004,0
1226,26201,5.584325,24.290769,6.42,6.59,-12.33,6.82,1.04,0
1227,13532,2.904877,20.565819,6.42,-9.34,-6.8,7.12,1.26,0
1228,18763,4.0188440000000005,8.459921000000001,6.42,-19.04,-8.5,9.2,0.6609999999999999,0
1229,27373,5.7976790000000005,13.445842,6.41,-3.19,1.85,8.73,1.073,0
1230,27513,5.826507,10.724048,6.4,20.95,9.91,8.28,0.473,0
1231,21266,4.5629040000000005,10.5177,6.39,1.79,-9.11,7.88,0.17,0
1232,21434,4.602594,8.225750999999999,6.38,-2.55,-13.07,7.7,0.11199999999999999,0
1233,18736,4.013718,10.552747,6.37,27.61,-10.97,9.15,0.51,0
1234,25698,5.488164,10.135971000000001,6.37,24.57,-17.58,8.74,1.195,0
1235,28273,5.973726999999999,23.967607,6.37,1.36,-1.07,10.63,1.01,0
1236,28175,5.9529510000000005,10.232914,6.37,-3.62,-6.62,9.1,0.341,0
1237,22485,4.837089,17.701723,6.37,-7.94,8.31,12.66,-0.06,0
1238,27385,5.79985,3.9685029999999997,6.36,-0.58,-14.6,9.12,0.302,0
1239,26518,5.639371,8.48731,6.36,-1.12,-6.33,6.72,1.1840000000000002,0
1240,21899,4.708551,17.877842,6.35,21.33,-55.5,10.54,0.5770000000000001,0
1241,26093,5.565079,14.305578,6.35,-1.96,-5.74,5.6,-0.11800000000000001,0
1242,18501,3.956285,3.527889,6.35,-2.64,-7.59,10.34,0.552,0
1243,26259,5.592162,7.3884929999999995,6.35,-7.64,-4.78,9.45,0.41200000000000003,0
1244,14937,3.210101,3.961061,6.34,26.35,-3.91,9.41,0.5870000000000001,0
1245,22984,4.945501,8.822407,6.34,19.75,0.25,7.49,0.21899999999999997,0
1246,24368,5.228701999999999,3.5811620000000004,6.34,-26.5,-11.18,9.59,0.327,0
1247,15670,3.364822,5.699313,6.33,19.56,2.46,9.63,0.631,0
1248,20343,4.358453,4.15688,6.33,16.11,-4.28,10.28,0.501,0
1249,16643,3.5690980000000003,21.728970999999998,6.33,-1.96,-10.13,9.22,0.34700000000000003,0
1250,27743,5.872859,14.171787,6.33,-17.46,-2.88,5.6,-0.053,0
1251,17021,3.649259,4.767373,6.32,9.44,-4.78,9.88,0.363,0
1252,20941,4.489903,9.535876,6.32,7.73,-22.33,10.56,0.912,0
1253,16358,3.5126169999999997,6.188703,6.31,42.38,-16.79,5.93,0.953,0
1254,21864,4.701297,14.326522,6.31,23.56,-10.65,8.77,0.42,0
1255,20361,4.360567,5.3891860000000005,6.31,3.5,4.17,9.1,0.1,0
1256,17923,3.832793,23.848696,6.3,18.74,-44.35,6.73,0.063,0
1257,27106,5.748124,16.086088,6.29,1.19,-10.37,6.99,0.048,0
1258,23651,5.08298,15.971176999999999,6.29,-5.09,0.25,9.32,0.434,0
1259,19262,4.128611,21.262622,6.29,-5.4,-48.19,9.18,0.63,0
1260,17240,3.692256,10.081773,6.29,-15.23,-19.59,7.25,1.228,0
1261,17316,3.7066660000000002,21.473491,6.28,24.13,-47.88,9.85,0.55,0
1262,16664,3.574062,24.464392999999998,6.28,2.7,-33.96,5.95,0.12300000000000001,0
1263,22967,4.942101999999999,15.813829,6.27,49.86,-44.2,9.26,0.584,0
1264,22676,4.876886,17.333476,6.27,16.66,-23.02,9.26,0.583,0
1265,20169,4.322761,7.161677,6.27,4.52,71.69,10.74,0.6559999999999999,0
1266,28337,5.987925,4.465848,6.26,48.04,-19.74,7.98,1.08,0
1267,18762,4.018606,20.199157999999997,6.26,31.67,-79.25,6.76,1.055,0
1268,18222,3.896025,16.930722,6.26,-6.27,14.45,8.27,1.068,0
1269,23382,5.026882,12.340892,6.24,53.1,-116.5,7.66,1.038,0
1270,14764,3.1774430000000002,11.872627,6.24,30.74,-26.98,5.97,-0.061,0
1271,27746,5.873139,20.696392000000003,6.24,7.92,-19.99,8.19,0.02,0
1272,20011,4.290965,16.590654999999998,6.24,-24.14,11.43,8.36,0.505,1
1273,23361,5.023708999999999,15.244174,6.24,-40.03,-29.87,8.02,1.045,0
1274,16478,3.536651,11.542425999999999,6.23,31.18,-40.99,6.79,0.035,0
1275,25139,5.379825,3.824824,6.22,8.66,-32.95,9.09,0.506,0
1276,24435,5.242312999999999,18.623174,6.21,105.91,-235.74,10.32,0.835,0
1277,26256,5.5918470000000005,7.272542,6.21,1.86,-27.67,9.2,0.561,0
1278,17899,3.82858,10.5592,6.21,-8.61,-7.3,7.52,0.9209999999999999,0
1279,17066,3.657936,6.736597,6.2,68.78,-2.92,9.3,0.823,0
1280,13950,2.994639,9.635438,6.2,43.6,21.66,8.48,1.101,0
1281,20089,4.306844,9.487162,6.2,-2.22,-16.17,6.54,0.165,0
1282,22352,4.812183,21.315768,6.2,-6.85,-16.39,7.03,0.122,0
1283,13643,2.927852,14.70675,6.2,-13.36,-19.22,7.82,0.20199999999999999,0
1284,28190,5.957699,5.00126,6.19,-11.69,8.74,7.84,0.22,0
1285,19634,4.206944999999999,23.574572,6.19,-15.79,-25.53,7.16,1.014,0
1286,15640,3.356043,23.007761,6.19,-57.02,-28.88,9.81,0.58,0
1287,16152,3.469208,17.167525,6.16,35.76,-30.95,8.33,0.384,0
1288,19367,4.148719,20.385998,6.16,23.25,-51.07,9.37,0.5870000000000001,0
1289,13966,2.997328,11.977839,6.16,6.74,-31.53,9.44,0.725,0
1290,14569,3.135113,17.027376999999998,6.16,-23.47,-1.22,7.67,0.401,0
1291,27502,5.823675,18.618109,6.15,33.85,-35.42,7.83,0.358,0
1292,19538,4.184989,6.718512,6.14,54.6,-22.39,8.77,0.49200000000000005,0
1293,18485,3.951058,23.17555,6.14,8.95,-16.98,6.05,0.031,0
1294,22970,4.9426559999999995,21.560276,6.14,-3.63,-6.34,9.3,0.509,0
1295,16314,3.504258,12.901794,6.14,-32.67,-45.33,8.24,1.016,0
1296,18955,4.06227,22.944283,6.13,19.18,-45.37,9.68,0.57,0
1297,20068,4.303165,9.155522,6.13,11.7,-12.68,10.25,1.22,0
1298,26886,5.707993,18.987631,6.13,8.49,-21.53,7.31,1.34,0
1299,21973,4.7227,12.445988,6.13,7.16,-16.53,9.64,0.7140000000000001,0
1300,15137,3.252264,14.896601,6.13,2.88,-5.29,10.98,0.048,0
1301,24518,5.259849,8.441299,6.13,-6.33,-8.98,8.17,0.091,0
1302,22848,4.91566,8.599997,6.13,-15.02,-2.0,6.86,0.15,0
1303,26229,5.588615,19.752907,6.12,10.19,-34.91,8.07,0.304,0
1304,24363,5.227192,4.211168,6.12,-0.09,-3.71,8.7,0.043,0
1305,17617,3.7739589999999996,13.5091,6.11,24.62,-27.24,6.88,0.069,0
1306,24668,5.292343,22.829213,6.11,-2.76,1.02,8.91,0.47,0
1307,17983,3.84378,17.776638000000002,6.11,-4.43,-15.51,9.12,0.479,0
1308,17281,3.7004580000000002,14.922172,6.1,-2.26,-2.94,9.47,0.615,0
1309,24993,5.351751999999999,12.430888000000001,6.1,-7.04,-13.44,8.38,1.089,0
1310,22682,4.878081,12.38471,6.09,-1.13,-8.68,7.26,0.146,0
1311,28647,6.049183,17.665588,6.09,-12.23,-5.0,7.91,0.96,0
1312,25618,5.472847,18.101673,6.09,-66.82,-63.5,9.35,0.612,0
1313,14176,3.046846,8.471845,6.07,7.81,-28.63,8.2,1.422,0
1314,13638,2.9269939999999997,13.178410999999999,6.07,-28.18,-8.61,8.84,0.551,0
1315,16627,3.5656529999999997,15.625604999999998,6.06,25.96,-36.55,9.57,0.552,0
1316,14804,3.186173,7.17402,6.06,24.32,-14.11,7.84,0.451,0
1317,18718,4.010288,13.892211999999999,6.06,20.65,-12.2,7.31,1.42,0
1318,24906,5.338415,19.578229999999998,6.05,5.98,-12.94,6.65,-0.026000000000000002,0
1319,19299,4.137283999999999,22.021202,6.04,-40.39,-14.13,8.88,0.475,0
1320,17480,3.7455190000000003,13.989451,6.03,21.84,-15.98,9.81,0.634,0
1321,22667,4.875545,14.250642000000001,6.02,-2.62,-56.13,4.71,1.7730000000000001,0
1322,26767,5.686033,4.239929,6.01,26.09,-10.78,8.81,0.39899999999999997,0
1323,20808,4.458799,7.369553,6.0,14.38,-15.63,9.83,0.5660000000000001,0
1324,20595,4.411230000000001,12.904039,6.0,-8.64,1.06,7.87,0.41100000000000003,0
1325,21776,4.6775910000000005,8.679265,6.0,-9.66,-8.52,12.6,-0.02,0
1326,17643,3.7804860000000002,11.184102000000001,5.99,97.51,-55.94,8.27,1.072,0
1327,20139,4.317825,24.027949,5.98,17.27,-13.8,7.86,0.982,0
1328,21761,4.673579,9.504038000000001,5.98,8.3,0.54,10.11,0.56,0
1329,15546,3.3387089999999997,16.423702,5.98,4.94,-7.15,9.25,1.171,0
1330,19103,4.0948839999999995,10.037128,5.98,-14.18,6.31,6.72,1.034,0
1331,19896,4.267742,7.561274000000001,5.97,35.38,-0.73,8.89,0.524,0
1332,27618,5.8476099999999995,14.048058,5.97,18.65,11.71,6.59,1.054,0
1333,19665,4.213297,20.735203,5.96,17.32,-24.14,9.17,0.479,0
1334,24657,5.290623,11.723382,5.96,3.16,-30.16,8.53,0.168,0
1335,25726,5.4935279999999995,20.050798,5.96,-4.5,-8.69,10.52,0.40299999999999997,0
1336,14126,3.036304,7.855835000000001,5.95,28.85,-3.35,10.01,0.51,0
1337,24548,5.2660279999999995,12.044869,5.95,10.49,-19.33,10.39,0.581,0
1338,18274,3.9093050000000003,13.770891,5.95,10.37,-64.0,7.55,1.107,0
1339,23949,5.147342,19.85986,5.94,6.24,-13.86,6.51,0.903,0
1340,25510,5.454879,19.995984,5.94,-3.49,-9.56,9.45,0.408,0
1341,14590,3.140241,6.723459,5.92,18.93,21.6,7.65,0.972,0
1342,14572,3.135697,22.659595,5.92,10.28,-16.52,9.53,0.379,0
1343,21109,4.523737000000001,4.575287,5.92,0.22,-12.85,8.38,1.008,0
1344,24535,5.263942,19.954022,5.92,-1.05,-6.09,8.06,0.5539999999999999,0
1345,20778,4.450975,4.280958,5.92,-4.96,-10.97,9.02,0.121,0
1346,16830,3.608566,10.185406,5.92,-14.95,-29.57,9.26,0.5770000000000001,0
1347,27205,5.76689,21.317804000000002,5.91,1.05,-41.14,7.7,0.39399999999999996,0
